Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RobinBohnisch.1976	Böhnisch, Robin	M	1976	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JosefSenfeld.1961	Šenfeld, Josef	M	1961	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	PetrKudela.1969	Kudela, Petr	M	1969	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RobinBohnisch.1976	Böhnisch, Robin	M	1976	
ParlaMint-CZ-en_2016-09-09-ps2013-049-04-009-035	ParlaMint-CZ_2016-09-09-ps2013-049-04-009-035.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-09	2016-09-09	Lower house	ps2013	-	ps2013/049	ps2013/049/04	ps2013/049/035	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
