Session,Date,Male,Female
ParlaMint-TR-en_2013-12-14-tbmm-T24-meta.tsv,2013-12-14,87,5
ParlaMint-TR-en_2013-12-15-tbmm-T24-meta.tsv,2013-12-15,59,4
ParlaMint-TR-en_2013-12-16-tbmm-T24-meta.tsv,2013-12-16,92,20
ParlaMint-TR-en_2013-12-17-tbmm-T24-meta.tsv,2013-12-17,76,8
ParlaMint-TR-en_2013-12-18-tbmm-T24-meta.tsv,2013-12-18,86,4
ParlaMint-TR-en_2013-12-19-tbmm-T24-meta.tsv,2013-12-19,74,1
ParlaMint-TR-en_2013-12-20-tbmm-T24-meta.tsv,2013-12-20,67,4
ParlaMint-TR-en_2013-12-24-tbmm-T24-meta.tsv,2013-12-24,2,0
ParlaMint-TR-en_2013-12-25-tbmm-T24-meta.tsv,2013-12-25,5,0
ParlaMint-TR-en_2013-12-26-tbmm-T24-meta.tsv,2013-12-26,1,0
ParlaMint-TR-en_2013-12-31-tbmm-T24-meta.tsv,2013-12-31,2,0
ParlaMint-TR-en_2014-01-02-tbmm-T24-meta.tsv,2014-01-02,38,3
ParlaMint-TR-en_2014-01-07-tbmm-T24-meta.tsv,2014-01-07,61,4
ParlaMint-TR-en_2014-01-08-tbmm-T24-meta.tsv,2014-01-08,0,1
ParlaMint-TR-en_2014-01-09-tbmm-T24-meta.tsv,2014-01-09,46,4
ParlaMint-TR-en_2014-01-14-tbmm-T24-meta.tsv,2014-01-14,31,4
ParlaMint-TR-en_2014-01-15-tbmm-T24-meta.tsv,2014-01-15,68,5
ParlaMint-TR-en_2014-01-16-tbmm-T24-meta.tsv,2014-01-16,40,3
ParlaMint-TR-en_2014-01-21-tbmm-T24-meta.tsv,2014-01-21,64,8
ParlaMint-TR-en_2014-01-22-tbmm-T24-meta.tsv,2014-01-22,88,9
ParlaMint-TR-en_2014-01-23-tbmm-T24-meta.tsv,2014-01-23,40,2
ParlaMint-TR-en_2014-01-24-tbmm-T24-meta.tsv,2014-01-24,59,5
ParlaMint-TR-en_2014-01-28-tbmm-T24-meta.tsv,2014-01-28,28,4
ParlaMint-TR-en_2014-01-29-tbmm-T24-meta.tsv,2014-01-29,53,10
ParlaMint-TR-en_2014-01-30-tbmm-T24-meta.tsv,2014-01-30,62,6
ParlaMint-TR-en_2014-02-04-tbmm-T24-meta.tsv,2014-02-04,80,6
ParlaMint-TR-en_2014-02-05-tbmm-T24-meta.tsv,2014-02-05,77,6
ParlaMint-TR-en_2014-02-06-tbmm-T24-meta.tsv,2014-02-06,62,5
ParlaMint-TR-en_2014-02-11-tbmm-T24-meta.tsv,2014-02-11,59,5
ParlaMint-TR-en_2014-02-12-tbmm-T24-meta.tsv,2014-02-12,54,7
ParlaMint-TR-en_2014-02-13-tbmm-T24-meta.tsv,2014-02-13,57,7
ParlaMint-TR-en_2014-02-14-tbmm-T24-meta.tsv,2014-02-14,42,2
ParlaMint-TR-en_2014-02-18-tbmm-T24-meta.tsv,2014-02-18,40,2
ParlaMint-TR-en_2014-02-19-tbmm-T24-meta.tsv,2014-02-19,75,8
ParlaMint-TR-en_2014-02-20-tbmm-T24-meta.tsv,2014-02-20,61,5
ParlaMint-TR-en_2014-02-21-tbmm-T24-meta.tsv,2014-02-21,54,5
ParlaMint-TR-en_2014-02-25-tbmm-T24-meta.tsv,2014-02-25,92,5
ParlaMint-TR-en_2014-02-26-tbmm-T24-meta.tsv,2014-02-26,83,9
ParlaMint-TR-en_2014-02-27-tbmm-T24-meta.tsv,2014-02-27,86,12
ParlaMint-TR-en_2014-02-28-tbmm-T24-meta.tsv,2014-02-28,64,8
ParlaMint-TR-en_2014-03-01-tbmm-T24-meta.tsv,2014-03-01,67,8
ParlaMint-TR-en_2014-03-19-tbmm-T24-meta.tsv,2014-03-19,61,3
ParlaMint-TR-en_2014-04-08-tbmm-T24-meta.tsv,2014-04-08,23,1
ParlaMint-TR-en_2014-04-09-tbmm-T24-meta.tsv,2014-04-09,53,1
ParlaMint-TR-en_2014-04-10-tbmm-T24-meta.tsv,2014-04-10,54,6
ParlaMint-TR-en_2014-04-15-tbmm-T24-meta.tsv,2014-04-15,24,1
ParlaMint-TR-en_2014-04-16-tbmm-T24-meta.tsv,2014-04-16,61,4
ParlaMint-TR-en_2014-04-17-tbmm-T24-meta.tsv,2014-04-17,57,6
ParlaMint-TR-en_2014-04-22-tbmm-T24-meta.tsv,2014-04-22,35,1
ParlaMint-TR-en_2014-04-23-tbmm-T24-meta.tsv,2014-04-23,12,1
ParlaMint-TR-en_2014-04-24-tbmm-T24-meta.tsv,2014-04-24,21,1
ParlaMint-TR-en_2014-04-29-tbmm-T24-meta.tsv,2014-04-29,43,6
ParlaMint-TR-en_2014-04-30-tbmm-T24-meta.tsv,2014-04-30,44,4
ParlaMint-TR-en_2014-05-05-tbmm-T24-meta.tsv,2014-05-05,81,5
ParlaMint-TR-en_2014-05-06-tbmm-T24-meta.tsv,2014-05-06,0,1
ParlaMint-TR-en_2014-05-07-tbmm-T24-meta.tsv,2014-05-07,45,4
ParlaMint-TR-en_2014-05-08-tbmm-T24-meta.tsv,2014-05-08,28,3
ParlaMint-TR-en_2014-05-13-tbmm-T24-meta.tsv,2014-05-13,25,4
ParlaMint-TR-en_2014-05-14-tbmm-T24-meta.tsv,2014-05-14,0,1
ParlaMint-TR-en_2014-05-20-tbmm-T24-meta.tsv,2014-05-20,74,3
ParlaMint-TR-en_2014-05-21-tbmm-T24-meta.tsv,2014-05-21,38,1
ParlaMint-TR-en_2014-05-22-tbmm-T24-meta.tsv,2014-05-22,47,5
ParlaMint-TR-en_2014-05-27-tbmm-T24-meta.tsv,2014-05-27,48,6
ParlaMint-TR-en_2014-05-28-tbmm-T24-meta.tsv,2014-05-28,44,9
ParlaMint-TR-en_2014-05-29-tbmm-T24-meta.tsv,2014-05-29,0,1
ParlaMint-TR-en_2014-06-03-tbmm-T24-meta.tsv,2014-06-03,48,4
ParlaMint-TR-en_2014-06-04-tbmm-T24-meta.tsv,2014-06-04,61,3
ParlaMint-TR-en_2014-06-05-tbmm-T24-meta.tsv,2014-06-05,41,5
ParlaMint-TR-en_2014-06-06-tbmm-T24-meta.tsv,2014-06-06,33,4
ParlaMint-TR-en_2014-06-10-tbmm-T24-meta.tsv,2014-06-10,61,7
ParlaMint-TR-en_2014-06-11-tbmm-T24-meta.tsv,2014-06-11,47,5
ParlaMint-TR-en_2014-06-12-tbmm-T24-meta.tsv,2014-06-12,50,6
ParlaMint-TR-en_2014-06-13-tbmm-T24-meta.tsv,2014-06-13,0,1
ParlaMint-TR-en_2014-06-17-tbmm-T24-meta.tsv,2014-06-17,61,6
ParlaMint-TR-en_2014-06-18-tbmm-T24-meta.tsv,2014-06-18,55,3
ParlaMint-TR-en_2014-06-19-tbmm-T24-meta.tsv,2014-06-19,28,1
ParlaMint-TR-en_2014-06-24-tbmm-T24-meta.tsv,2014-06-24,43,3
ParlaMint-TR-en_2014-06-25-tbmm-T24-meta.tsv,2014-06-25,45,4
ParlaMint-TR-en_2014-06-26-tbmm-T24-meta.tsv,2014-06-26,34,2
ParlaMint-TR-en_2014-07-01-tbmm-T24-meta.tsv,2014-07-01,16,0
ParlaMint-TR-en_2014-07-02-tbmm-T24-meta.tsv,2014-07-02,26,1
ParlaMint-TR-en_2014-07-03-tbmm-T24-meta.tsv,2014-07-03,33,2
ParlaMint-TR-en_2014-07-08-tbmm-T24-meta.tsv,2014-07-08,64,6
ParlaMint-TR-en_2014-07-09-tbmm-T24-meta.tsv,2014-07-09,42,7
ParlaMint-TR-en_2014-07-10-tbmm-T24-meta.tsv,2014-07-10,35,4
ParlaMint-TR-en_2014-07-15-tbmm-T24-meta.tsv,2014-07-15,53,4
ParlaMint-TR-en_2014-07-16-tbmm-T24-meta.tsv,2014-07-16,75,8
ParlaMint-TR-en_2014-07-17-tbmm-T24-meta.tsv,2014-07-17,65,3
ParlaMint-TR-en_2014-07-18-tbmm-T24-meta.tsv,2014-07-18,52,2
ParlaMint-TR-en_2014-07-19-tbmm-T24-meta.tsv,2014-07-19,61,5
ParlaMint-TR-en_2014-07-20-tbmm-T24-meta.tsv,2014-07-20,72,3
ParlaMint-TR-en_2014-07-21-tbmm-T24-meta.tsv,2014-07-21,62,6
ParlaMint-TR-en_2014-07-22-tbmm-T24-meta.tsv,2014-07-22,71,6
ParlaMint-TR-en_2014-07-23-tbmm-T24-meta.tsv,2014-07-23,63,2
ParlaMint-TR-en_2014-07-24-tbmm-T24-meta.tsv,2014-07-24,79,6
ParlaMint-TR-en_2014-07-25-tbmm-T24-meta.tsv,2014-07-25,45,3
ParlaMint-TR-en_2014-07-31-tbmm-T24-meta.tsv,2014-07-31,0,1
ParlaMint-TR-en_2014-08-04-tbmm-T24-meta.tsv,2014-08-04,25,3
ParlaMint-TR-en_2014-08-05-tbmm-T24-meta.tsv,2014-08-05,0,1
ParlaMint-TR-en_2014-08-06-tbmm-T24-meta.tsv,2014-08-06,55,6
ParlaMint-TR-en_2014-08-12-tbmm-T24-meta.tsv,2014-08-12,49,6
ParlaMint-TR-en_2014-08-13-tbmm-T24-meta.tsv,2014-08-13,73,11
ParlaMint-TR-en_2014-08-28-tbmm-T24-meta.tsv,2014-08-28,4,0
ParlaMint-TR-en_2014-09-01-tbmm-T24-meta.tsv,2014-09-01,9,0
ParlaMint-TR-en_2014-09-04-tbmm-T24-meta.tsv,2014-09-04,41,5
ParlaMint-TR-en_2014-09-06-tbmm-T24-meta.tsv,2014-09-06,2,0
ParlaMint-TR-en_2014-09-08-tbmm-T24-meta.tsv,2014-09-08,55,3
ParlaMint-TR-en_2014-09-09-tbmm-T24-meta.tsv,2014-09-09,48,3
ParlaMint-TR-en_2014-09-10-tbmm-T24-meta.tsv,2014-09-10,32,2
ParlaMint-TR-en_2014-10-01-tbmm-T24-meta.tsv,2014-10-01,2,0
ParlaMint-TR-en_2014-10-02-tbmm-T24-meta.tsv,2014-10-02,38,2
ParlaMint-TR-en_2014-10-14-tbmm-T24-meta.tsv,2014-10-14,51,6
ParlaMint-TR-en_2014-10-15-tbmm-T24-meta.tsv,2014-10-15,25,1
ParlaMint-TR-en_2014-10-16-tbmm-T24-meta.tsv,2014-10-16,64,6
ParlaMint-TR-en_2014-10-21-tbmm-T24-meta.tsv,2014-10-21,31,3
ParlaMint-TR-en_2014-10-22-tbmm-T24-meta.tsv,2014-10-22,21,1
ParlaMint-TR-en_2014-10-23-tbmm-T24-meta.tsv,2014-10-23,45,4
ParlaMint-TR-en_2014-11-04-tbmm-T24-meta.tsv,2014-11-04,46,7
ParlaMint-TR-en_2014-11-05-tbmm-T24-meta.tsv,2014-11-05,59,8
ParlaMint-TR-en_2014-11-06-tbmm-T24-meta.tsv,2014-11-06,44,4
ParlaMint-TR-en_2014-11-11-tbmm-T24-meta.tsv,2014-11-11,50,2
ParlaMint-TR-en_2014-11-12-tbmm-T24-meta.tsv,2014-11-12,30,6
ParlaMint-TR-en_2014-11-13-tbmm-T24-meta.tsv,2014-11-13,44,7
ParlaMint-TR-en_2014-11-18-tbmm-T24-meta.tsv,2014-11-18,55,8
ParlaMint-TR-en_2014-11-19-tbmm-T24-meta.tsv,2014-11-19,56,4
ParlaMint-TR-en_2014-11-20-tbmm-T24-meta.tsv,2014-11-20,44,7
ParlaMint-TR-en_2014-11-25-tbmm-T24-meta.tsv,2014-11-25,39,18
ParlaMint-TR-en_2014-11-26-tbmm-T24-meta.tsv,2014-11-26,61,8
ParlaMint-TR-en_2014-11-27-tbmm-T24-meta.tsv,2014-11-27,65,8
ParlaMint-TR-en_2014-12-02-tbmm-T24-meta.tsv,2014-12-02,41,1
ParlaMint-TR-en_2014-12-03-tbmm-T24-meta.tsv,2014-12-03,32,3
ParlaMint-TR-en_2014-12-04-tbmm-T24-meta.tsv,2014-12-04,32,0
ParlaMint-TR-en_2014-12-09-tbmm-T24-meta.tsv,2014-12-09,73,8
ParlaMint-TR-en_2014-12-10-tbmm-T24-meta.tsv,2014-12-10,56,5
ParlaMint-TR-en_2014-12-11-tbmm-T24-meta.tsv,2014-12-11,86,10
ParlaMint-TR-en_2014-12-12-tbmm-T24-meta.tsv,2014-12-12,70,7
ParlaMint-TR-en_2014-12-13-tbmm-T24-meta.tsv,2014-12-13,58,9
ParlaMint-TR-en_2014-12-14-tbmm-T24-meta.tsv,2014-12-14,54,11
ParlaMint-TR-en_2014-12-15-tbmm-T24-meta.tsv,2014-12-15,66,7
ParlaMint-TR-en_2014-12-16-tbmm-T24-meta.tsv,2014-12-16,78,5
ParlaMint-TR-en_2014-12-17-tbmm-T24-meta.tsv,2014-12-17,72,7
ParlaMint-TR-en_2014-12-18-tbmm-T24-meta.tsv,2014-12-18,67,10
ParlaMint-TR-en_2014-12-19-tbmm-T24-meta.tsv,2014-12-19,75,2
ParlaMint-TR-en_2014-12-20-tbmm-T24-meta.tsv,2014-12-20,59,3
ParlaMint-TR-en_2014-12-21-tbmm-T24-meta.tsv,2014-12-21,50,9
ParlaMint-TR-en_2014-12-22-tbmm-T24-meta.tsv,2014-12-22,32,2
ParlaMint-TR-en_2015-01-06-tbmm-T24-meta.tsv,2015-01-06,50,4
ParlaMint-TR-en_2015-01-07-tbmm-T24-meta.tsv,2015-01-07,44,6
ParlaMint-TR-en_2015-01-08-tbmm-T24-meta.tsv,2015-01-08,38,4
ParlaMint-TR-en_2015-01-13-tbmm-T24-meta.tsv,2015-01-13,35,2
ParlaMint-TR-en_2015-01-14-tbmm-T24-meta.tsv,2015-01-14,39,4
ParlaMint-TR-en_2015-01-15-tbmm-T24-meta.tsv,2015-01-15,37,4
ParlaMint-TR-en_2015-01-20-tbmm-T24-meta.tsv,2015-01-20,40,4
ParlaMint-TR-en_2015-01-21-tbmm-T24-meta.tsv,2015-01-21,0,1
ParlaMint-TR-en_2015-01-22-tbmm-T24-meta.tsv,2015-01-22,27,2
ParlaMint-TR-en_2015-01-27-tbmm-T24-meta.tsv,2015-01-27,41,1
ParlaMint-TR-en_2015-01-28-tbmm-T24-meta.tsv,2015-01-28,28,1
ParlaMint-TR-en_2015-01-29-tbmm-T24-meta.tsv,2015-01-29,37,1
ParlaMint-TR-en_2015-02-03-tbmm-T24-meta.tsv,2015-02-03,31,3
ParlaMint-TR-en_2015-02-04-tbmm-T24-meta.tsv,2015-02-04,47,2
ParlaMint-TR-en_2015-02-05-tbmm-T24-meta.tsv,2015-02-05,38,2
ParlaMint-TR-en_2015-02-11-tbmm-T24-meta.tsv,2015-02-11,37,4
ParlaMint-TR-en_2015-02-12-tbmm-T24-meta.tsv,2015-02-12,32,6
ParlaMint-TR-en_2015-02-17-tbmm-T24-meta.tsv,2015-02-17,97,24
ParlaMint-TR-en_2015-02-18-tbmm-T24-meta.tsv,2015-02-18,48,6
ParlaMint-TR-en_2015-02-19-tbmm-T24-meta.tsv,2015-02-19,96,7
ParlaMint-TR-en_2015-02-20-tbmm-T24-meta.tsv,2015-02-20,66,7
ParlaMint-TR-en_2015-02-21-tbmm-T24-meta.tsv,2015-02-21,72,5
ParlaMint-TR-en_2015-02-22-tbmm-T24-meta.tsv,2015-02-22,0,1
ParlaMint-TR-en_2015-02-23-tbmm-T24-meta.tsv,2015-02-23,89,13
ParlaMint-TR-en_2015-02-24-tbmm-T24-meta.tsv,2015-02-24,66,7
ParlaMint-TR-en_2015-02-25-tbmm-T24-meta.tsv,2015-02-25,65,9
ParlaMint-TR-en_2015-02-26-tbmm-T24-meta.tsv,2015-02-26,84,12
ParlaMint-TR-en_2015-02-27-tbmm-T24-meta.tsv,2015-02-27,1,0
ParlaMint-TR-en_2015-03-02-tbmm-T24-meta.tsv,2015-03-02,72,3
ParlaMint-TR-en_2015-03-03-tbmm-T24-meta.tsv,2015-03-03,84,3
ParlaMint-TR-en_2015-03-04-tbmm-T24-meta.tsv,2015-03-04,79,8
ParlaMint-TR-en_2015-03-05-tbmm-T24-meta.tsv,2015-03-05,1,0
ParlaMint-TR-en_2015-03-06-tbmm-T24-meta.tsv,2015-03-06,1,0
ParlaMint-TR-en_2015-03-09-tbmm-T24-meta.tsv,2015-03-09,60,5
ParlaMint-TR-en_2015-03-10-tbmm-T24-meta.tsv,2015-03-10,66,9
ParlaMint-TR-en_2015-03-11-tbmm-T24-meta.tsv,2015-03-11,70,7
ParlaMint-TR-en_2015-03-12-tbmm-T24-meta.tsv,2015-03-12,52,6
ParlaMint-TR-en_2015-03-13-tbmm-T24-meta.tsv,2015-03-13,24,3
ParlaMint-TR-en_2015-03-16-tbmm-T24-meta.tsv,2015-03-16,57,2
ParlaMint-TR-en_2015-03-17-tbmm-T24-meta.tsv,2015-03-17,45,8
ParlaMint-TR-en_2015-03-18-tbmm-T24-meta.tsv,2015-03-18,46,5
ParlaMint-TR-en_2015-03-19-tbmm-T24-meta.tsv,2015-03-19,52,8
ParlaMint-TR-en_2015-03-23-tbmm-T24-meta.tsv,2015-03-23,54,2
ParlaMint-TR-en_2015-03-24-tbmm-T24-meta.tsv,2015-03-24,70,5
ParlaMint-TR-en_2015-03-25-tbmm-T24-meta.tsv,2015-03-25,83,4
ParlaMint-TR-en_2015-03-26-tbmm-T24-meta.tsv,2015-03-26,41,0
ParlaMint-TR-en_2015-03-27-tbmm-T24-meta.tsv,2015-03-27,1,0
ParlaMint-TR-en_2015-03-30-tbmm-T24-meta.tsv,2015-03-30,0,1
ParlaMint-TR-en_2015-03-31-tbmm-T24-meta.tsv,2015-03-31,78,5
ParlaMint-TR-en_2015-04-01-tbmm-T24-meta.tsv,2015-04-01,62,6
ParlaMint-TR-en_2015-04-02-tbmm-T24-meta.tsv,2015-04-02,64,4
ParlaMint-TR-en_2015-04-03-tbmm-T24-meta.tsv,2015-04-03,47,3
ParlaMint-TR-en_2015-04-04-tbmm-T24-meta.tsv,2015-04-04,33,3
ParlaMint-TR-en_2015-04-23-tbmm-T24-meta.tsv,2015-04-23,7,1
ParlaMint-TR-en_2015-06-23-tbmm-T25-meta.tsv,2015-06-23,10,2
ParlaMint-TR-en_2015-06-30-tbmm-T25-meta.tsv,2015-06-30,1,0
ParlaMint-TR-en_2015-07-01-tbmm-T25-meta.tsv,2015-07-01,3,0
ParlaMint-TR-en_2015-07-07-tbmm-T25-meta.tsv,2015-07-07,3,0
ParlaMint-TR-en_2015-07-08-tbmm-T25-meta.tsv,2015-07-08,17,2
ParlaMint-TR-en_2015-07-09-tbmm-T25-meta.tsv,2015-07-09,24,3
ParlaMint-TR-en_2015-07-14-tbmm-T25-meta.tsv,2015-07-14,9,0
ParlaMint-TR-en_2015-07-29-tbmm-T25-meta.tsv,2015-07-29,34,10
ParlaMint-TR-en_2015-09-03-tbmm-T25-meta.tsv,2015-09-03,64,8
ParlaMint-TR-en_2015-10-01-tbmm-T25-meta.tsv,2015-10-01,30,9
ParlaMint-TR-en_2015-11-17-tbmm-T26-meta.tsv,2015-11-17,14,3
ParlaMint-TR-en_2015-11-22-tbmm-T26-meta.tsv,2015-11-22,7,2
ParlaMint-TR-en_2015-11-24-tbmm-T26-meta.tsv,2015-11-24,1,0
ParlaMint-TR-en_2015-11-25-tbmm-T26-meta.tsv,2015-11-25,16,6
ParlaMint-TR-en_2015-11-28-tbmm-T26-meta.tsv,2015-11-28,57,7
ParlaMint-TR-en_2015-11-30-tbmm-T26-meta.tsv,2015-11-30,36,3
ParlaMint-TR-en_2015-12-01-tbmm-T26-meta.tsv,2015-12-01,0,1
ParlaMint-TR-en_2015-12-02-tbmm-T26-meta.tsv,2015-12-02,0,1
ParlaMint-TR-en_2015-12-03-tbmm-T26-meta.tsv,2015-12-03,0,1
ParlaMint-TR-en_2015-12-08-tbmm-T26-meta.tsv,2015-12-08,38,10
ParlaMint-TR-en_2015-12-09-tbmm-T26-meta.tsv,2015-12-09,31,8
ParlaMint-TR-en_2015-12-10-tbmm-T26-meta.tsv,2015-12-10,47,17
ParlaMint-TR-en_2015-12-15-tbmm-T26-meta.tsv,2015-12-15,63,11
ParlaMint-TR-en_2015-12-16-tbmm-T26-meta.tsv,2015-12-16,90,14
ParlaMint-TR-en_2015-12-17-tbmm-T26-meta.tsv,2015-12-17,115,18
ParlaMint-TR-en_2015-12-22-tbmm-T26-meta.tsv,2015-12-22,78,14
ParlaMint-TR-en_2015-12-23-tbmm-T26-meta.tsv,2015-12-23,80,19
ParlaMint-TR-en_2015-12-24-tbmm-T26-meta.tsv,2015-12-24,98,16
ParlaMint-TR-en_2015-12-25-tbmm-T26-meta.tsv,2015-12-25,64,9
ParlaMint-TR-en_2015-12-29-tbmm-T26-meta.tsv,2015-12-29,68,9
ParlaMint-TR-en_2015-12-30-tbmm-T26-meta.tsv,2015-12-30,76,12
ParlaMint-TR-en_2016-01-05-tbmm-T26-meta.tsv,2016-01-05,63,13
ParlaMint-TR-en_2016-01-06-tbmm-T26-meta.tsv,2016-01-06,64,12
ParlaMint-TR-en_2016-01-12-tbmm-T26-meta.tsv,2016-01-12,76,11
ParlaMint-TR-en_2016-01-13-tbmm-T26-meta.tsv,2016-01-13,81,14
ParlaMint-TR-en_2016-01-14-tbmm-T26-meta.tsv,2016-01-14,92,15
ParlaMint-TR-en_2016-01-19-tbmm-T26-meta.tsv,2016-01-19,80,15
ParlaMint-TR-en_2016-01-20-tbmm-T26-meta.tsv,2016-01-20,95,23
ParlaMint-TR-en_2016-01-21-tbmm-T26-meta.tsv,2016-01-21,58,12
ParlaMint-TR-en_2016-01-26-tbmm-T26-meta.tsv,2016-01-26,70,11
ParlaMint-TR-en_2016-01-27-tbmm-T26-meta.tsv,2016-01-27,86,20
ParlaMint-TR-en_2016-01-28-tbmm-T26-meta.tsv,2016-01-28,83,18
ParlaMint-TR-en_2016-01-29-tbmm-T26-meta.tsv,2016-01-29,87,18
ParlaMint-TR-en_2016-02-09-tbmm-T26-meta.tsv,2016-02-09,57,4
ParlaMint-TR-en_2016-02-10-tbmm-T26-meta.tsv,2016-02-10,38,7
ParlaMint-TR-en_2016-02-11-tbmm-T26-meta.tsv,2016-02-11,52,10
ParlaMint-TR-en_2016-02-16-tbmm-T26-meta.tsv,2016-02-16,60,11
ParlaMint-TR-en_2016-02-17-tbmm-T26-meta.tsv,2016-02-17,85,12
ParlaMint-TR-en_2016-02-18-tbmm-T26-meta.tsv,2016-02-18,70,17
ParlaMint-TR-en_2016-02-23-tbmm-T26-meta.tsv,2016-02-23,91,12
ParlaMint-TR-en_2016-02-24-tbmm-T26-meta.tsv,2016-02-24,103,16
ParlaMint-TR-en_2016-02-25-tbmm-T26-meta.tsv,2016-02-25,103,14
ParlaMint-TR-en_2016-02-26-tbmm-T26-meta.tsv,2016-02-26,72,9
ParlaMint-TR-en_2016-02-27-tbmm-T26-meta.tsv,2016-02-27,87,11
ParlaMint-TR-en_2016-02-28-tbmm-T26-meta.tsv,2016-02-28,98,14
ParlaMint-TR-en_2016-02-29-tbmm-T26-meta.tsv,2016-02-29,72,7
ParlaMint-TR-en_2016-03-01-tbmm-T26-meta.tsv,2016-03-01,116,17
ParlaMint-TR-en_2016-03-02-tbmm-T26-meta.tsv,2016-03-02,92,10
ParlaMint-TR-en_2016-03-03-tbmm-T26-meta.tsv,2016-03-03,94,12
ParlaMint-TR-en_2016-03-04-tbmm-T26-meta.tsv,2016-03-04,77,9
ParlaMint-TR-en_2016-03-05-tbmm-T26-meta.tsv,2016-03-05,77,14
ParlaMint-TR-en_2016-03-06-tbmm-T26-meta.tsv,2016-03-06,111,19
ParlaMint-TR-en_2016-03-07-tbmm-T26-meta.tsv,2016-03-07,108,17
ParlaMint-TR-en_2016-03-08-tbmm-T26-meta.tsv,2016-03-08,101,21
ParlaMint-TR-en_2016-03-09-tbmm-T26-meta.tsv,2016-03-09,39,8
ParlaMint-TR-en_2016-03-10-tbmm-T26-meta.tsv,2016-03-10,46,6
ParlaMint-TR-en_2016-03-22-tbmm-T26-meta.tsv,2016-03-22,74,11
ParlaMint-TR-en_2016-03-23-tbmm-T26-meta.tsv,2016-03-23,88,15
ParlaMint-TR-en_2016-03-24-tbmm-T26-meta.tsv,2016-03-24,67,7
ParlaMint-TR-en_2016-03-29-tbmm-T26-meta.tsv,2016-03-29,43,8
ParlaMint-TR-en_2016-03-30-tbmm-T26-meta.tsv,2016-03-30,57,20
ParlaMint-TR-en_2016-03-31-tbmm-T26-meta.tsv,2016-03-31,79,16
ParlaMint-TR-en_2016-04-01-tbmm-T26-meta.tsv,2016-04-01,17,4
ParlaMint-TR-en_2016-04-04-tbmm-T26-meta.tsv,2016-04-04,53,18
ParlaMint-TR-en_2016-04-05-tbmm-T26-meta.tsv,2016-04-05,66,19
ParlaMint-TR-en_2016-04-06-tbmm-T26-meta.tsv,2016-04-06,75,17
ParlaMint-TR-en_2016-04-07-tbmm-T26-meta.tsv,2016-04-07,52,7
ParlaMint-TR-en_2016-04-11-tbmm-T26-meta.tsv,2016-04-11,0,1
ParlaMint-TR-en_2016-04-12-tbmm-T26-meta.tsv,2016-04-12,56,15
ParlaMint-TR-en_2016-04-13-tbmm-T26-meta.tsv,2016-04-13,74,13
ParlaMint-TR-en_2016-04-14-tbmm-T26-meta.tsv,2016-04-14,72,12
ParlaMint-TR-en_2016-04-18-tbmm-T26-meta.tsv,2016-04-18,57,11
ParlaMint-TR-en_2016-04-19-tbmm-T26-meta.tsv,2016-04-19,85,14
ParlaMint-TR-en_2016-04-20-tbmm-T26-meta.tsv,2016-04-20,83,13
ParlaMint-TR-en_2016-04-21-tbmm-T26-meta.tsv,2016-04-21,57,12
ParlaMint-TR-en_2016-04-22-tbmm-T26-meta.tsv,2016-04-22,73,15
ParlaMint-TR-en_2016-04-23-tbmm-T26-meta.tsv,2016-04-23,4,1
ParlaMint-TR-en_2016-04-25-tbmm-T26-meta.tsv,2016-04-25,56,6
ParlaMint-TR-en_2016-04-26-tbmm-T26-meta.tsv,2016-04-26,86,12
ParlaMint-TR-en_2016-04-27-tbmm-T26-meta.tsv,2016-04-27,83,13
ParlaMint-TR-en_2016-05-02-tbmm-T26-meta.tsv,2016-05-02,31,13
ParlaMint-TR-en_2016-05-03-tbmm-T26-meta.tsv,2016-05-03,60,18
ParlaMint-TR-en_2016-05-04-tbmm-T26-meta.tsv,2016-05-04,60,12
ParlaMint-TR-en_2016-05-05-tbmm-T26-meta.tsv,2016-05-05,69,25
ParlaMint-TR-en_2016-05-10-tbmm-T26-meta.tsv,2016-05-10,59,15
ParlaMint-TR-en_2016-05-11-tbmm-T26-meta.tsv,2016-05-11,53,9
ParlaMint-TR-en_2016-05-12-tbmm-T26-meta.tsv,2016-05-12,31,8
ParlaMint-TR-en_2016-05-17-tbmm-T26-meta.tsv,2016-05-17,92,15
ParlaMint-TR-en_2016-05-20-tbmm-T26-meta.tsv,2016-05-20,44,11
ParlaMint-TR-en_2016-05-24-tbmm-T26-meta.tsv,2016-05-24,41,6
ParlaMint-TR-en_2016-05-27-tbmm-T26-meta.tsv,2016-05-27,58,5
ParlaMint-TR-en_2016-05-29-tbmm-T26-meta.tsv,2016-05-29,8,0
ParlaMint-TR-en_2016-05-31-tbmm-T26-meta.tsv,2016-05-31,20,5
ParlaMint-TR-en_2016-06-01-tbmm-T26-meta.tsv,2016-06-01,89,10
ParlaMint-TR-en_2016-06-02-tbmm-T26-meta.tsv,2016-06-02,33,4
ParlaMint-TR-en_2016-06-03-tbmm-T26-meta.tsv,2016-06-03,77,8
ParlaMint-TR-en_2016-06-08-tbmm-T26-meta.tsv,2016-06-08,64,7
ParlaMint-TR-en_2016-06-09-tbmm-T26-meta.tsv,2016-06-09,13,2
ParlaMint-TR-en_2016-06-14-tbmm-T26-meta.tsv,2016-06-14,73,18
ParlaMint-TR-en_2016-06-15-tbmm-T26-meta.tsv,2016-06-15,71,14
