Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-TR-en_2012-01-31-tbmm-T24-meta.tsv,2012-01-31,1,29,15,0,0
ParlaMint-TR-en_2012-02-01-tbmm-T24-meta.tsv,2012-02-01,2,32,9,0,0
ParlaMint-TR-en_2012-02-02-tbmm-T24-meta.tsv,2012-02-02,2,45,22,0,0
ParlaMint-TR-en_2012-02-03-tbmm-T24-meta.tsv,2012-02-03,3,24,7,1,0
ParlaMint-TR-en_2012-02-07-tbmm-T24-meta.tsv,2012-02-07,3,43,12,1,0
ParlaMint-TR-en_2012-02-08-tbmm-T24-meta.tsv,2012-02-08,4,48,16,0,0
ParlaMint-TR-en_2012-02-09-tbmm-T24-meta.tsv,2012-02-09,2,33,14,0,0
ParlaMint-TR-en_2012-02-14-tbmm-T24-meta.tsv,2012-02-14,0,19,6,0,0
ParlaMint-TR-en_2012-02-15-tbmm-T24-meta.tsv,2012-02-15,3,55,20,1,0
ParlaMint-TR-en_2012-02-16-tbmm-T24-meta.tsv,2012-02-16,4,65,40,0,0
ParlaMint-TR-en_2012-02-21-tbmm-T24-meta.tsv,2012-02-21,0,20,12,0,0
ParlaMint-TR-en_2012-02-22-tbmm-T24-meta.tsv,2012-02-22,2,39,11,0,0
ParlaMint-TR-en_2012-02-23-tbmm-T24-meta.tsv,2012-02-23,1,21,9,0,0
ParlaMint-TR-en_2012-02-28-tbmm-T24-meta.tsv,2012-02-28,3,15,8,0,0
ParlaMint-TR-en_2012-02-29-tbmm-T24-meta.tsv,2012-02-29,3,36,13,0,0
ParlaMint-TR-en_2012-03-01-tbmm-T24-meta.tsv,2012-03-01,2,57,23,1,0
ParlaMint-TR-en_2012-03-06-tbmm-T24-meta.tsv,2012-03-06,1,29,8,0,0
ParlaMint-TR-en_2012-03-07-tbmm-T24-meta.tsv,2012-03-07,2,30,15,0,0
ParlaMint-TR-en_2012-03-08-tbmm-T24-meta.tsv,2012-03-08,2,22,8,0,0
ParlaMint-TR-en_2012-03-13-tbmm-T24-meta.tsv,2012-03-13,3,35,20,2,0
ParlaMint-TR-en_2012-03-14-tbmm-T24-meta.tsv,2012-03-14,0,15,9,0,0
ParlaMint-TR-en_2012-03-15-tbmm-T24-meta.tsv,2012-03-15,3,43,14,0,0
ParlaMint-TR-en_2012-03-20-tbmm-T24-meta.tsv,2012-03-20,2,29,14,0,0
ParlaMint-TR-en_2012-03-21-tbmm-T24-meta.tsv,2012-03-21,2,35,11,0,0
ParlaMint-TR-en_2012-03-22-tbmm-T24-meta.tsv,2012-03-22,1,40,10,0,0
ParlaMint-TR-en_2012-03-27-tbmm-T24-meta.tsv,2012-03-27,1,12,1,0,0
ParlaMint-TR-en_2012-03-28-tbmm-T24-meta.tsv,2012-03-28,3,59,29,0,0
ParlaMint-TR-en_2012-03-29-tbmm-T24-meta.tsv,2012-03-29,5,67,39,1,0
ParlaMint-TR-en_2012-03-30-tbmm-T24-meta.tsv,2012-03-30,0,29,15,0,0
ParlaMint-TR-en_2012-03-31-tbmm-T24-meta.tsv,2012-03-31,1,50,25,0,0
ParlaMint-TR-en_2012-04-02-tbmm-T24-meta.tsv,2012-04-02,2,34,16,0,0
ParlaMint-TR-en_2012-04-03-tbmm-T24-meta.tsv,2012-04-03,1,36,13,0,0
ParlaMint-TR-en_2012-04-04-tbmm-T24-meta.tsv,2012-04-04,2,30,19,0,0
ParlaMint-TR-en_2012-04-05-tbmm-T24-meta.tsv,2012-04-05,2,27,24,0,0
ParlaMint-TR-en_2012-04-10-tbmm-T24-meta.tsv,2012-04-10,1,21,8,0,0
ParlaMint-TR-en_2012-04-11-tbmm-T24-meta.tsv,2012-04-11,1,28,8,0,0
ParlaMint-TR-en_2012-04-12-tbmm-T24-meta.tsv,2012-04-12,2,24,18,0,0
ParlaMint-TR-en_2012-04-17-tbmm-T24-meta.tsv,2012-04-17,3,30,12,0,0
ParlaMint-TR-en_2012-04-18-tbmm-T24-meta.tsv,2012-04-18,2,47,12,0,0
ParlaMint-TR-en_2012-04-23-tbmm-T24-meta.tsv,2012-04-23,0,4,0,0,0
ParlaMint-TR-en_2012-04-24-tbmm-T24-meta.tsv,2012-04-24,0,17,6,0,0
ParlaMint-TR-en_2012-04-25-tbmm-T24-meta.tsv,2012-04-25,0,21,13,0,0
ParlaMint-TR-en_2012-04-26-tbmm-T24-meta.tsv,2012-04-26,2,51,30,0,0
ParlaMint-TR-en_2012-05-02-tbmm-T24-meta.tsv,2012-05-02,4,40,19,0,0
ParlaMint-TR-en_2012-05-03-tbmm-T24-meta.tsv,2012-05-03,1,36,21,0,0
ParlaMint-TR-en_2012-05-08-tbmm-T24-meta.tsv,2012-05-08,0,13,3,0,0
ParlaMint-TR-en_2012-05-09-tbmm-T24-meta.tsv,2012-05-09,1,35,19,0,0
ParlaMint-TR-en_2012-05-10-tbmm-T24-meta.tsv,2012-05-10,0,1,0,0,0
ParlaMint-TR-en_2012-05-15-tbmm-T24-meta.tsv,2012-05-15,1,26,7,0,0
ParlaMint-TR-en_2012-05-16-tbmm-T24-meta.tsv,2012-05-16,1,38,16,0,0
ParlaMint-TR-en_2012-05-17-tbmm-T24-meta.tsv,2012-05-17,1,23,9,0,0
ParlaMint-TR-en_2012-05-22-tbmm-T24-meta.tsv,2012-05-22,1,28,9,0,0
ParlaMint-TR-en_2012-05-23-tbmm-T24-meta.tsv,2012-05-23,3,34,9,0,0
ParlaMint-TR-en_2012-05-24-tbmm-T24-meta.tsv,2012-05-24,1,26,14,2,0
ParlaMint-TR-en_2012-05-29-tbmm-T24-meta.tsv,2012-05-29,2,45,16,0,0
ParlaMint-TR-en_2012-05-30-tbmm-T24-meta.tsv,2012-05-30,1,58,33,0,0
ParlaMint-TR-en_2012-05-31-tbmm-T24-meta.tsv,2012-05-31,2,45,21,0,0
ParlaMint-TR-en_2012-06-05-tbmm-T24-meta.tsv,2012-06-05,1,27,11,0,0
ParlaMint-TR-en_2012-06-06-tbmm-T24-meta.tsv,2012-06-06,2,45,19,1,0
ParlaMint-TR-en_2012-06-07-tbmm-T24-meta.tsv,2012-06-07,1,25,12,0,0
ParlaMint-TR-en_2012-06-12-tbmm-T24-meta.tsv,2012-06-12,3,62,19,0,0
ParlaMint-TR-en_2012-06-13-tbmm-T24-meta.tsv,2012-06-13,2,39,16,1,0
ParlaMint-TR-en_2012-06-14-tbmm-T24-meta.tsv,2012-06-14,2,18,10,0,0
ParlaMint-TR-en_2012-06-19-tbmm-T24-meta.tsv,2012-06-19,1,47,14,0,0
ParlaMint-TR-en_2012-06-20-tbmm-T24-meta.tsv,2012-06-20,2,36,22,0,0
ParlaMint-TR-en_2012-06-21-tbmm-T24-meta.tsv,2012-06-21,1,40,28,0,0
ParlaMint-TR-en_2012-06-26-tbmm-T24-meta.tsv,2012-06-26,3,30,12,0,0
ParlaMint-TR-en_2012-06-27-tbmm-T24-meta.tsv,2012-06-27,2,46,26,0,0
ParlaMint-TR-en_2012-06-28-tbmm-T24-meta.tsv,2012-06-28,5,61,25,0,0
ParlaMint-TR-en_2012-06-29-tbmm-T24-meta.tsv,2012-06-29,2,23,5,0,0
ParlaMint-TR-en_2012-06-30-tbmm-T24-meta.tsv,2012-06-30,2,63,36,1,0
ParlaMint-TR-en_2012-07-01-tbmm-T24-meta.tsv,2012-07-01,4,50,39,1,0
ParlaMint-TR-en_2012-07-02-tbmm-T24-meta.tsv,2012-07-02,0,22,15,0,0
ParlaMint-TR-en_2012-07-03-tbmm-T24-meta.tsv,2012-07-03,1,73,29,0,0
ParlaMint-TR-en_2012-08-14-tbmm-T24-meta.tsv,2012-08-14,0,5,0,0,0
ParlaMint-TR-en_2012-10-01-tbmm-T24-meta.tsv,2012-10-01,0,2,0,0,0
ParlaMint-TR-en_2012-10-02-tbmm-T24-meta.tsv,2012-10-02,2,28,12,0,0
ParlaMint-TR-en_2012-10-03-tbmm-T24-meta.tsv,2012-10-03,3,25,11,0,0
ParlaMint-TR-en_2012-10-04-tbmm-T24-meta.tsv,2012-10-04,3,10,7,0,0
ParlaMint-TR-en_2012-10-09-tbmm-T24-meta.tsv,2012-10-09,2,41,19,2,0
ParlaMint-TR-en_2012-10-10-tbmm-T24-meta.tsv,2012-10-10,2,25,13,0,0
ParlaMint-TR-en_2012-10-11-tbmm-T24-meta.tsv,2012-10-11,1,57,19,1,0
ParlaMint-TR-en_2012-10-12-tbmm-T24-meta.tsv,2012-10-12,1,28,13,1,0
ParlaMint-TR-en_2012-10-16-tbmm-T24-meta.tsv,2012-10-16,1,28,10,0,0
ParlaMint-TR-en_2012-10-17-tbmm-T24-meta.tsv,2012-10-17,2,32,18,1,0
ParlaMint-TR-en_2012-10-18-tbmm-T24-meta.tsv,2012-10-18,1,33,21,0,0
ParlaMint-TR-en_2012-10-23-tbmm-T24-meta.tsv,2012-10-23,1,0,0,0,0
ParlaMint-TR-en_2012-10-30-tbmm-T24-meta.tsv,2012-10-30,3,29,21,1,0
ParlaMint-TR-en_2012-10-31-tbmm-T24-meta.tsv,2012-10-31,4,38,16,1,0
ParlaMint-TR-en_2012-11-01-tbmm-T24-meta.tsv,2012-11-01,3,55,36,2,0
ParlaMint-TR-en_2012-11-06-tbmm-T24-meta.tsv,2012-11-06,1,35,13,0,0
ParlaMint-TR-en_2012-11-07-tbmm-T24-meta.tsv,2012-11-07,1,47,25,2,0
ParlaMint-TR-en_2012-11-08-tbmm-T24-meta.tsv,2012-11-08,2,39,21,1,0
ParlaMint-TR-en_2012-11-09-tbmm-T24-meta.tsv,2012-11-09,1,55,14,1,0
ParlaMint-TR-en_2012-11-10-tbmm-T24-meta.tsv,2012-11-10,2,4,0,0,0
ParlaMint-TR-en_2012-11-11-tbmm-T24-meta.tsv,2012-11-11,1,52,31,0,0
ParlaMint-TR-en_2012-11-12-tbmm-T24-meta.tsv,2012-11-12,2,1,1,0,0
ParlaMint-TR-en_2012-11-13-tbmm-T24-meta.tsv,2012-11-13,3,34,18,0,0
ParlaMint-TR-en_2012-11-14-tbmm-T24-meta.tsv,2012-11-14,4,34,19,0,0
ParlaMint-TR-en_2012-11-15-tbmm-T24-meta.tsv,2012-11-15,2,36,22,0,0
ParlaMint-TR-en_2012-11-20-tbmm-T24-meta.tsv,2012-11-20,0,41,15,0,0
ParlaMint-TR-en_2012-11-21-tbmm-T24-meta.tsv,2012-11-21,1,27,12,0,0
ParlaMint-TR-en_2012-11-22-tbmm-T24-meta.tsv,2012-11-22,2,36,22,1,0
ParlaMint-TR-en_2012-11-27-tbmm-T24-meta.tsv,2012-11-27,1,34,18,1,0
ParlaMint-TR-en_2012-11-28-tbmm-T24-meta.tsv,2012-11-28,1,23,11,0,0
ParlaMint-TR-en_2012-11-29-tbmm-T24-meta.tsv,2012-11-29,2,38,21,0,0
ParlaMint-TR-en_2012-11-30-tbmm-T24-meta.tsv,2012-11-30,0,26,5,0,0
ParlaMint-TR-en_2012-12-04-tbmm-T24-meta.tsv,2012-12-04,0,41,19,0,0
ParlaMint-TR-en_2012-12-05-tbmm-T24-meta.tsv,2012-12-05,2,40,13,0,0
ParlaMint-TR-en_2012-12-06-tbmm-T24-meta.tsv,2012-12-06,1,49,14,0,0
ParlaMint-TR-en_2012-12-10-tbmm-T24-meta.tsv,2012-12-10,1,15,3,0,0
ParlaMint-TR-en_2012-12-11-tbmm-T24-meta.tsv,2012-12-11,4,60,27,2,0
ParlaMint-TR-en_2012-12-12-tbmm-T24-meta.tsv,2012-12-12,2,49,37,1,0
ParlaMint-TR-en_2012-12-13-tbmm-T24-meta.tsv,2012-12-13,2,64,37,0,0
ParlaMint-TR-en_2012-12-14-tbmm-T24-meta.tsv,2012-12-14,0,66,36,2,0
ParlaMint-TR-en_2012-12-15-tbmm-T24-meta.tsv,2012-12-15,2,49,33,0,0
ParlaMint-TR-en_2012-12-16-tbmm-T24-meta.tsv,2012-12-16,3,43,28,2,0
ParlaMint-TR-en_2012-12-17-tbmm-T24-meta.tsv,2012-12-17,1,35,16,1,0
ParlaMint-TR-en_2012-12-18-tbmm-T24-meta.tsv,2012-12-18,3,46,25,0,0
ParlaMint-TR-en_2012-12-19-tbmm-T24-meta.tsv,2012-12-19,2,58,22,0,0
ParlaMint-TR-en_2012-12-20-tbmm-T24-meta.tsv,2012-12-20,1,28,7,1,0
ParlaMint-TR-en_2013-01-02-tbmm-T24-meta.tsv,2013-01-02,1,23,8,0,0
ParlaMint-TR-en_2013-01-03-tbmm-T24-meta.tsv,2013-01-03,1,13,2,0,0
ParlaMint-TR-en_2013-01-08-tbmm-T24-meta.tsv,2013-01-08,1,32,7,0,0
ParlaMint-TR-en_2013-01-09-tbmm-T24-meta.tsv,2013-01-09,2,37,19,1,0
ParlaMint-TR-en_2013-01-10-tbmm-T24-meta.tsv,2013-01-10,2,35,7,0,0
ParlaMint-TR-en_2013-01-15-tbmm-T24-meta.tsv,2013-01-15,1,18,9,0,0
ParlaMint-TR-en_2013-01-16-tbmm-T24-meta.tsv,2013-01-16,2,41,15,0,0
ParlaMint-TR-en_2013-01-17-tbmm-T24-meta.tsv,2013-01-17,4,29,15,1,0
ParlaMint-TR-en_2013-01-22-tbmm-T24-meta.tsv,2013-01-22,0,22,5,1,0
ParlaMint-TR-en_2013-01-23-tbmm-T24-meta.tsv,2013-01-23,2,41,23,2,0
ParlaMint-TR-en_2013-01-24-tbmm-T24-meta.tsv,2013-01-24,0,24,16,0,0
ParlaMint-TR-en_2013-01-29-tbmm-T24-meta.tsv,2013-01-29,1,37,17,0,0
ParlaMint-TR-en_2013-01-30-tbmm-T24-meta.tsv,2013-01-30,0,42,17,0,0
ParlaMint-TR-en_2013-01-31-tbmm-T24-meta.tsv,2013-01-31,1,51,22,1,0
ParlaMint-TR-en_2013-02-05-tbmm-T24-meta.tsv,2013-02-05,2,35,17,0,0
ParlaMint-TR-en_2013-02-06-tbmm-T24-meta.tsv,2013-02-06,1,39,21,1,0
ParlaMint-TR-en_2013-02-07-tbmm-T24-meta.tsv,2013-02-07,6,40,35,0,0
ParlaMint-TR-en_2013-02-12-tbmm-T24-meta.tsv,2013-02-12,0,26,15,0,0
ParlaMint-TR-en_2013-02-13-tbmm-T24-meta.tsv,2013-02-13,1,46,12,1,0
ParlaMint-TR-en_2013-02-14-tbmm-T24-meta.tsv,2013-02-14,1,43,24,1,0
ParlaMint-TR-en_2013-02-19-tbmm-T24-meta.tsv,2013-02-19,1,39,13,1,0
ParlaMint-TR-en_2013-02-20-tbmm-T24-meta.tsv,2013-02-20,2,40,20,1,0
ParlaMint-TR-en_2013-02-21-tbmm-T24-meta.tsv,2013-02-21,1,23,13,1,0
ParlaMint-TR-en_2013-02-26-tbmm-T24-meta.tsv,2013-02-26,1,30,10,0,0
ParlaMint-TR-en_2013-02-27-tbmm-T24-meta.tsv,2013-02-27,1,22,7,0,0
ParlaMint-TR-en_2013-02-28-tbmm-T24-meta.tsv,2013-02-28,0,27,15,0,0
ParlaMint-TR-en_2013-03-05-tbmm-T24-meta.tsv,2013-03-05,3,46,17,0,0
ParlaMint-TR-en_2013-03-06-tbmm-T24-meta.tsv,2013-03-06,2,39,15,0,0
ParlaMint-TR-en_2013-03-07-tbmm-T24-meta.tsv,2013-03-07,0,53,20,1,0
ParlaMint-TR-en_2013-03-12-tbmm-T24-meta.tsv,2013-03-12,3,43,11,1,0
ParlaMint-TR-en_2013-03-13-tbmm-T24-meta.tsv,2013-03-13,5,34,27,1,0
ParlaMint-TR-en_2013-03-14-tbmm-T24-meta.tsv,2013-03-14,2,24,20,0,0
ParlaMint-TR-en_2013-03-19-tbmm-T24-meta.tsv,2013-03-19,2,29,18,1,0
ParlaMint-TR-en_2013-03-20-tbmm-T24-meta.tsv,2013-03-20,1,33,25,0,0
ParlaMint-TR-en_2013-03-21-tbmm-T24-meta.tsv,2013-03-21,1,43,18,0,0
ParlaMint-TR-en_2013-03-26-tbmm-T24-meta.tsv,2013-03-26,1,40,19,0,0
ParlaMint-TR-en_2013-03-27-tbmm-T24-meta.tsv,2013-03-27,0,56,21,0,0
ParlaMint-TR-en_2013-03-28-tbmm-T24-meta.tsv,2013-03-28,0,32,11,0,0
ParlaMint-TR-en_2013-03-29-tbmm-T24-meta.tsv,2013-03-29,2,27,11,0,0
ParlaMint-TR-en_2013-04-02-tbmm-T24-meta.tsv,2013-04-02,1,28,22,2,0
ParlaMint-TR-en_2013-04-03-tbmm-T24-meta.tsv,2013-04-03,1,29,8,2,0
ParlaMint-TR-en_2013-04-04-tbmm-T24-meta.tsv,2013-04-04,1,23,17,0,0
ParlaMint-TR-en_2013-04-09-tbmm-T24-meta.tsv,2013-04-09,1,25,16,1,0
ParlaMint-TR-en_2013-04-10-tbmm-T24-meta.tsv,2013-04-10,1,37,24,1,0
ParlaMint-TR-en_2013-04-11-tbmm-T24-meta.tsv,2013-04-11,3,32,29,0,0
ParlaMint-TR-en_2013-04-16-tbmm-T24-meta.tsv,2013-04-16,3,35,22,0,0
ParlaMint-TR-en_2013-04-17-tbmm-T24-meta.tsv,2013-04-17,2,36,18,0,0
ParlaMint-TR-en_2013-04-18-tbmm-T24-meta.tsv,2013-04-18,3,43,17,0,0
ParlaMint-TR-en_2013-04-23-tbmm-T24-meta.tsv,2013-04-23,0,5,1,0,0
ParlaMint-TR-en_2013-04-24-tbmm-T24-meta.tsv,2013-04-24,2,30,12,1,0
ParlaMint-TR-en_2013-04-25-tbmm-T24-meta.tsv,2013-04-25,2,36,22,0,0
ParlaMint-TR-en_2013-05-02-tbmm-T24-meta.tsv,2013-05-02,2,32,20,0,0
ParlaMint-TR-en_2013-05-07-tbmm-T24-meta.tsv,2013-05-07,3,39,24,0,0
ParlaMint-TR-en_2013-05-08-tbmm-T24-meta.tsv,2013-05-08,2,29,22,0,0
ParlaMint-TR-en_2013-05-09-tbmm-T24-meta.tsv,2013-05-09,1,13,7,0,0
ParlaMint-TR-en_2013-05-14-tbmm-T24-meta.tsv,2013-05-14,1,28,15,1,0
ParlaMint-TR-en_2013-05-15-tbmm-T24-meta.tsv,2013-05-15,2,48,24,1,0
ParlaMint-TR-en_2013-05-16-tbmm-T24-meta.tsv,2013-05-16,1,18,16,0,0
ParlaMint-TR-en_2013-05-20-tbmm-T24-meta.tsv,2013-05-20,2,17,10,0,0
ParlaMint-TR-en_2013-05-21-tbmm-T24-meta.tsv,2013-05-21,1,31,16,1,0
ParlaMint-TR-en_2013-05-22-tbmm-T24-meta.tsv,2013-05-22,1,27,15,2,0
ParlaMint-TR-en_2013-05-23-tbmm-T24-meta.tsv,2013-05-23,0,46,20,0,0
ParlaMint-TR-en_2013-05-28-tbmm-T24-meta.tsv,2013-05-28,2,34,22,0,0
ParlaMint-TR-en_2013-05-29-tbmm-T24-meta.tsv,2013-05-29,3,42,29,0,0
ParlaMint-TR-en_2013-05-30-tbmm-T24-meta.tsv,2013-05-30,2,47,18,0,0
ParlaMint-TR-en_2013-05-31-tbmm-T24-meta.tsv,2013-05-31,3,22,8,0,0
ParlaMint-TR-en_2013-06-04-tbmm-T24-meta.tsv,2013-06-04,1,46,28,1,0
ParlaMint-TR-en_2013-06-05-tbmm-T24-meta.tsv,2013-06-05,3,58,33,1,0
ParlaMint-TR-en_2013-06-06-tbmm-T24-meta.tsv,2013-06-06,2,50,33,1,0
ParlaMint-TR-en_2013-06-11-tbmm-T24-meta.tsv,2013-06-11,1,23,20,0,0
ParlaMint-TR-en_2013-06-12-tbmm-T24-meta.tsv,2013-06-12,2,51,20,0,0
ParlaMint-TR-en_2013-06-13-tbmm-T24-meta.tsv,2013-06-13,1,34,13,0,0
ParlaMint-TR-en_2013-06-18-tbmm-T24-meta.tsv,2013-06-18,4,42,28,2,0
ParlaMint-TR-en_2013-06-19-tbmm-T24-meta.tsv,2013-06-19,2,44,24,2,0
ParlaMint-TR-en_2013-06-20-tbmm-T24-meta.tsv,2013-06-20,1,27,22,1,0
ParlaMint-TR-en_2013-06-25-tbmm-T24-meta.tsv,2013-06-25,1,18,8,1,0
ParlaMint-TR-en_2013-06-26-tbmm-T24-meta.tsv,2013-06-26,0,32,12,0,0
ParlaMint-TR-en_2013-06-27-tbmm-T24-meta.tsv,2013-06-27,2,41,16,0,0
ParlaMint-TR-en_2013-07-01-tbmm-T24-meta.tsv,2013-07-01,2,35,8,1,0
ParlaMint-TR-en_2013-07-02-tbmm-T24-meta.tsv,2013-07-02,0,2,0,0,0
ParlaMint-TR-en_2013-07-03-tbmm-T24-meta.tsv,2013-07-03,4,42,30,0,0
ParlaMint-TR-en_2013-07-04-tbmm-T24-meta.tsv,2013-07-04,1,35,22,1,0
ParlaMint-TR-en_2013-07-05-tbmm-T24-meta.tsv,2013-07-05,0,39,23,0,0
ParlaMint-TR-en_2013-07-06-tbmm-T24-meta.tsv,2013-07-06,2,39,17,0,0
