Session,Date,Left,Centre,Right
ParlaMint-TR-en_2011-12-11-tbmm-T24-meta.tsv,2011-12-11,21,0,30
ParlaMint-TR-en_2011-12-12-tbmm-T24-meta.tsv,2011-12-12,25,0,48
ParlaMint-TR-en_2011-12-13-tbmm-T24-meta.tsv,2011-12-13,40,0,67
ParlaMint-TR-en_2011-12-14-tbmm-T24-meta.tsv,2011-12-14,37,0,58
ParlaMint-TR-en_2011-12-15-tbmm-T24-meta.tsv,2011-12-15,25,0,37
ParlaMint-TR-en_2011-12-16-tbmm-T24-meta.tsv,2011-12-16,31,0,40
ParlaMint-TR-en_2011-12-17-tbmm-T24-meta.tsv,2011-12-17,23,0,46
ParlaMint-TR-en_2011-12-18-tbmm-T24-meta.tsv,2011-12-18,16,0,19
ParlaMint-TR-en_2011-12-19-tbmm-T24-meta.tsv,2011-12-19,20,0,41
ParlaMint-TR-en_2011-12-20-tbmm-T24-meta.tsv,2011-12-20,38,0,48
ParlaMint-TR-en_2011-12-21-tbmm-T24-meta.tsv,2011-12-21,22,0,15
ParlaMint-TR-en_2011-12-22-tbmm-T24-meta.tsv,2011-12-22,31,0,37
ParlaMint-TR-en_2012-01-03-tbmm-T24-meta.tsv,2012-01-03,17,0,23
ParlaMint-TR-en_2012-01-04-tbmm-T24-meta.tsv,2012-01-04,11,0,13
ParlaMint-TR-en_2012-01-05-tbmm-T24-meta.tsv,2012-01-05,10,0,20
ParlaMint-TR-en_2012-01-10-tbmm-T24-meta.tsv,2012-01-10,18,0,20
ParlaMint-TR-en_2012-01-11-tbmm-T24-meta.tsv,2012-01-11,22,0,23
ParlaMint-TR-en_2012-01-12-tbmm-T24-meta.tsv,2012-01-12,17,0,16
ParlaMint-TR-en_2012-01-17-tbmm-T24-meta.tsv,2012-01-17,14,0,27
ParlaMint-TR-en_2012-01-18-tbmm-T24-meta.tsv,2012-01-18,26,0,30
ParlaMint-TR-en_2012-01-19-tbmm-T24-meta.tsv,2012-01-19,31,0,51
ParlaMint-TR-en_2012-01-24-tbmm-T24-meta.tsv,2012-01-24,8,0,10
ParlaMint-TR-en_2012-01-25-tbmm-T24-meta.tsv,2012-01-25,17,0,24
ParlaMint-TR-en_2012-01-26-tbmm-T24-meta.tsv,2012-01-26,19,0,34
ParlaMint-TR-en_2012-01-31-tbmm-T24-meta.tsv,2012-01-31,23,0,22
ParlaMint-TR-en_2012-02-01-tbmm-T24-meta.tsv,2012-02-01,22,0,21
ParlaMint-TR-en_2012-02-02-tbmm-T24-meta.tsv,2012-02-02,31,0,38
ParlaMint-TR-en_2012-02-03-tbmm-T24-meta.tsv,2012-02-03,19,0,16
ParlaMint-TR-en_2012-02-07-tbmm-T24-meta.tsv,2012-02-07,24,0,35
ParlaMint-TR-en_2012-02-08-tbmm-T24-meta.tsv,2012-02-08,37,0,31
ParlaMint-TR-en_2012-02-09-tbmm-T24-meta.tsv,2012-02-09,20,0,29
ParlaMint-TR-en_2012-02-14-tbmm-T24-meta.tsv,2012-02-14,12,0,13
ParlaMint-TR-en_2012-02-15-tbmm-T24-meta.tsv,2012-02-15,36,0,43
ParlaMint-TR-en_2012-02-16-tbmm-T24-meta.tsv,2012-02-16,43,0,65
ParlaMint-TR-en_2012-02-21-tbmm-T24-meta.tsv,2012-02-21,13,0,19
ParlaMint-TR-en_2012-02-22-tbmm-T24-meta.tsv,2012-02-22,22,0,30
ParlaMint-TR-en_2012-02-23-tbmm-T24-meta.tsv,2012-02-23,12,0,19
ParlaMint-TR-en_2012-02-28-tbmm-T24-meta.tsv,2012-02-28,13,0,13
ParlaMint-TR-en_2012-02-29-tbmm-T24-meta.tsv,2012-02-29,22,0,30
ParlaMint-TR-en_2012-03-01-tbmm-T24-meta.tsv,2012-03-01,30,0,53
ParlaMint-TR-en_2012-03-06-tbmm-T24-meta.tsv,2012-03-06,16,0,22
ParlaMint-TR-en_2012-03-07-tbmm-T24-meta.tsv,2012-03-07,23,0,24
ParlaMint-TR-en_2012-03-08-tbmm-T24-meta.tsv,2012-03-08,17,0,15
ParlaMint-TR-en_2012-03-13-tbmm-T24-meta.tsv,2012-03-13,24,0,36
ParlaMint-TR-en_2012-03-14-tbmm-T24-meta.tsv,2012-03-14,14,0,10
ParlaMint-TR-en_2012-03-15-tbmm-T24-meta.tsv,2012-03-15,29,0,31
ParlaMint-TR-en_2012-03-20-tbmm-T24-meta.tsv,2012-03-20,15,0,29
ParlaMint-TR-en_2012-03-21-tbmm-T24-meta.tsv,2012-03-21,17,0,31
ParlaMint-TR-en_2012-03-22-tbmm-T24-meta.tsv,2012-03-22,17,0,33
ParlaMint-TR-en_2012-03-27-tbmm-T24-meta.tsv,2012-03-27,8,0,6
ParlaMint-TR-en_2012-03-28-tbmm-T24-meta.tsv,2012-03-28,35,0,56
ParlaMint-TR-en_2012-03-29-tbmm-T24-meta.tsv,2012-03-29,46,0,65
ParlaMint-TR-en_2012-03-30-tbmm-T24-meta.tsv,2012-03-30,22,0,22
ParlaMint-TR-en_2012-03-31-tbmm-T24-meta.tsv,2012-03-31,29,0,47
ParlaMint-TR-en_2012-04-02-tbmm-T24-meta.tsv,2012-04-02,25,0,27
ParlaMint-TR-en_2012-04-03-tbmm-T24-meta.tsv,2012-04-03,23,0,27
ParlaMint-TR-en_2012-04-04-tbmm-T24-meta.tsv,2012-04-04,24,0,27
ParlaMint-TR-en_2012-04-05-tbmm-T24-meta.tsv,2012-04-05,24,0,29
ParlaMint-TR-en_2012-04-10-tbmm-T24-meta.tsv,2012-04-10,12,0,18
ParlaMint-TR-en_2012-04-11-tbmm-T24-meta.tsv,2012-04-11,15,0,22
ParlaMint-TR-en_2012-04-12-tbmm-T24-meta.tsv,2012-04-12,14,0,30
ParlaMint-TR-en_2012-04-17-tbmm-T24-meta.tsv,2012-04-17,20,0,24
ParlaMint-TR-en_2012-04-18-tbmm-T24-meta.tsv,2012-04-18,26,0,35
ParlaMint-TR-en_2012-04-23-tbmm-T24-meta.tsv,2012-04-23,1,0,3
ParlaMint-TR-en_2012-04-24-tbmm-T24-meta.tsv,2012-04-24,12,0,11
ParlaMint-TR-en_2012-04-25-tbmm-T24-meta.tsv,2012-04-25,17,0,17
ParlaMint-TR-en_2012-04-26-tbmm-T24-meta.tsv,2012-04-26,30,0,53
ParlaMint-TR-en_2012-05-02-tbmm-T24-meta.tsv,2012-05-02,29,0,33
ParlaMint-TR-en_2012-05-03-tbmm-T24-meta.tsv,2012-05-03,28,0,30
ParlaMint-TR-en_2012-05-08-tbmm-T24-meta.tsv,2012-05-08,9,0,7
ParlaMint-TR-en_2012-05-09-tbmm-T24-meta.tsv,2012-05-09,29,0,26
ParlaMint-TR-en_2012-05-10-tbmm-T24-meta.tsv,2012-05-10,1,0,0
ParlaMint-TR-en_2012-05-15-tbmm-T24-meta.tsv,2012-05-15,20,0,14
ParlaMint-TR-en_2012-05-16-tbmm-T24-meta.tsv,2012-05-16,25,0,30
ParlaMint-TR-en_2012-05-17-tbmm-T24-meta.tsv,2012-05-17,16,0,17
ParlaMint-TR-en_2012-05-22-tbmm-T24-meta.tsv,2012-05-22,15,0,23
ParlaMint-TR-en_2012-05-23-tbmm-T24-meta.tsv,2012-05-23,22,0,24
ParlaMint-TR-en_2012-05-24-tbmm-T24-meta.tsv,2012-05-24,19,0,24
ParlaMint-TR-en_2012-05-29-tbmm-T24-meta.tsv,2012-05-29,24,0,39
ParlaMint-TR-en_2012-05-30-tbmm-T24-meta.tsv,2012-05-30,38,0,53
ParlaMint-TR-en_2012-05-31-tbmm-T24-meta.tsv,2012-05-31,29,0,39
ParlaMint-TR-en_2012-06-05-tbmm-T24-meta.tsv,2012-06-05,24,0,15
ParlaMint-TR-en_2012-06-06-tbmm-T24-meta.tsv,2012-06-06,40,0,27
ParlaMint-TR-en_2012-06-07-tbmm-T24-meta.tsv,2012-06-07,20,0,18
ParlaMint-TR-en_2012-06-12-tbmm-T24-meta.tsv,2012-06-12,35,0,48
ParlaMint-TR-en_2012-06-13-tbmm-T24-meta.tsv,2012-06-13,26,0,32
ParlaMint-TR-en_2012-06-14-tbmm-T24-meta.tsv,2012-06-14,14,0,16
ParlaMint-TR-en_2012-06-19-tbmm-T24-meta.tsv,2012-06-19,42,0,20
ParlaMint-TR-en_2012-06-20-tbmm-T24-meta.tsv,2012-06-20,33,0,27
ParlaMint-TR-en_2012-06-21-tbmm-T24-meta.tsv,2012-06-21,29,0,40
ParlaMint-TR-en_2012-06-26-tbmm-T24-meta.tsv,2012-06-26,25,0,20
ParlaMint-TR-en_2012-06-27-tbmm-T24-meta.tsv,2012-06-27,37,0,37
ParlaMint-TR-en_2012-06-28-tbmm-T24-meta.tsv,2012-06-28,41,0,50
ParlaMint-TR-en_2012-06-29-tbmm-T24-meta.tsv,2012-06-29,14,0,16
ParlaMint-TR-en_2012-06-30-tbmm-T24-meta.tsv,2012-06-30,50,0,52
ParlaMint-TR-en_2012-07-01-tbmm-T24-meta.tsv,2012-07-01,42,0,52
ParlaMint-TR-en_2012-07-02-tbmm-T24-meta.tsv,2012-07-02,18,0,19
ParlaMint-TR-en_2012-07-03-tbmm-T24-meta.tsv,2012-07-03,53,0,50
ParlaMint-TR-en_2012-08-14-tbmm-T24-meta.tsv,2012-08-14,4,0,1
ParlaMint-TR-en_2012-10-01-tbmm-T24-meta.tsv,2012-10-01,0,0,1
ParlaMint-TR-en_2012-10-02-tbmm-T24-meta.tsv,2012-10-02,23,0,19
ParlaMint-TR-en_2012-10-03-tbmm-T24-meta.tsv,2012-10-03,21,0,18
ParlaMint-TR-en_2012-10-04-tbmm-T24-meta.tsv,2012-10-04,11,0,9
ParlaMint-TR-en_2012-10-09-tbmm-T24-meta.tsv,2012-10-09,34,0,30
ParlaMint-TR-en_2012-10-10-tbmm-T24-meta.tsv,2012-10-10,26,0,14
ParlaMint-TR-en_2012-10-11-tbmm-T24-meta.tsv,2012-10-11,35,0,43
ParlaMint-TR-en_2012-10-12-tbmm-T24-meta.tsv,2012-10-12,25,0,18
ParlaMint-TR-en_2012-10-16-tbmm-T24-meta.tsv,2012-10-16,25,0,14
ParlaMint-TR-en_2012-10-17-tbmm-T24-meta.tsv,2012-10-17,34,0,19
ParlaMint-TR-en_2012-10-18-tbmm-T24-meta.tsv,2012-10-18,33,0,22
ParlaMint-TR-en_2012-10-23-tbmm-T24-meta.tsv,2012-10-23,0,0,1
ParlaMint-TR-en_2012-10-30-tbmm-T24-meta.tsv,2012-10-30,30,0,24
ParlaMint-TR-en_2012-10-31-tbmm-T24-meta.tsv,2012-10-31,29,0,30
ParlaMint-TR-en_2012-11-01-tbmm-T24-meta.tsv,2012-11-01,35,0,60
ParlaMint-TR-en_2012-11-06-tbmm-T24-meta.tsv,2012-11-06,19,0,29
ParlaMint-TR-en_2012-11-07-tbmm-T24-meta.tsv,2012-11-07,29,0,45
ParlaMint-TR-en_2012-11-08-tbmm-T24-meta.tsv,2012-11-08,28,0,34
ParlaMint-TR-en_2012-11-09-tbmm-T24-meta.tsv,2012-11-09,24,0,46
ParlaMint-TR-en_2012-11-10-tbmm-T24-meta.tsv,2012-11-10,2,0,4
ParlaMint-TR-en_2012-11-11-tbmm-T24-meta.tsv,2012-11-11,26,0,57
ParlaMint-TR-en_2012-11-12-tbmm-T24-meta.tsv,2012-11-12,2,0,2
ParlaMint-TR-en_2012-11-13-tbmm-T24-meta.tsv,2012-11-13,24,0,31
ParlaMint-TR-en_2012-11-14-tbmm-T24-meta.tsv,2012-11-14,19,0,38
ParlaMint-TR-en_2012-11-15-tbmm-T24-meta.tsv,2012-11-15,24,0,36
ParlaMint-TR-en_2012-11-20-tbmm-T24-meta.tsv,2012-11-20,27,0,29
ParlaMint-TR-en_2012-11-21-tbmm-T24-meta.tsv,2012-11-21,18,0,22
ParlaMint-TR-en_2012-11-22-tbmm-T24-meta.tsv,2012-11-22,25,0,36
ParlaMint-TR-en_2012-11-27-tbmm-T24-meta.tsv,2012-11-27,27,0,27
ParlaMint-TR-en_2012-11-28-tbmm-T24-meta.tsv,2012-11-28,24,0,11
ParlaMint-TR-en_2012-11-29-tbmm-T24-meta.tsv,2012-11-29,32,0,29
ParlaMint-TR-en_2012-11-30-tbmm-T24-meta.tsv,2012-11-30,21,0,10
ParlaMint-TR-en_2012-12-04-tbmm-T24-meta.tsv,2012-12-04,37,0,23
ParlaMint-TR-en_2012-12-05-tbmm-T24-meta.tsv,2012-12-05,26,0,28
ParlaMint-TR-en_2012-12-06-tbmm-T24-meta.tsv,2012-12-06,30,0,34
ParlaMint-TR-en_2012-12-10-tbmm-T24-meta.tsv,2012-12-10,9,0,10
ParlaMint-TR-en_2012-12-11-tbmm-T24-meta.tsv,2012-12-11,37,0,56
ParlaMint-TR-en_2012-12-12-tbmm-T24-meta.tsv,2012-12-12,37,0,50
ParlaMint-TR-en_2012-12-13-tbmm-T24-meta.tsv,2012-12-13,40,0,63
ParlaMint-TR-en_2012-12-14-tbmm-T24-meta.tsv,2012-12-14,44,0,60
ParlaMint-TR-en_2012-12-15-tbmm-T24-meta.tsv,2012-12-15,33,0,51
ParlaMint-TR-en_2012-12-16-tbmm-T24-meta.tsv,2012-12-16,21,0,55
ParlaMint-TR-en_2012-12-17-tbmm-T24-meta.tsv,2012-12-17,27,0,26
ParlaMint-TR-en_2012-12-18-tbmm-T24-meta.tsv,2012-12-18,35,0,39
ParlaMint-TR-en_2012-12-19-tbmm-T24-meta.tsv,2012-12-19,41,0,41
ParlaMint-TR-en_2012-12-20-tbmm-T24-meta.tsv,2012-12-20,20,0,16
ParlaMint-TR-en_2013-01-02-tbmm-T24-meta.tsv,2013-01-02,15,0,17
ParlaMint-TR-en_2013-01-03-tbmm-T24-meta.tsv,2013-01-03,8,0,8
ParlaMint-TR-en_2013-01-08-tbmm-T24-meta.tsv,2013-01-08,21,0,19
ParlaMint-TR-en_2013-01-09-tbmm-T24-meta.tsv,2013-01-09,34,0,25
ParlaMint-TR-en_2013-01-10-tbmm-T24-meta.tsv,2013-01-10,24,0,20
ParlaMint-TR-en_2013-01-15-tbmm-T24-meta.tsv,2013-01-15,14,0,14
ParlaMint-TR-en_2013-01-16-tbmm-T24-meta.tsv,2013-01-16,24,0,34
ParlaMint-TR-en_2013-01-17-tbmm-T24-meta.tsv,2013-01-17,19,0,30
ParlaMint-TR-en_2013-01-22-tbmm-T24-meta.tsv,2013-01-22,9,0,19
ParlaMint-TR-en_2013-01-23-tbmm-T24-meta.tsv,2013-01-23,27,0,40
ParlaMint-TR-en_2013-01-24-tbmm-T24-meta.tsv,2013-01-24,18,0,22
ParlaMint-TR-en_2013-01-29-tbmm-T24-meta.tsv,2013-01-29,25,0,30
ParlaMint-TR-en_2013-01-30-tbmm-T24-meta.tsv,2013-01-30,33,0,26
ParlaMint-TR-en_2013-01-31-tbmm-T24-meta.tsv,2013-01-31,40,0,35
ParlaMint-TR-en_2013-02-05-tbmm-T24-meta.tsv,2013-02-05,24,0,30
ParlaMint-TR-en_2013-02-06-tbmm-T24-meta.tsv,2013-02-06,33,0,29
ParlaMint-TR-en_2013-02-07-tbmm-T24-meta.tsv,2013-02-07,37,0,44
ParlaMint-TR-en_2013-02-12-tbmm-T24-meta.tsv,2013-02-12,20,0,21
ParlaMint-TR-en_2013-02-13-tbmm-T24-meta.tsv,2013-02-13,30,0,30
ParlaMint-TR-en_2013-02-14-tbmm-T24-meta.tsv,2013-02-14,34,0,35
ParlaMint-TR-en_2013-02-19-tbmm-T24-meta.tsv,2013-02-19,24,0,30
ParlaMint-TR-en_2013-02-20-tbmm-T24-meta.tsv,2013-02-20,32,0,31
ParlaMint-TR-en_2013-02-21-tbmm-T24-meta.tsv,2013-02-21,11,0,27
ParlaMint-TR-en_2013-02-26-tbmm-T24-meta.tsv,2013-02-26,20,0,21
ParlaMint-TR-en_2013-02-27-tbmm-T24-meta.tsv,2013-02-27,16,0,14
ParlaMint-TR-en_2013-02-28-tbmm-T24-meta.tsv,2013-02-28,15,0,27
ParlaMint-TR-en_2013-03-05-tbmm-T24-meta.tsv,2013-03-05,24,0,41
ParlaMint-TR-en_2013-03-06-tbmm-T24-meta.tsv,2013-03-06,25,0,31
ParlaMint-TR-en_2013-03-07-tbmm-T24-meta.tsv,2013-03-07,34,0,40
ParlaMint-TR-en_2013-03-12-tbmm-T24-meta.tsv,2013-03-12,19,0,39
ParlaMint-TR-en_2013-03-13-tbmm-T24-meta.tsv,2013-03-13,28,0,39
ParlaMint-TR-en_2013-03-14-tbmm-T24-meta.tsv,2013-03-14,21,0,24
ParlaMint-TR-en_2013-03-19-tbmm-T24-meta.tsv,2013-03-19,15,0,35
ParlaMint-TR-en_2013-03-20-tbmm-T24-meta.tsv,2013-03-20,18,0,40
ParlaMint-TR-en_2013-03-21-tbmm-T24-meta.tsv,2013-03-21,14,0,47
ParlaMint-TR-en_2013-03-26-tbmm-T24-meta.tsv,2013-03-26,26,0,34
ParlaMint-TR-en_2013-03-27-tbmm-T24-meta.tsv,2013-03-27,36,0,41
ParlaMint-TR-en_2013-03-28-tbmm-T24-meta.tsv,2013-03-28,20,0,23
ParlaMint-TR-en_2013-03-29-tbmm-T24-meta.tsv,2013-03-29,16,0,24
ParlaMint-TR-en_2013-04-02-tbmm-T24-meta.tsv,2013-04-02,18,0,35
ParlaMint-TR-en_2013-04-03-tbmm-T24-meta.tsv,2013-04-03,22,0,18
ParlaMint-TR-en_2013-04-04-tbmm-T24-meta.tsv,2013-04-04,18,0,23
ParlaMint-TR-en_2013-04-09-tbmm-T24-meta.tsv,2013-04-09,18,0,25
ParlaMint-TR-en_2013-04-10-tbmm-T24-meta.tsv,2013-04-10,29,0,34
ParlaMint-TR-en_2013-04-11-tbmm-T24-meta.tsv,2013-04-11,26,0,37
ParlaMint-TR-en_2013-04-16-tbmm-T24-meta.tsv,2013-04-16,22,0,38
ParlaMint-TR-en_2013-04-17-tbmm-T24-meta.tsv,2013-04-17,28,0,28
ParlaMint-TR-en_2013-04-18-tbmm-T24-meta.tsv,2013-04-18,27,0,36
ParlaMint-TR-en_2013-04-23-tbmm-T24-meta.tsv,2013-04-23,3,0,3
ParlaMint-TR-en_2013-04-24-tbmm-T24-meta.tsv,2013-04-24,24,0,21
ParlaMint-TR-en_2013-04-25-tbmm-T24-meta.tsv,2013-04-25,29,0,31
ParlaMint-TR-en_2013-05-02-tbmm-T24-meta.tsv,2013-05-02,25,0,29
ParlaMint-TR-en_2013-05-07-tbmm-T24-meta.tsv,2013-05-07,27,0,39
ParlaMint-TR-en_2013-05-08-tbmm-T24-meta.tsv,2013-05-08,24,0,29
ParlaMint-TR-en_2013-05-09-tbmm-T24-meta.tsv,2013-05-09,10,0,10
ParlaMint-TR-en_2013-05-14-tbmm-T24-meta.tsv,2013-05-14,17,0,27
ParlaMint-TR-en_2013-05-15-tbmm-T24-meta.tsv,2013-05-15,27,0,48
ParlaMint-TR-en_2013-05-16-tbmm-T24-meta.tsv,2013-05-16,21,0,14
ParlaMint-TR-en_2013-05-20-tbmm-T24-meta.tsv,2013-05-20,18,0,11
ParlaMint-TR-en_2013-05-21-tbmm-T24-meta.tsv,2013-05-21,25,0,24
ParlaMint-TR-en_2013-05-22-tbmm-T24-meta.tsv,2013-05-22,25,0,20
ParlaMint-TR-en_2013-05-23-tbmm-T24-meta.tsv,2013-05-23,34,0,32
ParlaMint-TR-en_2013-05-28-tbmm-T24-meta.tsv,2013-05-28,29,0,29
ParlaMint-TR-en_2013-05-29-tbmm-T24-meta.tsv,2013-05-29,35,0,39
ParlaMint-TR-en_2013-05-30-tbmm-T24-meta.tsv,2013-05-30,31,0,36
ParlaMint-TR-en_2013-05-31-tbmm-T24-meta.tsv,2013-05-31,18,0,15
ParlaMint-TR-en_2013-06-04-tbmm-T24-meta.tsv,2013-06-04,37,0,38
ParlaMint-TR-en_2013-06-05-tbmm-T24-meta.tsv,2013-06-05,42,0,53
ParlaMint-TR-en_2013-06-06-tbmm-T24-meta.tsv,2013-06-06,32,0,54
ParlaMint-TR-en_2013-06-11-tbmm-T24-meta.tsv,2013-06-11,20,0,24
ParlaMint-TR-en_2013-06-12-tbmm-T24-meta.tsv,2013-06-12,25,0,48
ParlaMint-TR-en_2013-06-13-tbmm-T24-meta.tsv,2013-06-13,20,0,28
ParlaMint-TR-en_2013-06-18-tbmm-T24-meta.tsv,2013-06-18,33,0,43
ParlaMint-TR-en_2013-06-19-tbmm-T24-meta.tsv,2013-06-19,33,0,39
ParlaMint-TR-en_2013-06-20-tbmm-T24-meta.tsv,2013-06-20,21,0,30
ParlaMint-TR-en_2013-06-25-tbmm-T24-meta.tsv,2013-06-25,13,0,15
ParlaMint-TR-en_2013-06-26-tbmm-T24-meta.tsv,2013-06-26,13,0,31
ParlaMint-TR-en_2013-06-27-tbmm-T24-meta.tsv,2013-06-27,22,0,37
ParlaMint-TR-en_2013-07-01-tbmm-T24-meta.tsv,2013-07-01,21,0,24
ParlaMint-TR-en_2013-07-02-tbmm-T24-meta.tsv,2013-07-02,0,0,2
ParlaMint-TR-en_2013-07-03-tbmm-T24-meta.tsv,2013-07-03,25,0,51
ParlaMint-TR-en_2013-07-04-tbmm-T24-meta.tsv,2013-07-04,22,0,37
ParlaMint-TR-en_2013-07-05-tbmm-T24-meta.tsv,2013-07-05,22,0,40
ParlaMint-TR-en_2013-07-06-tbmm-T24-meta.tsv,2013-07-06,24,0,33
ParlaMint-TR-en_2013-07-07-tbmm-T24-meta.tsv,2013-07-07,11,0,40
ParlaMint-TR-en_2013-07-08-tbmm-T24-meta.tsv,2013-07-08,15,0,38
ParlaMint-TR-en_2013-07-09-tbmm-T24-meta.tsv,2013-07-09,30,0,49
ParlaMint-TR-en_2013-07-10-tbmm-T24-meta.tsv,2013-07-10,25,0,60
ParlaMint-TR-en_2013-07-11-tbmm-T24-meta.tsv,2013-07-11,31,0,52
ParlaMint-TR-en_2013-07-12-tbmm-T24-meta.tsv,2013-07-12,17,0,31
ParlaMint-TR-en_2013-07-13-tbmm-T24-meta.tsv,2013-07-13,11,0,45
ParlaMint-TR-en_2013-10-01-tbmm-T24-meta.tsv,2013-10-01,0,0,1
ParlaMint-TR-en_2013-10-02-tbmm-T24-meta.tsv,2013-10-02,14,0,18
ParlaMint-TR-en_2013-10-03-tbmm-T24-meta.tsv,2013-10-03,15,0,12
ParlaMint-TR-en_2013-10-08-tbmm-T24-meta.tsv,2013-10-08,8,0,11
ParlaMint-TR-en_2013-10-09-tbmm-T24-meta.tsv,2013-10-09,13,0,11
ParlaMint-TR-en_2013-10-10-tbmm-T24-meta.tsv,2013-10-10,19,0,12
ParlaMint-TR-en_2013-10-22-tbmm-T24-meta.tsv,2013-10-22,28,0,17
ParlaMint-TR-en_2013-10-23-tbmm-T24-meta.tsv,2013-10-23,35,0,16
ParlaMint-TR-en_2013-10-24-tbmm-T24-meta.tsv,2013-10-24,30,0,24
ParlaMint-TR-en_2013-10-30-tbmm-T24-meta.tsv,2013-10-30,35,0,37
ParlaMint-TR-en_2013-10-31-tbmm-T24-meta.tsv,2013-10-31,11,0,20
ParlaMint-TR-en_2013-11-05-tbmm-T24-meta.tsv,2013-11-05,20,0,26
ParlaMint-TR-en_2013-11-06-tbmm-T24-meta.tsv,2013-11-06,28,0,25
ParlaMint-TR-en_2013-11-07-tbmm-T24-meta.tsv,2013-11-07,17,0,27
ParlaMint-TR-en_2013-11-12-tbmm-T24-meta.tsv,2013-11-12,15,0,24
ParlaMint-TR-en_2013-11-13-tbmm-T24-meta.tsv,2013-11-13,20,0,34
ParlaMint-TR-en_2013-11-14-tbmm-T24-meta.tsv,2013-11-14,25,0,34
