Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	PetrTresnak.1983	Třešňák, Petr	M	1983	
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2019-11-06-ps2017-035-09-004-042	ParlaMint-CZ_2019-11-06-ps2017-035-09-004-042.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-06	2019-11-06	Lower house	ps2017	-	ps2017/035	ps2017/035/09	ps2017/035/042	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
