Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	TomasVymazal.1990	Vymazal, Tomáš	M	1990	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavFoldyna.1960	Foldyna, Jaroslav	M	1960	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-09-13-ps2017-034-04-000-000	ParlaMint-CZ_2019-09-13-ps2017-034-04-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-13	2019-09-13	Lower house	ps2017	-	ps2017/034	ps2017/034/04	ps2017/034/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
