Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Regular	notMP	Minister	-	-	-	-	MarieBenesova.1948	Benešová, Marie	F	1948	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Regular	notMP	Minister	-	-	-	-	MarieBenesova.1948	Benešová, Marie	F	1948	
ParlaMint-CZ-en_2019-06-05-ps2017-030-06-019-122	ParlaMint-CZ_2019-06-05-ps2017-030-06-019-122.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-06-05	2019-06-05	Lower house	ps2017	-	ps2017/030	ps2017/030/06	ps2017/030/122	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
