Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanKubik.1978	Kubík, Jan	M	1978	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	IvanBartos.1980	Bartoš, Ivan	M	1980	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-05-ps2017-027-01-001-009	ParlaMint-CZ_2019-03-05-ps2017-027-01-001-009.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-05	2019-03-05	Lower house	ps2017	-	ps2017/027	ps2017/027/01	ps2017/027/009	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
