Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u15	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u16	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2019-05-10-ps2017-028-08-001-146	ParlaMint-CZ_2019-05-10-ps2017-028-08-001-146.u17	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-10	2019-05-10	Lower house	ps2017	-	ps2017/028	ps2017/028/08	ps2017/028/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
