Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Guest	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	PavlaGolasowska.1964	Golasowská, Pavla	F	1964	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvoVondrak.1959	Vondrák, Ivo	M	1959	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2019-04-24-ps2017-028-05-001-219	ParlaMint-CZ_2019-04-24-ps2017-028-05-001-219.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-24	2019-04-24	Lower house	ps2017	-	ps2017/028	ps2017/028/05	ps2017/028/219	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
