Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-015-015	ParlaMint-CZ_2019-04-17-ps2017-028-02-015-015.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/015	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-015-015	ParlaMint-CZ_2019-04-17-ps2017-028-02-015-015.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/015	Reference	English	Regular	notMP	Minister	-	-	-	-	MiroslavToman.1960	Toman, Miroslav	M	1960	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-015-015	ParlaMint-CZ_2019-04-17-ps2017-028-02-015-015.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/015	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-015-015	ParlaMint-CZ_2019-04-17-ps2017-028-02-015-015.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/015	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	RadekHolomcik.1985	Holomčík, Radek	M	1985	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-015-015	ParlaMint-CZ_2019-04-17-ps2017-028-02-015-015.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/015	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
