Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Guest	notMP	Minister	-	-	-	-	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	PetrPavek.1963	Pávek, Petr	M	1963	
ParlaMint-CZ-en_2019-11-05-ps2017-035-08-005-032	ParlaMint-CZ_2019-11-05-ps2017-035-08-005-032.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-05	2019-11-05	Lower house	ps2017	-	ps2017/035	ps2017/035/08	ps2017/035/032	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
