Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	KvetaMatusovska.1984	Matušovská, Květa	F	1984	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelJuricek.1956	Juříček, Pavel	M	1956	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JiriKobza.1955	Kobza, Jiří	M	1955	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u15	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u16	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PetrDolinek.1981	Dolínek, Petr	M	1981	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u17	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u18	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadekKoten.1965	Koten, Radek	M	1965	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u19	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u20	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2019-03-26-ps2017-027-09-003-025	ParlaMint-CZ_2019-03-26-ps2017-027-09-003-025.u21	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-26	2019-03-26	Lower house	ps2017	-	ps2017/027	ps2017/027/09	ps2017/027/025	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
