Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Regular	notMP	Minister	-	-	-	-	MartaNovakova.1954	Nováková, Marta	F	1954	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Regular	notMP	Minister	-	-	-	-	MartaNovakova.1954	Nováková, Marta	F	1954	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-016-018	ParlaMint-CZ_2019-03-06-ps2017-027-02-016-018.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/018	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
