Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e26	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e69	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e198	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.ASC	Michaelsen, Åse	F	1960	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e205	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e210	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.MAA	Arnstad, Marit	F	1962	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e221	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e232	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.MAA	Arnstad, Marit	F	1962	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e240	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e245	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e250	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.MKS	Strand, Marit Knutsdatter	F	1992	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e257	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e264	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e269	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.TTS	Solberg, Torstein Tvedt	M	1985	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e278	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e287	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e294	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e301	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e308	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e314	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ALYS	Lysbakken, Audun	M	1977	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e327	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e336	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ALYS	Lysbakken, Audun	M	1977	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e345	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e352	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e357	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ALYS	Lysbakken, Audun	M	1977	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e368	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e375	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e380	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ALYS	Lysbakken, Audun	M	1977	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e389	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e396	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e402	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.POL	Lundteigen, Per Olaf	M	1953	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e409	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e418	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e423	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e436	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e445	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e452	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e459	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e464	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.NISA	Sandberg, Nina	F	1967	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e473	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e480	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e486	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	R	Rødt	-	Left to far-left	person.BJMO	Moxnes, Bjørnar	M	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e495	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e504	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	R	Rødt	-	Left to far-left	person.BJMO	Moxnes, Bjørnar	M	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e511	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e518	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e523	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	R	Rødt	-	Left to far-left	person.BJMO	Moxnes, Bjørnar	M	1981	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e528	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e535	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e540	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.NISA	Sandberg, Nina	F	1967	
ParlaMint-NO-en_2018-11-14	ParlaMint-NO_2018-11-14.ana.ud118e547	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2018-2019, Sitting day 2018-11-14	2018-11-14	Unicameralism	Term 2017-2021	Session 2018-2019	-	Sitting day 2018-11-14	-	Reference	English	Regular	notMP	Minister	V	Venstre	Coalition	Centre	person.IN	Nybø, Iselin	F	1981	
