Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u1	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsachevaTsetska	Dangovska, Tsetska Tsacheva	F	1958	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u2	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Regular	MP	notMinister	-	-	-	-	EnchevVelizar	Enchev, Velizar Penkov	M	1953	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u3	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsachevaTsetska	Dangovska, Tsetska Tsacheva	F	1958	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u4	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Regular	MP	notMinister	BSPLB	Parliamentary Group: BSP Left Bulgaria	Opposition	Centre-left	VigeninKristian	Vigenin, Kristian Ivanov	M	1975	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u5	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsachevaTsetska	Dangovska, Tsetska Tsacheva	F	1958	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u6	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Regular	MP	notMinister	BSPLB	Parliamentary Group: BSP Left Bulgaria	Opposition	Centre-left	ZhablyanovValeri	Zhablyanov, Valeri Mirchev	M	1965	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u7	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsachevaTsetska	Dangovska, Tsetska Tsacheva	F	1958	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u8	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Regular	MP	notMinister	BSPLB	Parliamentary Group: BSP Left Bulgaria	Opposition	Centre-left	StoynevDragomir	Stoynev, Dragomir Velkov	M	1976	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u9	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	GlavchevDimitar	Glavchev, Dimitar Borisov	M	1963	
ParlaMint-BG-en_2016-09-14	ParlaMint-BG_2016-09-14.u10	Report of the meeting of the Bulgarian National Assembly, Term 43, Session 7, Meeting 233 (2016-09-14)	2016-09-14	Unicameralism	Четиридесет и трето народно събрание	7 парламентарна сесия	233 пленарно заседание	2016-09-14	-	Reference	English	Regular	MP	notMinister	BSPLB	Parliamentary Group: BSP Left Bulgaria	Opposition	Centre-left	StoynevDragomir	Stoynev, Dragomir Velkov	M	1976	
