Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u1	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u2	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u33	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SantosCerdánLeón	Cerdán León, Santos	M	1969	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u34	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u35	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoaquínRoblesLópez	Robles López, Joaquín	M	1964	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u36	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u37	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoaquínRoblesLópez	Robles López, Joaquín	M	1964	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u38	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u39	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u40	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaSánchezGarcía	Sánchez García, José María	M	1963	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u41	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u42	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MiguelÁngelGutiérrezVivas	Gutiérrez Vivas, Miguel Ángel	M	1964	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u43	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u44	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MiguelÁngelGutiérrezVivas	Gutiérrez Vivas, Miguel Ángel	M	1964	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u45	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u46	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	TxemaGuijarroGarcía	Guijarro García, Txema	M	1975	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u47	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u48	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	JoséAntonioBermúdezDeCastroFernández	Bermúdez De Castro Fernández, José Antonio	M	1959	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u49	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u50	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	JulioNavalpotroGómez	Navalpotro Gómez, Julio	M	1971	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u51	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u52	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u53	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	ArnauRamírezCarner	Ramírez Carner, Arnau	M	1989	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u54	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u55	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	ArnauRamírezCarner	Ramírez Carner, Arnau	M	1989	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u56	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u57	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u58	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u59	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	MaríaDelMarGarcíaPuig	García Puig, María Del Mar	F	1977	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u60	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u61	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	MaríaDelMarGarcíaPuig	García Puig, María Del Mar	F	1977	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u62	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u63	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	MaríaDeLaCabezaRuizSolás	Ruiz Solás, María De La Cabeza	F	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u64	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u65	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	MireiaVehíCantenys	Vehí Cantenys, Mireia	F	1985	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u66	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u67	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	MireiaVehíCantenys	Vehí Cantenys, Mireia	F	1985	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u68	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u69	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	MireiaVehíCantenys	Vehí Cantenys, Mireia	F	1985	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u70	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u71	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u72	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u73	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u74	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u75	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	CCa-PNC-NC	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u76	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-09-14-CD210914	ParlaMint-ES_2021-09-14-CD210914.u77	Plenary session 115 (2021-09-14)	2021-09-14	Lower house	Legislatura XIV	Sesión plenaria núm. 115	-	2021-09-14	-	COVID	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	MireiaVehíCantenys	Vehí Cantenys, Mireia	F	1985	
