Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u1	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u2	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u3	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u4	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	CristinaAliciaEstebanCalonje	Esteban Calonje, Cristina Alicia	F	1976	
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u5	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u6	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u7	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u8	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	MireiaVehíCantenys	Vehí Cantenys, Mireia	F	1985	
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u9	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-09-28-CD210928	ParlaMint-ES_2021-09-28-CD210928.u10	Plenary session 120 (2021-09-28)	2021-09-28	Lower house	Legislatura XIV	Sesión plenaria núm. 120	-	2021-09-28	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	OskarMatuteGarcíaDeJalón	Matute García De Jalón, Oskar	M	1972	
