Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u1	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u2	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u3	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u4	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u5	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u6	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Regular	MP	notMinister	-	-	-	-	SergioSayasLópez	Sayas López, Sergio	M	1979	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u7	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u8	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaMuñozVidal	Muñoz Vidal, María	F	1978	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u9	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u10	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	FerranBelAccensi	Bel Accensi, Ferran	M	1965	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u11	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u12	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	VíctorValentínPírizMaya	Píriz Maya, Víctor Valentín	M	1975	
ParlaMint-ES-en_2021-11-22-CD211122	ParlaMint-ES_2021-11-22-CD211122.u13	Plenary session 132 (2021-11-22)	2021-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 132	-	2021-11-22	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
