Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u1	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u2	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u3	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u4	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u5	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u6	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u7	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u8	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u9	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u10	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u11	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u12	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u13	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u14	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u15	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u16	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u17	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u18	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u19	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u20	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u21	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u22	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-23-CD210623	ParlaMint-ES_2021-06-23-CD210623.u23	Plenary session 110 (2021-06-23)	2021-06-23	Lower house	Legislatura XIV	Sesión plenaria núm. 110	-	2021-06-23	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	MíriamNoguerasiCamero	Nogueras i Camero, Míriam	F	1980	
