Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u1	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u21	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u22	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	EduardoCarazoHermoso	Carazo Hermoso, Eduardo	M	1990	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u23	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u24	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PatriciaBlanquerAlcaraz	Blanquer Alcaraz, Patricia	F	1973	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u25	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u26	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PatriciaBlanquerAlcaraz	Blanquer Alcaraz, Patricia	F	1973	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u27	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u28	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u29	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	SaraGiménezGiménez	Giménez Giménez, Sara	F	1977	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u30	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u31	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u32	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u33	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	CCa-PNC-NC	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u34	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u35	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	ÍñigoBarandiaranBenito	Barandiaran Benito, Íñigo	M	1959	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u36	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u37	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u38	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u39	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u40	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u41	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	MaríaCarvalhoDantas	Carvalho Dantas, María	F	1969	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u42	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u43	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u44	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u45	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u46	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u47	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	MaríaDeLosReyesRomeroVilches	Romero Vilches, María De Los Reyes	F	1967	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u48	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u49	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	MaríaDeLosReyesRomeroVilches	Romero Vilches, María De Los Reyes	F	1967	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u50	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u51	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AliciaGarcíaRodríguez	García Rodríguez, Alicia	F	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u52	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u53	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AliciaGarcíaRodríguez	García Rodríguez, Alicia	F	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u54	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u55	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u56	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u57	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u58	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u59	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u60	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	TE	¡Teruel Existe!	Opposition	Big tent	TomásGuitarteGimeno	Guitarte Gimeno, Tomás	M	1961	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u61	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u62	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	TE	¡Teruel Existe!	Opposition	Big tent	TomásGuitarteGimeno	Guitarte Gimeno, Tomás	M	1961	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u63	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u64	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaCarmenMartínezGranados	Martínez Granados, María Carmen	F	1979	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u65	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u66	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	IsabelFrancoCarmona	Franco Carmona, Isabel	F	1985	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u67	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u68	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	PedroJesúsRequejoNovoa	Requejo Novoa, Pedro Jesús	M	1964	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u69	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u70	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	PedroJesúsRequejoNovoa	Requejo Novoa, Pedro Jesús	M	1964	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u71	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u72	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	CarmenNavarroLacoba	Navarro Lacoba, Carmen	F	1978	
ParlaMint-ES-en_2021-03-16-CD210316	ParlaMint-ES_2021-03-16-CD210316.u73	Plenary session 83 (2021-03-16)	2021-03-16	Lower house	Legislatura XIV	Sesión plenaria núm. 83	-	2021-03-16	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
