Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u1	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u2	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	MaríaJesúsMonteroCuadrado	Montero Cuadrado, María Jesús	F	1966	
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u3	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u4	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	MaríaJesúsMonteroCuadrado	Montero Cuadrado, María Jesús	F	1966	
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u5	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u6	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	MaríaJesúsMonteroCuadrado	Montero Cuadrado, María Jesús	F	1966	
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u7	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u8	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u9	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u10	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u11	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u12	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u13	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2021-11-03-CD211103	ParlaMint-ES_2021-11-03-CD211103.u14	Plenary session 128 (2021-11-03)	2021-11-03	Lower house	Legislatura XIV	Sesión plenaria núm. 128	-	2021-11-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
