Session,Date,Coalition,Opposition
ParlaMint-SI-en_2001-12-05-SDZ3-Izredna-11-meta.tsv,2001-12-05,15,0
ParlaMint-SI-en_2001-12-05-SDZ3-Redna-10-meta.tsv,2001-12-05,2,0
ParlaMint-SI-en_2001-12-18-SDZ3-Redna-11-meta.tsv,2001-12-18,21,8
ParlaMint-SI-en_2001-12-19-SDZ3-Redna-11-meta.tsv,2001-12-19,11,3
ParlaMint-SI-en_2001-12-20-SDZ3-Redna-11-meta.tsv,2001-12-20,17,7
ParlaMint-SI-en_2001-12-21-SDZ3-Izredna-12-meta.tsv,2001-12-21,15,1
ParlaMint-SI-en_2002-01-17-SDZ3-Izredna-13-meta.tsv,2002-01-17,12,6
ParlaMint-SI-en_2002-01-22-SDZ3-Redna-12-meta.tsv,2002-01-22,19,5
ParlaMint-SI-en_2002-01-23-SDZ3-Redna-12-meta.tsv,2002-01-23,23,5
ParlaMint-SI-en_2002-01-24-SDZ3-Redna-12-meta.tsv,2002-01-24,21,9
ParlaMint-SI-en_2002-01-25-SDZ3-Redna-12-meta.tsv,2002-01-25,8,2
ParlaMint-SI-en_2002-01-29-SDZ3-Redna-12-meta.tsv,2002-01-29,17,5
ParlaMint-SI-en_2002-01-30-SDZ3-Redna-12-meta.tsv,2002-01-30,18,5
ParlaMint-SI-en_2002-01-31-SDZ3-Redna-12-meta.tsv,2002-01-31,16,3
ParlaMint-SI-en_2002-02-01-SDZ3-Redna-12-meta.tsv,2002-02-01,10,5
ParlaMint-SI-en_2002-02-12-SDZ3-Izredna-14-meta.tsv,2002-02-12,12,4
ParlaMint-SI-en_2002-02-13-SDZ3-Izredna-14-meta.tsv,2002-02-13,9,3
ParlaMint-SI-en_2002-02-14-SDZ3-Izredna-14-meta.tsv,2002-02-14,12,7
ParlaMint-SI-en_2002-02-15-SDZ3-Izredna-14-meta.tsv,2002-02-15,8,6
ParlaMint-SI-en_2002-02-19-SDZ3-Redna-13-meta.tsv,2002-02-19,18,8
ParlaMint-SI-en_2002-02-20-SDZ3-Redna-13-meta.tsv,2002-02-20,22,4
ParlaMint-SI-en_2002-02-21-SDZ3-Redna-13-meta.tsv,2002-02-21,15,6
ParlaMint-SI-en_2002-02-22-SDZ3-Redna-13-meta.tsv,2002-02-22,3,2
ParlaMint-SI-en_2002-02-26-SDZ3-Redna-13-meta.tsv,2002-02-26,14,7
ParlaMint-SI-en_2002-02-27-SDZ3-Redna-13-meta.tsv,2002-02-27,17,7
ParlaMint-SI-en_2002-02-28-SDZ3-Redna-13-meta.tsv,2002-02-28,12,3
ParlaMint-SI-en_2002-03-01-SDZ3-Redna-13-meta.tsv,2002-03-01,9,4
ParlaMint-SI-en_2002-03-19-SDZ3-Redna-14-meta.tsv,2002-03-19,22,4
ParlaMint-SI-en_2002-03-20-SDZ3-Redna-14-meta.tsv,2002-03-20,16,4
ParlaMint-SI-en_2002-03-21-SDZ3-Redna-14-meta.tsv,2002-03-21,19,5
ParlaMint-SI-en_2002-03-22-SDZ3-Redna-14-meta.tsv,2002-03-22,12,5
ParlaMint-SI-en_2002-03-26-SDZ3-Redna-14-meta.tsv,2002-03-26,10,4
ParlaMint-SI-en_2002-03-27-SDZ3-Izredna-15-meta.tsv,2002-03-27,3,4
ParlaMint-SI-en_2002-03-27-SDZ3-Redna-14-meta.tsv,2002-03-27,14,9
ParlaMint-SI-en_2002-03-28-SDZ3-Redna-14-meta.tsv,2002-03-28,17,6
ParlaMint-SI-en_2002-04-02-SDZ3-Redna-14-meta.tsv,2002-04-02,21,8
ParlaMint-SI-en_2002-04-16-SDZ3-Redna-15-meta.tsv,2002-04-16,17,7
ParlaMint-SI-en_2002-04-17-SDZ3-Izredna-16-meta.tsv,2002-04-17,2,0
ParlaMint-SI-en_2002-04-17-SDZ3-Redna-15-meta.tsv,2002-04-17,15,2
ParlaMint-SI-en_2002-04-18-SDZ3-Izredna-16-meta.tsv,2002-04-18,13,4
ParlaMint-SI-en_2002-04-18-SDZ3-Redna-15-meta.tsv,2002-04-18,2,0
ParlaMint-SI-en_2002-04-19-SDZ3-Redna-15-meta.tsv,2002-04-19,7,2
ParlaMint-SI-en_2002-04-23-SDZ3-Redna-15-meta.tsv,2002-04-23,10,4
ParlaMint-SI-en_2002-04-24-SDZ3-Redna-15-meta.tsv,2002-04-24,27,8
ParlaMint-SI-en_2002-04-25-SDZ3-Redna-15-meta.tsv,2002-04-25,21,7
ParlaMint-SI-en_2002-04-26-SDZ3-Izredna-17-meta.tsv,2002-04-26,20,5
ParlaMint-SI-en_2002-05-07-SDZ3-Izredna-18-meta.tsv,2002-05-07,11,5
ParlaMint-SI-en_2002-05-14-SDZ3-Izredna-19-meta.tsv,2002-05-14,14,3
ParlaMint-SI-en_2002-05-15-SDZ3-Izredna-19-meta.tsv,2002-05-15,11,4
ParlaMint-SI-en_2002-05-16-SDZ3-Izredna-19-meta.tsv,2002-05-16,16,4
ParlaMint-SI-en_2002-05-21-SDZ3-Redna-16-meta.tsv,2002-05-21,21,7
ParlaMint-SI-en_2002-05-22-SDZ3-Redna-16-meta.tsv,2002-05-22,21,7
ParlaMint-SI-en_2002-05-23-SDZ3-Redna-16-meta.tsv,2002-05-23,21,6
ParlaMint-SI-en_2002-05-28-SDZ3-Redna-16-meta.tsv,2002-05-28,20,7
ParlaMint-SI-en_2002-05-29-SDZ3-Redna-16-meta.tsv,2002-05-29,22,5
ParlaMint-SI-en_2002-05-30-SDZ3-Redna-16-meta.tsv,2002-05-30,22,7
ParlaMint-SI-en_2002-05-31-SDZ3-Redna-16-meta.tsv,2002-05-31,16,5
ParlaMint-SI-en_2002-06-11-SDZ3-Izredna-20-meta.tsv,2002-06-11,12,3
ParlaMint-SI-en_2002-06-12-SDZ3-Izredna-20-meta.tsv,2002-06-12,19,7
ParlaMint-SI-en_2002-06-13-SDZ3-Izredna-20-meta.tsv,2002-06-13,13,4
ParlaMint-SI-en_2002-06-18-SDZ3-Redna-17-meta.tsv,2002-06-18,12,5
ParlaMint-SI-en_2002-06-19-SDZ3-Redna-17-meta.tsv,2002-06-19,9,6
ParlaMint-SI-en_2002-06-20-SDZ3-Redna-17-meta.tsv,2002-06-20,23,6
ParlaMint-SI-en_2002-06-21-SDZ3-Redna-17-meta.tsv,2002-06-21,15,5
ParlaMint-SI-en_2002-06-26-SDZ3-Redna-17-meta.tsv,2002-06-26,5,5
ParlaMint-SI-en_2002-07-09-SDZ3-Izredna-21-meta.tsv,2002-07-09,15,7
ParlaMint-SI-en_2002-07-10-SDZ3-Izredna-21-meta.tsv,2002-07-10,21,6
ParlaMint-SI-en_2002-07-11-SDZ3-Izredna-21-meta.tsv,2002-07-11,15,5
ParlaMint-SI-en_2002-07-12-SDZ3-Izredna-21-meta.tsv,2002-07-12,9,7
ParlaMint-SI-en_2002-09-23-SDZ3-Redna-18-meta.tsv,2002-09-23,16,9
ParlaMint-SI-en_2002-09-24-SDZ3-Redna-18-meta.tsv,2002-09-24,24,6
ParlaMint-SI-en_2002-09-25-SDZ3-Redna-18-meta.tsv,2002-09-25,18,7
ParlaMint-SI-en_2002-09-26-SDZ3-Redna-18-meta.tsv,2002-09-26,12,4
ParlaMint-SI-en_2002-09-27-SDZ3-Redna-18-meta.tsv,2002-09-27,1,0
ParlaMint-SI-en_2002-10-15-SDZ3-Izredna-22-meta.tsv,2002-10-15,5,2
ParlaMint-SI-en_2002-10-21-SDZ3-Redna-19-meta.tsv,2002-10-21,14,9
ParlaMint-SI-en_2002-10-22-SDZ3-Redna-19-meta.tsv,2002-10-22,29,6
ParlaMint-SI-en_2002-10-23-SDZ3-Redna-19-meta.tsv,2002-10-23,18,4
ParlaMint-SI-en_2002-10-24-SDZ3-Redna-19-meta.tsv,2002-10-24,28,8
ParlaMint-SI-en_2002-10-25-SDZ3-Redna-19-meta.tsv,2002-10-25,20,4
ParlaMint-SI-en_2002-11-25-SDZ3-Redna-20-meta.tsv,2002-11-25,12,7
ParlaMint-SI-en_2002-11-26-SDZ3-Redna-20-meta.tsv,2002-11-26,20,4
ParlaMint-SI-en_2002-11-27-SDZ3-Redna-20-meta.tsv,2002-11-27,32,4
ParlaMint-SI-en_2002-11-28-SDZ3-Redna-20-meta.tsv,2002-11-28,31,6
ParlaMint-SI-en_2002-11-29-SDZ3-Redna-20-meta.tsv,2002-11-29,20,4
ParlaMint-SI-en_2002-12-04-SDZ3-Izredna-23-meta.tsv,2002-12-04,6,2
ParlaMint-SI-en_2002-12-11-SDZ3-Izredna-24-meta.tsv,2002-12-11,14,10
ParlaMint-SI-en_2002-12-12-SDZ3-Izredna-24-meta.tsv,2002-12-12,8,3
ParlaMint-SI-en_2002-12-17-SDZ3-Redna-21-meta.tsv,2002-12-17,15,5
ParlaMint-SI-en_2002-12-18-SDZ3-Redna-21-meta.tsv,2002-12-18,33,7
ParlaMint-SI-en_2002-12-19-SDZ3-Izredna-25-meta.tsv,2002-12-19,30,11
ParlaMint-SI-en_2002-12-20-SDZ3-Izredna-25-meta.tsv,2002-12-20,14,5
ParlaMint-SI-en_2002-12-27-SDZ3-Izredna-26-meta.tsv,2002-12-27,9,5
ParlaMint-SI-en_2003-01-27-SDZ3-Redna-22-meta.tsv,2003-01-27,14,8
ParlaMint-SI-en_2003-01-28-SDZ3-Redna-22-meta.tsv,2003-01-28,26,8
ParlaMint-SI-en_2003-01-29-SDZ3-Redna-22-meta.tsv,2003-01-29,23,5
ParlaMint-SI-en_2003-01-30-SDZ3-Redna-22-meta.tsv,2003-01-30,21,9
ParlaMint-SI-en_2003-02-12-SDZ3-Izredna-27-meta.tsv,2003-02-12,11,6
ParlaMint-SI-en_2003-02-24-SDZ3-Redna-23-meta.tsv,2003-02-24,12,7
ParlaMint-SI-en_2003-02-25-SDZ3-Redna-23-meta.tsv,2003-02-25,26,7
ParlaMint-SI-en_2003-02-26-SDZ3-Redna-23-meta.tsv,2003-02-26,25,8
ParlaMint-SI-en_2003-02-27-SDZ3-Izredna-28-meta.tsv,2003-02-27,12,5
ParlaMint-SI-en_2003-02-27-SDZ3-Redna-23-meta.tsv,2003-02-27,1,0
ParlaMint-SI-en_2003-03-07-SDZ3-Izredna-29-meta.tsv,2003-03-07,13,5
ParlaMint-SI-en_2003-03-24-SDZ3-Redna-24-meta.tsv,2003-03-24,18,9
ParlaMint-SI-en_2003-03-25-SDZ3-Redna-24-meta.tsv,2003-03-25,27,6
ParlaMint-SI-en_2003-03-26-SDZ3-Redna-24-meta.tsv,2003-03-26,23,6
ParlaMint-SI-en_2003-03-27-SDZ3-Redna-24-meta.tsv,2003-03-27,19,4
ParlaMint-SI-en_2003-04-08-SDZ3-Izredna-30-meta.tsv,2003-04-08,29,7
ParlaMint-SI-en_2003-04-09-SDZ3-Izredna-31-meta.tsv,2003-04-09,10,2
ParlaMint-SI-en_2003-04-22-SDZ3-Redna-25-meta.tsv,2003-04-22,18,9
ParlaMint-SI-en_2003-04-23-SDZ3-Redna-25-meta.tsv,2003-04-23,31,6
ParlaMint-SI-en_2003-05-26-SDZ3-Redna-26-meta.tsv,2003-05-26,9,2
ParlaMint-SI-en_2003-05-27-SDZ3-Redna-26-meta.tsv,2003-05-27,21,5
ParlaMint-SI-en_2003-05-28-SDZ3-Redna-26-meta.tsv,2003-05-28,22,7
ParlaMint-SI-en_2003-05-29-SDZ3-Redna-26-meta.tsv,2003-05-29,22,10
ParlaMint-SI-en_2003-06-16-SDZ3-Redna-27-meta.tsv,2003-06-16,14,7
ParlaMint-SI-en_2003-06-17-SDZ3-Redna-27-meta.tsv,2003-06-17,25,8
ParlaMint-SI-en_2003-06-18-SDZ3-Redna-27-meta.tsv,2003-06-18,28,5
ParlaMint-SI-en_2003-06-19-SDZ3-Redna-27-meta.tsv,2003-06-19,28,7
ParlaMint-SI-en_2003-07-09-SDZ3-Redna-28-meta.tsv,2003-07-09,19,10
ParlaMint-SI-en_2003-07-10-SDZ3-Redna-28-meta.tsv,2003-07-10,32,8
ParlaMint-SI-en_2003-07-11-SDZ3-Redna-28-meta.tsv,2003-07-11,18,6
ParlaMint-SI-en_2003-07-14-SDZ3-Redna-28-meta.tsv,2003-07-14,24,8
ParlaMint-SI-en_2003-07-15-SDZ3-Redna-28-meta.tsv,2003-07-15,29,8
ParlaMint-SI-en_2003-07-16-SDZ3-Izredna-32-meta.tsv,2003-07-16,11,8
ParlaMint-SI-en_2003-09-29-SDZ3-Redna-29-meta.tsv,2003-09-29,15,17
ParlaMint-SI-en_2003-09-30-SDZ3-Redna-29-meta.tsv,2003-09-30,29,14
ParlaMint-SI-en_2003-10-01-SDZ3-Redna-29-meta.tsv,2003-10-01,27,15
ParlaMint-SI-en_2003-10-02-SDZ3-Redna-29-meta.tsv,2003-10-02,27,18
ParlaMint-SI-en_2003-10-08-SDZ3-Izredna-33-meta.tsv,2003-10-08,1,2
ParlaMint-SI-en_2003-10-20-SDZ3-Izredna-34-meta.tsv,2003-10-20,2,0
ParlaMint-SI-en_2003-10-27-SDZ3-Redna-30-meta.tsv,2003-10-27,15,18
ParlaMint-SI-en_2003-10-28-SDZ3-Redna-30-meta.tsv,2003-10-28,48,21
ParlaMint-SI-en_2003-10-29-SDZ3-Redna-30-meta.tsv,2003-10-29,24,17
ParlaMint-SI-en_2003-10-30-SDZ3-Redna-30-meta.tsv,2003-10-30,21,7
ParlaMint-SI-en_2003-11-17-SDZ3-Izredna-35-meta.tsv,2003-11-17,25,17
ParlaMint-SI-en_2003-11-18-SDZ3-Izredna-35-meta.tsv,2003-11-18,32,17
ParlaMint-SI-en_2003-11-24-SDZ3-Redna-31-meta.tsv,2003-11-24,20,20
ParlaMint-SI-en_2003-11-25-SDZ3-Redna-31-meta.tsv,2003-11-25,39,18
ParlaMint-SI-en_2003-11-26-SDZ3-Redna-31-meta.tsv,2003-11-26,31,14
ParlaMint-SI-en_2003-11-27-SDZ3-Redna-31-meta.tsv,2003-11-27,27,16
ParlaMint-SI-en_2003-11-28-SDZ3-Redna-31-meta.tsv,2003-11-28,9,5
ParlaMint-SI-en_2003-12-09-SDZ3-Izredna-36-meta.tsv,2003-12-09,23,17
ParlaMint-SI-en_2003-12-11-SDZ3-Izredna-37-meta.tsv,2003-12-11,27,13
ParlaMint-SI-en_2003-12-12-SDZ3-Izredna-37-meta.tsv,2003-12-12,16,10
ParlaMint-SI-en_2003-12-15-SDZ3-Redna-32-meta.tsv,2003-12-15,11,15
ParlaMint-SI-en_2003-12-16-SDZ3-Redna-32-meta.tsv,2003-12-16,21,14
ParlaMint-SI-en_2003-12-17-SDZ3-Redna-32-meta.tsv,2003-12-17,20,9
ParlaMint-SI-en_2003-12-18-SDZ3-Redna-32-meta.tsv,2003-12-18,30,13
ParlaMint-SI-en_2003-12-19-SDZ3-Redna-32-meta.tsv,2003-12-19,20,10
ParlaMint-SI-en_2003-12-30-SDZ3-Izredna-38-meta.tsv,2003-12-30,26,15
ParlaMint-SI-en_2004-01-26-SDZ3-Redna-33-meta.tsv,2004-01-26,18,18
ParlaMint-SI-en_2004-01-27-SDZ3-Redna-33-meta.tsv,2004-01-27,29,18
ParlaMint-SI-en_2004-01-28-SDZ3-Redna-33-meta.tsv,2004-01-28,29,16
ParlaMint-SI-en_2004-01-29-SDZ3-Redna-33-meta.tsv,2004-01-29,27,12
ParlaMint-SI-en_2004-02-02-SDZ3-Izredna-39-meta.tsv,2004-02-02,27,16
ParlaMint-SI-en_2004-02-10-SDZ3-Izredna-40-meta.tsv,2004-02-10,31,17
ParlaMint-SI-en_2004-02-23-SDZ3-Redna-34-meta.tsv,2004-02-23,14,19
ParlaMint-SI-en_2004-02-24-SDZ3-Redna-34-meta.tsv,2004-02-24,28,19
ParlaMint-SI-en_2004-02-25-SDZ3-Redna-34-meta.tsv,2004-02-25,39,14
ParlaMint-SI-en_2004-02-26-SDZ3-Redna-34-meta.tsv,2004-02-26,36,13
ParlaMint-SI-en_2004-02-27-SDZ3-Redna-34-meta.tsv,2004-02-27,33,11
ParlaMint-SI-en_2004-03-02-SDZ3-Izredna-41-meta.tsv,2004-03-02,25,13
ParlaMint-SI-en_2004-03-22-SDZ3-Redna-35-meta.tsv,2004-03-22,10,15
ParlaMint-SI-en_2004-03-23-SDZ3-Redna-35-meta.tsv,2004-03-23,31,18
ParlaMint-SI-en_2004-03-24-SDZ3-Redna-35-meta.tsv,2004-03-24,18,13
ParlaMint-SI-en_2004-03-25-SDZ3-Redna-35-meta.tsv,2004-03-25,26,15
ParlaMint-SI-en_2004-03-26-SDZ3-Redna-35-meta.tsv,2004-03-26,22,11
ParlaMint-SI-en_2004-03-29-SDZ3-Redna-35-meta.tsv,2004-03-29,32,18
ParlaMint-SI-en_2004-03-30-SDZ3-Redna-35-meta.tsv,2004-03-30,40,21
ParlaMint-SI-en_2004-03-31-SDZ3-Redna-35-meta.tsv,2004-03-31,12,6
ParlaMint-SI-en_2004-04-01-SDZ3-Redna-35-meta.tsv,2004-04-01,1,0
ParlaMint-SI-en_2004-04-05-SDZ3-Izredna-42-meta.tsv,2004-04-05,13,10
ParlaMint-SI-en_2004-04-06-SDZ3-Izredna-42-meta.tsv,2004-04-06,31,17
ParlaMint-SI-en_2004-04-07-SDZ3-Izredna-42-meta.tsv,2004-04-07,25,10
ParlaMint-SI-en_2004-04-08-SDZ3-Izredna-42-meta.tsv,2004-04-08,28,12
ParlaMint-SI-en_2004-04-09-SDZ3-Izredna-42-meta.tsv,2004-04-09,23,11
ParlaMint-SI-en_2004-04-19-SDZ3-Izredna-43-meta.tsv,2004-04-19,30,15
ParlaMint-SI-en_2004-04-20-SDZ3-Izredna-43-meta.tsv,2004-04-20,18,21
ParlaMint-SI-en_2004-04-21-SDZ3-Izredna-43-meta.tsv,2004-04-21,19,14
ParlaMint-SI-en_2004-04-22-SDZ3-Izredna-43-meta.tsv,2004-04-22,21,11
ParlaMint-SI-en_2004-04-23-SDZ3-Izredna-43-meta.tsv,2004-04-23,15,12
ParlaMint-SI-en_2004-05-06-SDZ3-Izredna-44-meta.tsv,2004-05-06,31,21
ParlaMint-SI-en_2004-05-07-SDZ3-Izredna-44-meta.tsv,2004-05-07,35,21
ParlaMint-SI-en_2004-05-12-SDZ3-Izredna-45-meta.tsv,2004-05-12,21,15
ParlaMint-SI-en_2004-05-17-SDZ3-Redna-36-meta.tsv,2004-05-17,15,20
ParlaMint-SI-en_2004-05-18-SDZ3-Redna-36-meta.tsv,2004-05-18,24,18
ParlaMint-SI-en_2004-05-19-SDZ3-Redna-36-meta.tsv,2004-05-19,19,17
ParlaMint-SI-en_2004-05-20-SDZ3-Redna-36-meta.tsv,2004-05-20,15,11
