Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-SI-en_2001-03-23-SDZ3-Redna-04-meta.tsv,2001-03-23,3,11,0,0,0
ParlaMint-SI-en_2001-03-27-SDZ3-Redna-04-meta.tsv,2001-03-27,3,14,2,0,0
ParlaMint-SI-en_2001-03-28-SDZ3-Redna-04-meta.tsv,2001-03-28,6,26,3,0,0
ParlaMint-SI-en_2001-03-29-SDZ3-Redna-04-meta.tsv,2001-03-29,7,16,2,0,0
ParlaMint-SI-en_2001-03-30-SDZ3-Redna-04-meta.tsv,2001-03-30,5,15,0,0,0
ParlaMint-SI-en_2001-04-05-SDZ3-Redna-04-meta.tsv,2001-04-05,6,12,0,0,0
ParlaMint-SI-en_2001-04-10-SDZ3-Redna-04-meta.tsv,2001-04-10,1,18,0,0,0
ParlaMint-SI-en_2001-04-11-SDZ3-Redna-04-meta.tsv,2001-04-11,9,25,3,0,0
ParlaMint-SI-en_2001-04-12-SDZ3-Redna-04-meta.tsv,2001-04-12,6,20,2,0,0
ParlaMint-SI-en_2001-04-17-SDZ3-Redna-05-meta.tsv,2001-04-17,4,30,4,0,0
ParlaMint-SI-en_2001-04-18-SDZ3-Redna-05-meta.tsv,2001-04-18,9,27,3,0,0
ParlaMint-SI-en_2001-04-19-SDZ3-Redna-05-meta.tsv,2001-04-19,4,19,3,0,0
ParlaMint-SI-en_2001-04-20-SDZ3-Izredna-06-meta.tsv,2001-04-20,8,32,4,0,0
ParlaMint-SI-en_2001-04-24-SDZ3-Redna-05-meta.tsv,2001-04-24,2,15,0,0,0
ParlaMint-SI-en_2001-04-25-SDZ3-Redna-05-meta.tsv,2001-04-25,10,21,1,0,0
ParlaMint-SI-en_2001-04-26-SDZ3-Redna-05-meta.tsv,2001-04-26,7,22,2,0,0
ParlaMint-SI-en_2001-05-03-SDZ3-Izredna-07-meta.tsv,2001-05-03,4,24,2,0,0
ParlaMint-SI-en_2001-05-22-SDZ3-Redna-06-meta.tsv,2001-05-22,6,28,4,0,0
ParlaMint-SI-en_2001-05-23-SDZ3-Redna-06-meta.tsv,2001-05-23,5,20,1,0,0
ParlaMint-SI-en_2001-05-24-SDZ3-Redna-06-meta.tsv,2001-05-24,5,20,2,0,0
ParlaMint-SI-en_2001-05-25-SDZ3-Redna-06-meta.tsv,2001-05-25,5,17,1,0,0
ParlaMint-SI-en_2001-05-29-SDZ3-Redna-06-meta.tsv,2001-05-29,9,20,1,0,0
ParlaMint-SI-en_2001-05-30-SDZ3-Redna-06-meta.tsv,2001-05-30,8,20,1,0,0
ParlaMint-SI-en_2001-05-31-SDZ3-Redna-06-meta.tsv,2001-05-31,7,14,5,0,0
ParlaMint-SI-en_2001-06-01-SDZ3-Redna-06-meta.tsv,2001-06-01,3,17,0,0,0
ParlaMint-SI-en_2001-06-19-SDZ3-Redna-07-meta.tsv,2001-06-19,9,26,6,0,0
ParlaMint-SI-en_2001-06-20-SDZ3-Redna-07-meta.tsv,2001-06-20,3,17,2,0,0
ParlaMint-SI-en_2001-06-21-SDZ3-Redna-07-meta.tsv,2001-06-21,4,14,1,0,0
ParlaMint-SI-en_2001-06-22-SDZ3-Redna-07-meta.tsv,2001-06-22,1,11,0,0,0
ParlaMint-SI-en_2001-06-26-SDZ3-Redna-07-meta.tsv,2001-06-26,3,14,1,0,0
ParlaMint-SI-en_2001-06-27-SDZ3-Redna-07-meta.tsv,2001-06-27,4,17,1,0,0
ParlaMint-SI-en_2001-06-28-SDZ3-Redna-07-meta.tsv,2001-06-28,5,18,0,0,0
ParlaMint-SI-en_2001-06-29-SDZ3-Redna-07-meta.tsv,2001-06-29,9,19,0,0,0
ParlaMint-SI-en_2001-07-04-SDZ3-Redna-07-meta.tsv,2001-07-04,5,14,2,0,0
ParlaMint-SI-en_2001-07-05-SDZ3-Redna-07-meta.tsv,2001-07-05,9,18,1,0,0
ParlaMint-SI-en_2001-07-06-SDZ3-Redna-07-meta.tsv,2001-07-06,8,17,2,0,0
ParlaMint-SI-en_2001-07-17-SDZ3-Redna-07-meta.tsv,2001-07-17,9,19,1,0,0
ParlaMint-SI-en_2001-07-18-SDZ3-Redna-07-meta.tsv,2001-07-18,2,15,1,0,0
ParlaMint-SI-en_2001-07-19-SDZ3-Redna-07-meta.tsv,2001-07-19,4,23,2,0,0
ParlaMint-SI-en_2001-07-20-SDZ3-Izredna-08-meta.tsv,2001-07-20,8,21,1,0,0
ParlaMint-SI-en_2001-07-24-SDZ3-Izredna-08-meta.tsv,2001-07-24,8,22,0,0,0
ParlaMint-SI-en_2001-07-25-SDZ3-Izredna-08-meta.tsv,2001-07-25,6,20,1,0,0
ParlaMint-SI-en_2001-09-25-SDZ3-Redna-08-meta.tsv,2001-09-25,7,33,4,0,0
ParlaMint-SI-en_2001-09-26-SDZ3-Redna-08-meta.tsv,2001-09-26,8,22,4,0,0
ParlaMint-SI-en_2001-09-27-SDZ3-Redna-08-meta.tsv,2001-09-27,3,14,2,0,0
ParlaMint-SI-en_2001-09-28-SDZ3-Izredna-09-meta.tsv,2001-09-28,4,12,1,0,0
ParlaMint-SI-en_2001-09-28-SDZ3-Redna-08-meta.tsv,2001-09-28,1,21,0,0,0
ParlaMint-SI-en_2001-10-02-SDZ3-Redna-08-meta.tsv,2001-10-02,4,17,1,0,0
ParlaMint-SI-en_2001-10-03-SDZ3-Redna-08-meta.tsv,2001-10-03,7,23,4,0,0
ParlaMint-SI-en_2001-10-04-SDZ3-Redna-08-meta.tsv,2001-10-04,7,14,1,0,0
ParlaMint-SI-en_2001-10-05-SDZ3-Redna-08-meta.tsv,2001-10-05,6,11,2,0,0
ParlaMint-SI-en_2001-10-12-SDZ3-Izredna-10-meta.tsv,2001-10-12,4,21,3,0,0
ParlaMint-SI-en_2001-10-14-SDZ3-Redna-09-meta.tsv,2001-10-14,1,10,1,0,0
ParlaMint-SI-en_2001-10-16-SDZ3-Izredna-10-meta.tsv,2001-10-16,2,15,2,0,0
ParlaMint-SI-en_2001-10-23-SDZ3-Redna-09-meta.tsv,2001-10-23,5,24,6,0,0
ParlaMint-SI-en_2001-10-24-SDZ3-Redna-09-meta.tsv,2001-10-24,7,25,3,0,0
ParlaMint-SI-en_2001-10-25-SDZ3-Redna-09-meta.tsv,2001-10-25,3,22,5,0,0
ParlaMint-SI-en_2001-11-13-SDZ3-Redna-09-meta.tsv,2001-11-13,3,12,1,0,0
ParlaMint-SI-en_2001-11-20-SDZ3-Redna-10-meta.tsv,2001-11-20,8,28,4,0,0
ParlaMint-SI-en_2001-11-21-SDZ3-Redna-10-meta.tsv,2001-11-21,4,23,0,0,0
ParlaMint-SI-en_2001-11-22-SDZ3-Redna-10-meta.tsv,2001-11-22,3,19,3,0,0
ParlaMint-SI-en_2001-11-27-SDZ3-Izredna-11-meta.tsv,2001-11-27,1,18,2,0,0
ParlaMint-SI-en_2001-11-28-SDZ3-Izredna-11-meta.tsv,2001-11-28,2,19,2,0,0
ParlaMint-SI-en_2001-11-29-SDZ3-Izredna-11-meta.tsv,2001-11-29,9,29,5,0,0
ParlaMint-SI-en_2001-11-30-SDZ3-Izredna-11-meta.tsv,2001-11-30,7,13,5,0,0
ParlaMint-SI-en_2001-12-04-SDZ3-Izredna-11-meta.tsv,2001-12-04,1,9,1,0,0
ParlaMint-SI-en_2001-12-05-SDZ3-Izredna-11-meta.tsv,2001-12-05,4,11,0,0,0
ParlaMint-SI-en_2001-12-05-SDZ3-Redna-10-meta.tsv,2001-12-05,0,2,0,0,0
ParlaMint-SI-en_2001-12-18-SDZ3-Redna-11-meta.tsv,2001-12-18,9,28,3,0,0
ParlaMint-SI-en_2001-12-19-SDZ3-Redna-11-meta.tsv,2001-12-19,1,15,1,0,0
ParlaMint-SI-en_2001-12-20-SDZ3-Redna-11-meta.tsv,2001-12-20,4,23,3,0,0
ParlaMint-SI-en_2001-12-21-SDZ3-Izredna-12-meta.tsv,2001-12-21,5,14,1,0,0
ParlaMint-SI-en_2002-01-17-SDZ3-Izredna-13-meta.tsv,2002-01-17,2,16,2,0,0
ParlaMint-SI-en_2002-01-22-SDZ3-Redna-12-meta.tsv,2002-01-22,5,28,4,0,0
ParlaMint-SI-en_2002-01-23-SDZ3-Redna-12-meta.tsv,2002-01-23,7,24,3,0,0
ParlaMint-SI-en_2002-01-24-SDZ3-Redna-12-meta.tsv,2002-01-24,5,23,4,0,0
ParlaMint-SI-en_2002-01-25-SDZ3-Redna-12-meta.tsv,2002-01-25,1,10,2,0,0
ParlaMint-SI-en_2002-01-29-SDZ3-Redna-12-meta.tsv,2002-01-29,4,23,2,0,0
ParlaMint-SI-en_2002-01-30-SDZ3-Redna-12-meta.tsv,2002-01-30,2,27,1,0,0
ParlaMint-SI-en_2002-01-31-SDZ3-Redna-12-meta.tsv,2002-01-31,2,22,2,0,0
ParlaMint-SI-en_2002-02-01-SDZ3-Redna-12-meta.tsv,2002-02-01,2,20,1,0,0
ParlaMint-SI-en_2002-02-12-SDZ3-Izredna-14-meta.tsv,2002-02-12,3,17,3,0,0
ParlaMint-SI-en_2002-02-13-SDZ3-Izredna-14-meta.tsv,2002-02-13,5,14,1,0,0
ParlaMint-SI-en_2002-02-14-SDZ3-Izredna-14-meta.tsv,2002-02-14,6,15,2,0,0
ParlaMint-SI-en_2002-02-15-SDZ3-Izredna-14-meta.tsv,2002-02-15,2,15,1,0,0
ParlaMint-SI-en_2002-02-19-SDZ3-Redna-13-meta.tsv,2002-02-19,7,23,4,0,0
ParlaMint-SI-en_2002-02-20-SDZ3-Redna-13-meta.tsv,2002-02-20,5,24,3,0,0
ParlaMint-SI-en_2002-02-21-SDZ3-Redna-13-meta.tsv,2002-02-21,8,21,1,0,0
ParlaMint-SI-en_2002-02-22-SDZ3-Redna-13-meta.tsv,2002-02-22,1,5,0,0,0
ParlaMint-SI-en_2002-02-26-SDZ3-Redna-13-meta.tsv,2002-02-26,8,16,4,0,0
ParlaMint-SI-en_2002-02-27-SDZ3-Redna-13-meta.tsv,2002-02-27,5,21,2,0,0
ParlaMint-SI-en_2002-02-28-SDZ3-Redna-13-meta.tsv,2002-02-28,2,13,4,0,0
ParlaMint-SI-en_2002-03-01-SDZ3-Redna-13-meta.tsv,2002-03-01,2,12,1,0,0
ParlaMint-SI-en_2002-03-19-SDZ3-Redna-14-meta.tsv,2002-03-19,7,27,2,0,0
ParlaMint-SI-en_2002-03-20-SDZ3-Redna-14-meta.tsv,2002-03-20,5,17,2,0,0
ParlaMint-SI-en_2002-03-21-SDZ3-Redna-14-meta.tsv,2002-03-21,8,18,2,0,0
ParlaMint-SI-en_2002-03-22-SDZ3-Redna-14-meta.tsv,2002-03-22,3,16,1,0,0
ParlaMint-SI-en_2002-03-26-SDZ3-Redna-14-meta.tsv,2002-03-26,4,10,1,0,0
ParlaMint-SI-en_2002-03-27-SDZ3-Izredna-15-meta.tsv,2002-03-27,1,6,0,0,0
ParlaMint-SI-en_2002-03-27-SDZ3-Redna-14-meta.tsv,2002-03-27,4,23,2,0,0
ParlaMint-SI-en_2002-03-28-SDZ3-Redna-14-meta.tsv,2002-03-28,7,19,1,0,0
ParlaMint-SI-en_2002-04-02-SDZ3-Redna-14-meta.tsv,2002-04-02,5,28,3,0,0
ParlaMint-SI-en_2002-04-16-SDZ3-Redna-15-meta.tsv,2002-04-16,6,20,6,0,0
ParlaMint-SI-en_2002-04-17-SDZ3-Izredna-16-meta.tsv,2002-04-17,0,4,0,0,0
ParlaMint-SI-en_2002-04-17-SDZ3-Redna-15-meta.tsv,2002-04-17,4,16,3,0,0
ParlaMint-SI-en_2002-04-18-SDZ3-Izredna-16-meta.tsv,2002-04-18,4,15,2,0,0
ParlaMint-SI-en_2002-04-18-SDZ3-Redna-15-meta.tsv,2002-04-18,1,3,1,0,0
ParlaMint-SI-en_2002-04-19-SDZ3-Redna-15-meta.tsv,2002-04-19,0,10,3,0,0
ParlaMint-SI-en_2002-04-23-SDZ3-Redna-15-meta.tsv,2002-04-23,4,10,0,0,0
ParlaMint-SI-en_2002-04-24-SDZ3-Redna-15-meta.tsv,2002-04-24,9,32,3,0,0
ParlaMint-SI-en_2002-04-25-SDZ3-Redna-15-meta.tsv,2002-04-25,9,21,3,0,0
ParlaMint-SI-en_2002-04-26-SDZ3-Izredna-17-meta.tsv,2002-04-26,5,20,2,0,0
ParlaMint-SI-en_2002-05-07-SDZ3-Izredna-18-meta.tsv,2002-05-07,2,14,2,0,0
ParlaMint-SI-en_2002-05-14-SDZ3-Izredna-19-meta.tsv,2002-05-14,3,14,3,0,0
ParlaMint-SI-en_2002-05-15-SDZ3-Izredna-19-meta.tsv,2002-05-15,6,15,1,0,0
ParlaMint-SI-en_2002-05-16-SDZ3-Izredna-19-meta.tsv,2002-05-16,6,17,2,0,0
ParlaMint-SI-en_2002-05-21-SDZ3-Redna-16-meta.tsv,2002-05-21,6,29,2,0,0
ParlaMint-SI-en_2002-05-22-SDZ3-Redna-16-meta.tsv,2002-05-22,6,21,4,0,0
ParlaMint-SI-en_2002-05-23-SDZ3-Redna-16-meta.tsv,2002-05-23,4,20,5,0,0
ParlaMint-SI-en_2002-05-28-SDZ3-Redna-16-meta.tsv,2002-05-28,3,28,2,0,0
ParlaMint-SI-en_2002-05-29-SDZ3-Redna-16-meta.tsv,2002-05-29,5,26,3,0,0
ParlaMint-SI-en_2002-05-30-SDZ3-Redna-16-meta.tsv,2002-05-30,9,24,3,0,0
ParlaMint-SI-en_2002-05-31-SDZ3-Redna-16-meta.tsv,2002-05-31,7,18,2,0,0
ParlaMint-SI-en_2002-06-11-SDZ3-Izredna-20-meta.tsv,2002-06-11,7,13,1,0,0
ParlaMint-SI-en_2002-06-12-SDZ3-Izredna-20-meta.tsv,2002-06-12,9,25,0,0,0
ParlaMint-SI-en_2002-06-13-SDZ3-Izredna-20-meta.tsv,2002-06-13,7,11,1,0,0
ParlaMint-SI-en_2002-06-18-SDZ3-Redna-17-meta.tsv,2002-06-18,3,17,2,0,0
ParlaMint-SI-en_2002-06-19-SDZ3-Redna-17-meta.tsv,2002-06-19,4,14,0,0,0
ParlaMint-SI-en_2002-06-20-SDZ3-Redna-17-meta.tsv,2002-06-20,9,22,5,0,0
ParlaMint-SI-en_2002-06-21-SDZ3-Redna-17-meta.tsv,2002-06-21,6,16,2,0,0
ParlaMint-SI-en_2002-06-26-SDZ3-Redna-17-meta.tsv,2002-06-26,2,12,0,0,0
ParlaMint-SI-en_2002-07-09-SDZ3-Izredna-21-meta.tsv,2002-07-09,7,14,2,0,0
ParlaMint-SI-en_2002-07-10-SDZ3-Izredna-21-meta.tsv,2002-07-10,8,22,2,0,0
ParlaMint-SI-en_2002-07-11-SDZ3-Izredna-21-meta.tsv,2002-07-11,3,16,2,0,0
ParlaMint-SI-en_2002-07-12-SDZ3-Izredna-21-meta.tsv,2002-07-12,1,16,1,0,0
ParlaMint-SI-en_2002-09-23-SDZ3-Redna-18-meta.tsv,2002-09-23,7,24,5,0,0
ParlaMint-SI-en_2002-09-24-SDZ3-Redna-18-meta.tsv,2002-09-24,6,29,4,0,0
ParlaMint-SI-en_2002-09-25-SDZ3-Redna-18-meta.tsv,2002-09-25,7,28,2,0,0
ParlaMint-SI-en_2002-09-26-SDZ3-Redna-18-meta.tsv,2002-09-26,5,14,2,0,0
ParlaMint-SI-en_2002-09-27-SDZ3-Redna-18-meta.tsv,2002-09-27,0,1,0,0,0
ParlaMint-SI-en_2002-10-15-SDZ3-Izredna-22-meta.tsv,2002-10-15,0,6,1,0,0
ParlaMint-SI-en_2002-10-21-SDZ3-Redna-19-meta.tsv,2002-10-21,6,19,5,0,0
ParlaMint-SI-en_2002-10-22-SDZ3-Redna-19-meta.tsv,2002-10-22,7,29,6,0,0
ParlaMint-SI-en_2002-10-23-SDZ3-Redna-19-meta.tsv,2002-10-23,8,15,2,0,0
ParlaMint-SI-en_2002-10-24-SDZ3-Redna-19-meta.tsv,2002-10-24,9,29,4,0,0
ParlaMint-SI-en_2002-10-25-SDZ3-Redna-19-meta.tsv,2002-10-25,5,18,2,0,0
ParlaMint-SI-en_2002-11-25-SDZ3-Redna-20-meta.tsv,2002-11-25,4,23,3,0,0
ParlaMint-SI-en_2002-11-26-SDZ3-Redna-20-meta.tsv,2002-11-26,6,22,4,0,0
ParlaMint-SI-en_2002-11-27-SDZ3-Redna-20-meta.tsv,2002-11-27,11,29,2,0,0
ParlaMint-SI-en_2002-11-28-SDZ3-Redna-20-meta.tsv,2002-11-28,9,31,5,0,0
ParlaMint-SI-en_2002-11-29-SDZ3-Redna-20-meta.tsv,2002-11-29,3,21,5,0,0
ParlaMint-SI-en_2002-12-04-SDZ3-Izredna-23-meta.tsv,2002-12-04,1,10,1,0,0
ParlaMint-SI-en_2002-12-11-SDZ3-Izredna-24-meta.tsv,2002-12-11,7,22,3,0,0
ParlaMint-SI-en_2002-12-12-SDZ3-Izredna-24-meta.tsv,2002-12-12,2,10,2,0,0
ParlaMint-SI-en_2002-12-17-SDZ3-Redna-21-meta.tsv,2002-12-17,3,17,2,0,0
ParlaMint-SI-en_2002-12-18-SDZ3-Redna-21-meta.tsv,2002-12-18,13,32,5,0,0
ParlaMint-SI-en_2002-12-19-SDZ3-Izredna-25-meta.tsv,2002-12-19,10,42,4,0,0
ParlaMint-SI-en_2002-12-20-SDZ3-Izredna-25-meta.tsv,2002-12-20,5,14,4,0,0
ParlaMint-SI-en_2002-12-27-SDZ3-Izredna-26-meta.tsv,2002-12-27,5,11,1,0,0
ParlaMint-SI-en_2003-01-27-SDZ3-Redna-22-meta.tsv,2003-01-27,6,29,3,0,0
ParlaMint-SI-en_2003-01-28-SDZ3-Redna-22-meta.tsv,2003-01-28,10,27,5,0,0
ParlaMint-SI-en_2003-01-29-SDZ3-Redna-22-meta.tsv,2003-01-29,8,23,1,0,0
ParlaMint-SI-en_2003-01-30-SDZ3-Redna-22-meta.tsv,2003-01-30,6,26,5,0,0
ParlaMint-SI-en_2003-02-12-SDZ3-Izredna-27-meta.tsv,2003-02-12,5,11,2,0,0
ParlaMint-SI-en_2003-02-24-SDZ3-Redna-23-meta.tsv,2003-02-24,6,18,3,0,0
ParlaMint-SI-en_2003-02-25-SDZ3-Redna-23-meta.tsv,2003-02-25,9,26,3,0,0
ParlaMint-SI-en_2003-02-26-SDZ3-Redna-23-meta.tsv,2003-02-26,9,23,5,0,0
ParlaMint-SI-en_2003-02-27-SDZ3-Izredna-28-meta.tsv,2003-02-27,3,12,3,0,0
ParlaMint-SI-en_2003-02-27-SDZ3-Redna-23-meta.tsv,2003-02-27,0,1,0,0,0
ParlaMint-SI-en_2003-03-07-SDZ3-Izredna-29-meta.tsv,2003-03-07,4,16,0,0,0
ParlaMint-SI-en_2003-03-24-SDZ3-Redna-24-meta.tsv,2003-03-24,7,29,4,0,0
ParlaMint-SI-en_2003-03-25-SDZ3-Redna-24-meta.tsv,2003-03-25,7,31,4,0,0
ParlaMint-SI-en_2003-03-26-SDZ3-Redna-24-meta.tsv,2003-03-26,5,28,3,0,0
ParlaMint-SI-en_2003-03-27-SDZ3-Redna-24-meta.tsv,2003-03-27,5,12,6,0,0
ParlaMint-SI-en_2003-04-08-SDZ3-Izredna-30-meta.tsv,2003-04-08,7,32,6,0,0
ParlaMint-SI-en_2003-04-09-SDZ3-Izredna-31-meta.tsv,2003-04-09,4,6,2,0,0
ParlaMint-SI-en_2003-04-22-SDZ3-Redna-25-meta.tsv,2003-04-22,7,29,5,0,0
ParlaMint-SI-en_2003-04-23-SDZ3-Redna-25-meta.tsv,2003-04-23,8,32,3,0,0
ParlaMint-SI-en_2003-05-26-SDZ3-Redna-26-meta.tsv,2003-05-26,1,12,1,0,0
ParlaMint-SI-en_2003-05-27-SDZ3-Redna-26-meta.tsv,2003-05-27,6,17,4,0,0
ParlaMint-SI-en_2003-05-28-SDZ3-Redna-26-meta.tsv,2003-05-28,9,23,2,0,0
ParlaMint-SI-en_2003-05-29-SDZ3-Redna-26-meta.tsv,2003-05-29,7,26,5,0,0
ParlaMint-SI-en_2003-06-16-SDZ3-Redna-27-meta.tsv,2003-06-16,4,27,3,0,0
ParlaMint-SI-en_2003-06-17-SDZ3-Redna-27-meta.tsv,2003-06-17,9,23,5,0,0
ParlaMint-SI-en_2003-06-18-SDZ3-Redna-27-meta.tsv,2003-06-18,8,23,3,0,0
ParlaMint-SI-en_2003-06-19-SDZ3-Redna-27-meta.tsv,2003-06-19,8,30,5,0,0
ParlaMint-SI-en_2003-07-09-SDZ3-Redna-28-meta.tsv,2003-07-09,10,28,3,0,0
ParlaMint-SI-en_2003-07-10-SDZ3-Redna-28-meta.tsv,2003-07-10,10,33,5,0,0
ParlaMint-SI-en_2003-07-11-SDZ3-Redna-28-meta.tsv,2003-07-11,6,23,1,0,0
ParlaMint-SI-en_2003-07-14-SDZ3-Redna-28-meta.tsv,2003-07-14,9,29,4,0,0
ParlaMint-SI-en_2003-07-15-SDZ3-Redna-28-meta.tsv,2003-07-15,10,32,4,0,0
ParlaMint-SI-en_2003-07-16-SDZ3-Izredna-32-meta.tsv,2003-07-16,6,17,1,0,0
ParlaMint-SI-en_2003-09-29-SDZ3-Redna-29-meta.tsv,2003-09-29,6,22,5,0,0
ParlaMint-SI-en_2003-09-30-SDZ3-Redna-29-meta.tsv,2003-09-30,11,26,5,0,0
ParlaMint-SI-en_2003-10-01-SDZ3-Redna-29-meta.tsv,2003-10-01,9,29,4,0,0
ParlaMint-SI-en_2003-10-02-SDZ3-Redna-29-meta.tsv,2003-10-02,10,34,3,0,0
ParlaMint-SI-en_2003-10-08-SDZ3-Izredna-33-meta.tsv,2003-10-08,1,2,0,0,0
ParlaMint-SI-en_2003-10-20-SDZ3-Izredna-34-meta.tsv,2003-10-20,0,2,0,0,0
ParlaMint-SI-en_2003-10-27-SDZ3-Redna-30-meta.tsv,2003-10-27,6,22,6,0,0
ParlaMint-SI-en_2003-10-28-SDZ3-Redna-30-meta.tsv,2003-10-28,13,47,7,0,0
ParlaMint-SI-en_2003-10-29-SDZ3-Redna-30-meta.tsv,2003-10-29,8,31,3,0,0
ParlaMint-SI-en_2003-10-30-SDZ3-Redna-30-meta.tsv,2003-10-30,4,20,3,0,0
ParlaMint-SI-en_2003-11-17-SDZ3-Izredna-35-meta.tsv,2003-11-17,10,29,3,0,0
ParlaMint-SI-en_2003-11-18-SDZ3-Izredna-35-meta.tsv,2003-11-18,9,33,6,0,0
ParlaMint-SI-en_2003-11-24-SDZ3-Redna-31-meta.tsv,2003-11-24,10,30,4,0,0
ParlaMint-SI-en_2003-11-25-SDZ3-Redna-31-meta.tsv,2003-11-25,11,40,4,0,0
ParlaMint-SI-en_2003-11-26-SDZ3-Redna-31-meta.tsv,2003-11-26,8,34,4,0,0
ParlaMint-SI-en_2003-11-27-SDZ3-Redna-31-meta.tsv,2003-11-27,13,25,5,0,0
ParlaMint-SI-en_2003-11-28-SDZ3-Redna-31-meta.tsv,2003-11-28,3,8,3,0,0
ParlaMint-SI-en_2003-12-09-SDZ3-Izredna-36-meta.tsv,2003-12-09,6,30,5,0,0
ParlaMint-SI-en_2003-12-11-SDZ3-Izredna-37-meta.tsv,2003-12-11,9,28,4,0,0
ParlaMint-SI-en_2003-12-12-SDZ3-Izredna-37-meta.tsv,2003-12-12,5,19,2,0,0
ParlaMint-SI-en_2003-12-15-SDZ3-Redna-32-meta.tsv,2003-12-15,7,22,2,0,0
ParlaMint-SI-en_2003-12-16-SDZ3-Redna-32-meta.tsv,2003-12-16,6,25,4,0,0
ParlaMint-SI-en_2003-12-17-SDZ3-Redna-32-meta.tsv,2003-12-17,7,18,4,0,0
ParlaMint-SI-en_2003-12-18-SDZ3-Redna-32-meta.tsv,2003-12-18,10,31,2,0,0
ParlaMint-SI-en_2003-12-19-SDZ3-Redna-32-meta.tsv,2003-12-19,5,21,4,0,0
ParlaMint-SI-en_2003-12-30-SDZ3-Izredna-38-meta.tsv,2003-12-30,6,32,3,0,0
ParlaMint-SI-en_2004-01-26-SDZ3-Redna-33-meta.tsv,2004-01-26,5,29,5,0,0
ParlaMint-SI-en_2004-01-27-SDZ3-Redna-33-meta.tsv,2004-01-27,12,30,5,0,0
ParlaMint-SI-en_2004-01-28-SDZ3-Redna-33-meta.tsv,2004-01-28,11,29,6,0,0
ParlaMint-SI-en_2004-01-29-SDZ3-Redna-33-meta.tsv,2004-01-29,7,28,4,0,0
ParlaMint-SI-en_2004-02-02-SDZ3-Izredna-39-meta.tsv,2004-02-02,7,31,3,0,0
ParlaMint-SI-en_2004-02-10-SDZ3-Izredna-40-meta.tsv,2004-02-10,7,34,5,0,0
