Session,Date,Left,Centre,Right
ParlaMint-SI-en_2001-06-20-SDZ3-Redna-07-meta.tsv,2001-06-20,10,0,12
ParlaMint-SI-en_2001-06-21-SDZ3-Redna-07-meta.tsv,2001-06-21,11,0,10
ParlaMint-SI-en_2001-06-22-SDZ3-Redna-07-meta.tsv,2001-06-22,6,0,7
ParlaMint-SI-en_2001-06-26-SDZ3-Redna-07-meta.tsv,2001-06-26,9,0,9
ParlaMint-SI-en_2001-06-27-SDZ3-Redna-07-meta.tsv,2001-06-27,10,0,13
ParlaMint-SI-en_2001-06-28-SDZ3-Redna-07-meta.tsv,2001-06-28,17,0,7
ParlaMint-SI-en_2001-06-29-SDZ3-Redna-07-meta.tsv,2001-06-29,18,0,12
ParlaMint-SI-en_2001-07-04-SDZ3-Redna-07-meta.tsv,2001-07-04,12,0,9
ParlaMint-SI-en_2001-07-05-SDZ3-Redna-07-meta.tsv,2001-07-05,14,0,15
ParlaMint-SI-en_2001-07-06-SDZ3-Redna-07-meta.tsv,2001-07-06,19,0,9
ParlaMint-SI-en_2001-07-17-SDZ3-Redna-07-meta.tsv,2001-07-17,13,0,14
ParlaMint-SI-en_2001-07-18-SDZ3-Redna-07-meta.tsv,2001-07-18,7,0,13
ParlaMint-SI-en_2001-07-19-SDZ3-Redna-07-meta.tsv,2001-07-19,17,0,13
ParlaMint-SI-en_2001-07-20-SDZ3-Izredna-08-meta.tsv,2001-07-20,12,0,17
ParlaMint-SI-en_2001-07-24-SDZ3-Izredna-08-meta.tsv,2001-07-24,14,0,18
ParlaMint-SI-en_2001-07-25-SDZ3-Izredna-08-meta.tsv,2001-07-25,16,0,10
ParlaMint-SI-en_2001-09-25-SDZ3-Redna-08-meta.tsv,2001-09-25,19,0,20
ParlaMint-SI-en_2001-09-26-SDZ3-Redna-08-meta.tsv,2001-09-26,16,0,19
ParlaMint-SI-en_2001-09-27-SDZ3-Redna-08-meta.tsv,2001-09-27,6,0,14
ParlaMint-SI-en_2001-09-28-SDZ3-Izredna-09-meta.tsv,2001-09-28,9,0,8
ParlaMint-SI-en_2001-09-28-SDZ3-Redna-08-meta.tsv,2001-09-28,11,0,10
ParlaMint-SI-en_2001-10-02-SDZ3-Redna-08-meta.tsv,2001-10-02,10,0,13
ParlaMint-SI-en_2001-10-03-SDZ3-Redna-08-meta.tsv,2001-10-03,15,0,19
ParlaMint-SI-en_2001-10-04-SDZ3-Redna-08-meta.tsv,2001-10-04,11,0,10
ParlaMint-SI-en_2001-10-05-SDZ3-Redna-08-meta.tsv,2001-10-05,11,0,7
ParlaMint-SI-en_2001-10-12-SDZ3-Izredna-10-meta.tsv,2001-10-12,17,0,12
ParlaMint-SI-en_2001-10-14-SDZ3-Redna-09-meta.tsv,2001-10-14,4,0,8
ParlaMint-SI-en_2001-10-16-SDZ3-Izredna-10-meta.tsv,2001-10-16,5,0,17
ParlaMint-SI-en_2001-10-23-SDZ3-Redna-09-meta.tsv,2001-10-23,14,0,18
ParlaMint-SI-en_2001-10-24-SDZ3-Redna-09-meta.tsv,2001-10-24,19,0,17
ParlaMint-SI-en_2001-10-25-SDZ3-Redna-09-meta.tsv,2001-10-25,17,0,13
ParlaMint-SI-en_2001-11-13-SDZ3-Redna-09-meta.tsv,2001-11-13,9,0,7
ParlaMint-SI-en_2001-11-20-SDZ3-Redna-10-meta.tsv,2001-11-20,21,0,17
ParlaMint-SI-en_2001-11-21-SDZ3-Redna-10-meta.tsv,2001-11-21,12,0,16
ParlaMint-SI-en_2001-11-22-SDZ3-Redna-10-meta.tsv,2001-11-22,13,0,13
ParlaMint-SI-en_2001-11-27-SDZ3-Izredna-11-meta.tsv,2001-11-27,11,0,11
ParlaMint-SI-en_2001-11-28-SDZ3-Izredna-11-meta.tsv,2001-11-28,11,0,14
ParlaMint-SI-en_2001-11-29-SDZ3-Izredna-11-meta.tsv,2001-11-29,23,0,20
ParlaMint-SI-en_2001-11-30-SDZ3-Izredna-11-meta.tsv,2001-11-30,14,0,11
ParlaMint-SI-en_2001-12-04-SDZ3-Izredna-11-meta.tsv,2001-12-04,4,0,8
ParlaMint-SI-en_2001-12-05-SDZ3-Izredna-11-meta.tsv,2001-12-05,12,0,3
ParlaMint-SI-en_2001-12-05-SDZ3-Redna-10-meta.tsv,2001-12-05,2,0,0
ParlaMint-SI-en_2001-12-18-SDZ3-Redna-11-meta.tsv,2001-12-18,18,0,16
ParlaMint-SI-en_2001-12-19-SDZ3-Redna-11-meta.tsv,2001-12-19,9,0,11
ParlaMint-SI-en_2001-12-20-SDZ3-Redna-11-meta.tsv,2001-12-20,14,0,17
ParlaMint-SI-en_2001-12-21-SDZ3-Izredna-12-meta.tsv,2001-12-21,14,0,5
ParlaMint-SI-en_2002-01-17-SDZ3-Izredna-13-meta.tsv,2002-01-17,10,0,12
ParlaMint-SI-en_2002-01-22-SDZ3-Redna-12-meta.tsv,2002-01-22,17,0,16
ParlaMint-SI-en_2002-01-23-SDZ3-Redna-12-meta.tsv,2002-01-23,20,0,15
ParlaMint-SI-en_2002-01-24-SDZ3-Redna-12-meta.tsv,2002-01-24,19,0,15
ParlaMint-SI-en_2002-01-25-SDZ3-Redna-12-meta.tsv,2002-01-25,7,0,6
ParlaMint-SI-en_2002-01-29-SDZ3-Redna-12-meta.tsv,2002-01-29,14,0,16
ParlaMint-SI-en_2002-01-30-SDZ3-Redna-12-meta.tsv,2002-01-30,17,0,14
ParlaMint-SI-en_2002-01-31-SDZ3-Redna-12-meta.tsv,2002-01-31,12,0,11
ParlaMint-SI-en_2002-02-01-SDZ3-Redna-12-meta.tsv,2002-02-01,6,0,14
ParlaMint-SI-en_2002-02-12-SDZ3-Izredna-14-meta.tsv,2002-02-12,7,0,13
ParlaMint-SI-en_2002-02-13-SDZ3-Izredna-14-meta.tsv,2002-02-13,6,0,12
ParlaMint-SI-en_2002-02-14-SDZ3-Izredna-14-meta.tsv,2002-02-14,10,0,14
ParlaMint-SI-en_2002-02-15-SDZ3-Izredna-14-meta.tsv,2002-02-15,7,0,12
ParlaMint-SI-en_2002-02-19-SDZ3-Redna-13-meta.tsv,2002-02-19,15,0,16
ParlaMint-SI-en_2002-02-20-SDZ3-Redna-13-meta.tsv,2002-02-20,17,0,16
ParlaMint-SI-en_2002-02-21-SDZ3-Redna-13-meta.tsv,2002-02-21,9,0,21
ParlaMint-SI-en_2002-02-22-SDZ3-Redna-13-meta.tsv,2002-02-22,2,0,4
ParlaMint-SI-en_2002-02-26-SDZ3-Redna-13-meta.tsv,2002-02-26,13,0,14
ParlaMint-SI-en_2002-02-27-SDZ3-Redna-13-meta.tsv,2002-02-27,15,0,13
ParlaMint-SI-en_2002-02-28-SDZ3-Redna-13-meta.tsv,2002-02-28,11,0,6
ParlaMint-SI-en_2002-03-01-SDZ3-Redna-13-meta.tsv,2002-03-01,7,0,9
ParlaMint-SI-en_2002-03-19-SDZ3-Redna-14-meta.tsv,2002-03-19,20,0,12
ParlaMint-SI-en_2002-03-20-SDZ3-Redna-14-meta.tsv,2002-03-20,14,0,10
ParlaMint-SI-en_2002-03-21-SDZ3-Redna-14-meta.tsv,2002-03-21,18,0,11
ParlaMint-SI-en_2002-03-22-SDZ3-Redna-14-meta.tsv,2002-03-22,10,0,12
ParlaMint-SI-en_2002-03-26-SDZ3-Redna-14-meta.tsv,2002-03-26,8,0,9
ParlaMint-SI-en_2002-03-27-SDZ3-Izredna-15-meta.tsv,2002-03-27,3,0,4
ParlaMint-SI-en_2002-03-27-SDZ3-Redna-14-meta.tsv,2002-03-27,12,0,17
ParlaMint-SI-en_2002-03-28-SDZ3-Redna-14-meta.tsv,2002-03-28,14,0,14
ParlaMint-SI-en_2002-04-02-SDZ3-Redna-14-meta.tsv,2002-04-02,15,0,20
ParlaMint-SI-en_2002-04-16-SDZ3-Redna-15-meta.tsv,2002-04-16,13,0,17
ParlaMint-SI-en_2002-04-17-SDZ3-Izredna-16-meta.tsv,2002-04-17,2,0,2
ParlaMint-SI-en_2002-04-17-SDZ3-Redna-15-meta.tsv,2002-04-17,13,0,8
ParlaMint-SI-en_2002-04-18-SDZ3-Izredna-16-meta.tsv,2002-04-18,12,0,8
ParlaMint-SI-en_2002-04-18-SDZ3-Redna-15-meta.tsv,2002-04-18,2,0,1
ParlaMint-SI-en_2002-04-19-SDZ3-Redna-15-meta.tsv,2002-04-19,6,0,6
ParlaMint-SI-en_2002-04-23-SDZ3-Redna-15-meta.tsv,2002-04-23,8,0,8
ParlaMint-SI-en_2002-04-24-SDZ3-Redna-15-meta.tsv,2002-04-24,24,0,18
ParlaMint-SI-en_2002-04-25-SDZ3-Redna-15-meta.tsv,2002-04-25,20,0,11
ParlaMint-SI-en_2002-04-26-SDZ3-Izredna-17-meta.tsv,2002-04-26,19,0,8
ParlaMint-SI-en_2002-05-07-SDZ3-Izredna-18-meta.tsv,2002-05-07,10,0,9
ParlaMint-SI-en_2002-05-14-SDZ3-Izredna-19-meta.tsv,2002-05-14,13,0,7
ParlaMint-SI-en_2002-05-15-SDZ3-Izredna-19-meta.tsv,2002-05-15,8,0,13
ParlaMint-SI-en_2002-05-16-SDZ3-Izredna-19-meta.tsv,2002-05-16,12,0,13
ParlaMint-SI-en_2002-05-21-SDZ3-Redna-16-meta.tsv,2002-05-21,18,0,16
ParlaMint-SI-en_2002-05-22-SDZ3-Redna-16-meta.tsv,2002-05-22,19,0,13
ParlaMint-SI-en_2002-05-23-SDZ3-Redna-16-meta.tsv,2002-05-23,18,0,12
ParlaMint-SI-en_2002-05-28-SDZ3-Redna-16-meta.tsv,2002-05-28,16,0,17
ParlaMint-SI-en_2002-05-29-SDZ3-Redna-16-meta.tsv,2002-05-29,18,0,15
ParlaMint-SI-en_2002-05-30-SDZ3-Redna-16-meta.tsv,2002-05-30,16,0,20
ParlaMint-SI-en_2002-05-31-SDZ3-Redna-16-meta.tsv,2002-05-31,12,0,13
ParlaMint-SI-en_2002-06-11-SDZ3-Izredna-20-meta.tsv,2002-06-11,10,0,8
ParlaMint-SI-en_2002-06-12-SDZ3-Izredna-20-meta.tsv,2002-06-12,17,0,13
ParlaMint-SI-en_2002-06-13-SDZ3-Izredna-20-meta.tsv,2002-06-13,11,0,8
ParlaMint-SI-en_2002-06-18-SDZ3-Redna-17-meta.tsv,2002-06-18,8,0,14
ParlaMint-SI-en_2002-06-19-SDZ3-Redna-17-meta.tsv,2002-06-19,8,0,9
ParlaMint-SI-en_2002-06-20-SDZ3-Redna-17-meta.tsv,2002-06-20,19,0,14
ParlaMint-SI-en_2002-06-21-SDZ3-Redna-17-meta.tsv,2002-06-21,14,0,11
ParlaMint-SI-en_2002-06-26-SDZ3-Redna-17-meta.tsv,2002-06-26,5,0,9
ParlaMint-SI-en_2002-07-09-SDZ3-Izredna-21-meta.tsv,2002-07-09,14,0,11
ParlaMint-SI-en_2002-07-10-SDZ3-Izredna-21-meta.tsv,2002-07-10,15,0,16
ParlaMint-SI-en_2002-07-11-SDZ3-Izredna-21-meta.tsv,2002-07-11,14,0,8
ParlaMint-SI-en_2002-07-12-SDZ3-Izredna-21-meta.tsv,2002-07-12,8,0,11
ParlaMint-SI-en_2002-09-23-SDZ3-Redna-18-meta.tsv,2002-09-23,13,0,19
ParlaMint-SI-en_2002-09-24-SDZ3-Redna-18-meta.tsv,2002-09-24,21,0,19
ParlaMint-SI-en_2002-09-25-SDZ3-Redna-18-meta.tsv,2002-09-25,15,0,22
ParlaMint-SI-en_2002-09-26-SDZ3-Redna-18-meta.tsv,2002-09-26,9,0,12
ParlaMint-SI-en_2002-09-27-SDZ3-Redna-18-meta.tsv,2002-09-27,1,0,0
ParlaMint-SI-en_2002-10-15-SDZ3-Izredna-22-meta.tsv,2002-10-15,4,0,4
ParlaMint-SI-en_2002-10-21-SDZ3-Redna-19-meta.tsv,2002-10-21,12,0,15
ParlaMint-SI-en_2002-10-22-SDZ3-Redna-19-meta.tsv,2002-10-22,25,0,16
ParlaMint-SI-en_2002-10-23-SDZ3-Redna-19-meta.tsv,2002-10-23,16,0,9
ParlaMint-SI-en_2002-10-24-SDZ3-Redna-19-meta.tsv,2002-10-24,23,0,20
ParlaMint-SI-en_2002-10-25-SDZ3-Redna-19-meta.tsv,2002-10-25,17,0,9
ParlaMint-SI-en_2002-11-25-SDZ3-Redna-20-meta.tsv,2002-11-25,10,0,16
ParlaMint-SI-en_2002-11-26-SDZ3-Redna-20-meta.tsv,2002-11-26,17,0,15
ParlaMint-SI-en_2002-11-27-SDZ3-Redna-20-meta.tsv,2002-11-27,29,0,12
ParlaMint-SI-en_2002-11-28-SDZ3-Redna-20-meta.tsv,2002-11-28,27,0,16
ParlaMint-SI-en_2002-11-29-SDZ3-Redna-20-meta.tsv,2002-11-29,16,0,13
ParlaMint-SI-en_2002-12-04-SDZ3-Izredna-23-meta.tsv,2002-12-04,5,0,7
ParlaMint-SI-en_2002-12-11-SDZ3-Izredna-24-meta.tsv,2002-12-11,9,0,22
ParlaMint-SI-en_2002-12-12-SDZ3-Izredna-24-meta.tsv,2002-12-12,7,0,7
ParlaMint-SI-en_2002-12-17-SDZ3-Redna-21-meta.tsv,2002-12-17,11,0,13
ParlaMint-SI-en_2002-12-18-SDZ3-Redna-21-meta.tsv,2002-12-18,28,0,22
ParlaMint-SI-en_2002-12-19-SDZ3-Izredna-25-meta.tsv,2002-12-19,24,0,25
ParlaMint-SI-en_2002-12-20-SDZ3-Izredna-25-meta.tsv,2002-12-20,11,0,13
ParlaMint-SI-en_2002-12-27-SDZ3-Izredna-26-meta.tsv,2002-12-27,8,0,10
ParlaMint-SI-en_2003-01-27-SDZ3-Redna-22-meta.tsv,2003-01-27,12,0,21
ParlaMint-SI-en_2003-01-28-SDZ3-Redna-22-meta.tsv,2003-01-28,20,0,21
ParlaMint-SI-en_2003-01-29-SDZ3-Redna-22-meta.tsv,2003-01-29,21,0,11
ParlaMint-SI-en_2003-01-30-SDZ3-Redna-22-meta.tsv,2003-01-30,18,0,19
ParlaMint-SI-en_2003-02-12-SDZ3-Izredna-27-meta.tsv,2003-02-12,8,0,11
ParlaMint-SI-en_2003-02-24-SDZ3-Redna-23-meta.tsv,2003-02-24,11,0,14
ParlaMint-SI-en_2003-02-25-SDZ3-Redna-23-meta.tsv,2003-02-25,21,0,17
ParlaMint-SI-en_2003-02-26-SDZ3-Redna-23-meta.tsv,2003-02-26,21,0,17
ParlaMint-SI-en_2003-02-27-SDZ3-Izredna-28-meta.tsv,2003-02-27,10,0,9
ParlaMint-SI-en_2003-02-27-SDZ3-Redna-23-meta.tsv,2003-02-27,1,0,0
ParlaMint-SI-en_2003-03-07-SDZ3-Izredna-29-meta.tsv,2003-03-07,10,0,10
ParlaMint-SI-en_2003-03-24-SDZ3-Redna-24-meta.tsv,2003-03-24,16,0,21
ParlaMint-SI-en_2003-03-25-SDZ3-Redna-24-meta.tsv,2003-03-25,25,0,16
ParlaMint-SI-en_2003-03-26-SDZ3-Redna-24-meta.tsv,2003-03-26,18,0,16
ParlaMint-SI-en_2003-03-27-SDZ3-Redna-24-meta.tsv,2003-03-27,16,0,7
ParlaMint-SI-en_2003-04-08-SDZ3-Izredna-30-meta.tsv,2003-04-08,23,0,22
ParlaMint-SI-en_2003-04-09-SDZ3-Izredna-31-meta.tsv,2003-04-09,9,0,4
ParlaMint-SI-en_2003-04-22-SDZ3-Redna-25-meta.tsv,2003-04-22,15,0,22
ParlaMint-SI-en_2003-04-23-SDZ3-Redna-25-meta.tsv,2003-04-23,26,0,19
ParlaMint-SI-en_2003-05-26-SDZ3-Redna-26-meta.tsv,2003-05-26,7,0,4
ParlaMint-SI-en_2003-05-27-SDZ3-Redna-26-meta.tsv,2003-05-27,19,0,8
ParlaMint-SI-en_2003-05-28-SDZ3-Redna-26-meta.tsv,2003-05-28,19,0,15
ParlaMint-SI-en_2003-05-29-SDZ3-Redna-26-meta.tsv,2003-05-29,18,0,20
ParlaMint-SI-en_2003-06-16-SDZ3-Redna-27-meta.tsv,2003-06-16,12,0,19
ParlaMint-SI-en_2003-06-17-SDZ3-Redna-27-meta.tsv,2003-06-17,21,0,17
ParlaMint-SI-en_2003-06-18-SDZ3-Redna-27-meta.tsv,2003-06-18,25,0,11
ParlaMint-SI-en_2003-06-19-SDZ3-Redna-27-meta.tsv,2003-06-19,23,0,20
ParlaMint-SI-en_2003-07-09-SDZ3-Redna-28-meta.tsv,2003-07-09,17,0,20
ParlaMint-SI-en_2003-07-10-SDZ3-Redna-28-meta.tsv,2003-07-10,28,0,20
ParlaMint-SI-en_2003-07-11-SDZ3-Redna-28-meta.tsv,2003-07-11,14,0,16
ParlaMint-SI-en_2003-07-14-SDZ3-Redna-28-meta.tsv,2003-07-14,20,0,23
ParlaMint-SI-en_2003-07-15-SDZ3-Redna-28-meta.tsv,2003-07-15,25,0,22
ParlaMint-SI-en_2003-07-16-SDZ3-Izredna-32-meta.tsv,2003-07-16,10,0,14
ParlaMint-SI-en_2003-09-29-SDZ3-Redna-29-meta.tsv,2003-09-29,14,0,18
ParlaMint-SI-en_2003-09-30-SDZ3-Redna-29-meta.tsv,2003-09-30,24,0,19
ParlaMint-SI-en_2003-10-01-SDZ3-Redna-29-meta.tsv,2003-10-01,23,0,19
ParlaMint-SI-en_2003-10-02-SDZ3-Redna-29-meta.tsv,2003-10-02,23,0,22
ParlaMint-SI-en_2003-10-08-SDZ3-Izredna-33-meta.tsv,2003-10-08,1,0,2
ParlaMint-SI-en_2003-10-20-SDZ3-Izredna-34-meta.tsv,2003-10-20,2,0,0
ParlaMint-SI-en_2003-10-27-SDZ3-Redna-30-meta.tsv,2003-10-27,14,0,19
ParlaMint-SI-en_2003-10-28-SDZ3-Redna-30-meta.tsv,2003-10-28,40,0,29
ParlaMint-SI-en_2003-10-29-SDZ3-Redna-30-meta.tsv,2003-10-29,20,0,21
ParlaMint-SI-en_2003-10-30-SDZ3-Redna-30-meta.tsv,2003-10-30,17,0,11
ParlaMint-SI-en_2003-11-17-SDZ3-Izredna-35-meta.tsv,2003-11-17,22,0,20
ParlaMint-SI-en_2003-11-18-SDZ3-Izredna-35-meta.tsv,2003-11-18,28,0,21
ParlaMint-SI-en_2003-11-24-SDZ3-Redna-31-meta.tsv,2003-11-24,17,0,23
ParlaMint-SI-en_2003-11-25-SDZ3-Redna-31-meta.tsv,2003-11-25,34,0,23
ParlaMint-SI-en_2003-11-26-SDZ3-Redna-31-meta.tsv,2003-11-26,27,0,18
ParlaMint-SI-en_2003-11-27-SDZ3-Redna-31-meta.tsv,2003-11-27,22,0,21
ParlaMint-SI-en_2003-11-28-SDZ3-Redna-31-meta.tsv,2003-11-28,7,0,7
ParlaMint-SI-en_2003-12-09-SDZ3-Izredna-36-meta.tsv,2003-12-09,19,0,21
ParlaMint-SI-en_2003-12-11-SDZ3-Izredna-37-meta.tsv,2003-12-11,23,0,17
ParlaMint-SI-en_2003-12-12-SDZ3-Izredna-37-meta.tsv,2003-12-12,10,0,16
ParlaMint-SI-en_2003-12-15-SDZ3-Redna-32-meta.tsv,2003-12-15,11,0,15
ParlaMint-SI-en_2003-12-16-SDZ3-Redna-32-meta.tsv,2003-12-16,19,0,16
ParlaMint-SI-en_2003-12-17-SDZ3-Redna-32-meta.tsv,2003-12-17,18,0,11
ParlaMint-SI-en_2003-12-18-SDZ3-Redna-32-meta.tsv,2003-12-18,27,0,16
ParlaMint-SI-en_2003-12-19-SDZ3-Redna-32-meta.tsv,2003-12-19,17,0,13
ParlaMint-SI-en_2003-12-30-SDZ3-Izredna-38-meta.tsv,2003-12-30,22,0,19
ParlaMint-SI-en_2004-01-26-SDZ3-Redna-33-meta.tsv,2004-01-26,14,0,22
ParlaMint-SI-en_2004-01-27-SDZ3-Redna-33-meta.tsv,2004-01-27,25,0,22
ParlaMint-SI-en_2004-01-28-SDZ3-Redna-33-meta.tsv,2004-01-28,25,0,20
ParlaMint-SI-en_2004-01-29-SDZ3-Redna-33-meta.tsv,2004-01-29,24,0,15
ParlaMint-SI-en_2004-02-02-SDZ3-Izredna-39-meta.tsv,2004-02-02,23,0,20
ParlaMint-SI-en_2004-02-10-SDZ3-Izredna-40-meta.tsv,2004-02-10,27,0,21
ParlaMint-SI-en_2004-02-23-SDZ3-Redna-34-meta.tsv,2004-02-23,11,0,22
ParlaMint-SI-en_2004-02-24-SDZ3-Redna-34-meta.tsv,2004-02-24,24,0,23
ParlaMint-SI-en_2004-02-25-SDZ3-Redna-34-meta.tsv,2004-02-25,34,0,19
ParlaMint-SI-en_2004-02-26-SDZ3-Redna-34-meta.tsv,2004-02-26,29,0,20
ParlaMint-SI-en_2004-02-27-SDZ3-Redna-34-meta.tsv,2004-02-27,29,0,15
ParlaMint-SI-en_2004-03-02-SDZ3-Izredna-41-meta.tsv,2004-03-02,21,0,17
ParlaMint-SI-en_2004-03-22-SDZ3-Redna-35-meta.tsv,2004-03-22,8,0,17
ParlaMint-SI-en_2004-03-23-SDZ3-Redna-35-meta.tsv,2004-03-23,26,0,23
ParlaMint-SI-en_2004-03-24-SDZ3-Redna-35-meta.tsv,2004-03-24,16,0,15
ParlaMint-SI-en_2004-03-25-SDZ3-Redna-35-meta.tsv,2004-03-25,23,0,18
ParlaMint-SI-en_2004-03-26-SDZ3-Redna-35-meta.tsv,2004-03-26,20,0,13
ParlaMint-SI-en_2004-03-29-SDZ3-Redna-35-meta.tsv,2004-03-29,29,0,21
ParlaMint-SI-en_2004-03-30-SDZ3-Redna-35-meta.tsv,2004-03-30,36,0,25
ParlaMint-SI-en_2004-03-31-SDZ3-Redna-35-meta.tsv,2004-03-31,11,0,7
ParlaMint-SI-en_2004-04-01-SDZ3-Redna-35-meta.tsv,2004-04-01,1,0,0
ParlaMint-SI-en_2004-04-05-SDZ3-Izredna-42-meta.tsv,2004-04-05,10,0,13
ParlaMint-SI-en_2004-04-06-SDZ3-Izredna-42-meta.tsv,2004-04-06,27,0,21
ParlaMint-SI-en_2004-04-07-SDZ3-Izredna-42-meta.tsv,2004-04-07,22,0,13
ParlaMint-SI-en_2004-04-08-SDZ3-Izredna-42-meta.tsv,2004-04-08,23,0,17
ParlaMint-SI-en_2004-04-09-SDZ3-Izredna-42-meta.tsv,2004-04-09,19,0,15
ParlaMint-SI-en_2004-04-19-SDZ3-Izredna-43-meta.tsv,2004-04-19,25,0,20
