Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u1	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u2	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u3	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u4	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	JoanMargallSastre	Margall Sastre, Joan	M	1975	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u5	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u6	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u7	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	JulioJesúsDíazRobledo	Díaz Robledo, Julio Jesús	M	1974	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u8	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u9	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	ManuelAndrésGonzálezRivera	González Rivera, Manuel Andrés	M	1970	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u10	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u11	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	ManuelAndrésGonzálezRivera	González Rivera, Manuel Andrés	M	1970	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u12	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u13	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	FranciscoJesúsFernándezFerrera	Fernández Ferrera, Francisco Jesús	M	1973	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u14	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u15	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	FrancescXavierEritjaCiuró	Eritja Ciuró, Francesc Xavier	M	1970	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u16	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u17	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MarcialGómezBalsera	Gómez Balsera, Marcial	M	1972	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u18	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u19	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	PedroArrojoAgudo	Arrojo Agudo, Pedro	M	1951	
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u20	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-06-12-CD180612	ParlaMint-ES_2018-06-12-CD180612.u21	Plenary session 123 (2018-06-12)	2018-06-12	Lower house	Legislatura XII	Sesión plenaria núm. 123	-	2018-06-12	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	IsabelFrancoCarmona	Franco Carmona, Isabel	F	1985	
