Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u1	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u2	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u3	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u4	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	MaríaNuriaRieraiMartos	Riera i Martos, María Nuria	F	1968	
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u5	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u6	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	MaríaNuriaRieraiMartos	Riera i Martos, María Nuria	F	1968	
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u7	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u8	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	JoanManelMartíiLlufriu	Martí i Llufriu, Joan Manel	M	1967	
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u9	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-11-CD180911	ParlaMint-ES_2018-09-11-CD180911.u10	Plenary session 138 (2018-09-11)	2018-09-11	Lower house	Legislatura XII	Sesión plenaria núm. 138	-	2018-09-11	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	EnricCasanovaPeiro	Casanova Peiro, Enric	M	1964	
