Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u1	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u2	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u13	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	AnaMaríaSurraSpadea	Surra Spadea, Ana María	F	1952	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u14	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u15	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	PatriciaReyesRivera	Reyes Rivera, Patricia	F	1973	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u16	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u17	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	EC-UP	En Comú Podem - Unidas Podemos	Opposition	Left	YolandaDíazPérez	Díaz Pérez, Yolanda	F	1971	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u18	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u19	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaDelCarmenDueñasMartínez	Dueñas Martínez, María Del Carmen	F	1964	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u20	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u21	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u22	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PP-PAR	Partido Popular - Partido Aragonés	Coalition	Centre-right to right	AnaIsabelAlósLópez	Alós López, Ana Isabel	F	1969	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u23	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u24	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PP-PAR	Partido Popular - Partido Aragonés	Coalition	Centre-right to right	AnaIsabelAlósLópez	Alós López, Ana Isabel	F	1969	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u25	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u26	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u27	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u28	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	EnricBatalleriRuiz	Bataller i Ruiz, Enric	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u29	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u30	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	CDC	Convergècia Democràtica de Catalunya	Opposition	Centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u31	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u32	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u33	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u34	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u35	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u36	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u37	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u38	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	ECP	En Comú Podem	Opposition	Left	AliciaRamosJordán	Ramos Jordán, Alicia	F	1974	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u39	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u40	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	SusanaSumelzoJordán	Sumelzo Jordán, Susana	F	1969	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u41	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u42	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u43	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MiguelLorenzoTorres	Lorenzo Torres, Miguel	M	1961	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u44	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u45	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MartaMaríaRiveraDelaCruz	Rivera De la Cruz, Marta María	F	1970	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u46	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u47	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u48	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u49	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	OskarMatuteGarcíaDeJalón	Matute García De Jalón, Oskar	M	1972	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u50	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u51	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u52	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u53	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u54	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u55	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u56	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u57	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanOlòrizSerra	Olòriz Serra, Joan	M	1954	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u58	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u59	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	JavierSánchezSerna	Sánchez Serna, Javier	M	1985	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u60	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u61	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaLuzMartínezSeijo	Martínez Seijo, María Luz	F	1968	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u62	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u63	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MiguelLorenzoTorres	Lorenzo Torres, Miguel	M	1961	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u64	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u65	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u66	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	ManuelMonereoPérez	Monereo Pérez, Manuel	M	1950	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u67	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u68	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	PSE-EE-PSOE	Partido Socialista de Euskadi - Euskadiko Ezkerra - Partido Socialista Obrero Español	Opposition	Centre-left	JoséJavierLasarteIribarren	Lasarte Iribarren, José Javier	M	1961	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u69	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u70	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	FerranBelAccensi	Bel Accensi, Ferran	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u71	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u72	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	IdoiaSagastizabalUnzetabarrenetxea	Sagastizabal Unzetabarrenetxea, Idoia	F	1972	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u73	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u74	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	JoanCapdevilaiEsteve	Capdevila i Esteve, Joan	M	1965	
ParlaMint-ES-en_2018-10-16-CD181016	ParlaMint-ES_2018-10-16-CD181016.u75	Plenary session 148 (2018-10-16)	2018-10-16	Lower house	Legislatura XII	Sesión plenaria núm. 148	-	2018-10-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
