Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u1	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u2	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaÁngelesEstellerRuedas	Esteller Ruedas, María Ángeles	F	1964	
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u3	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u4	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Regular	MP	notMinister	ECP	En Comú Podem	Opposition	Left	AliciaRamosJordán	Ramos Jordán, Alicia	F	1974	
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u5	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u6	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u7	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u8	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u9	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u10	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2018-02-06-CD180206	ParlaMint-ES_2018-02-06-CD180206.u11	Plenary session 95 (2018-02-06)	2018-02-06	Lower house	Legislatura XII	Sesión plenaria núm. 95	-	2018-02-06	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
