Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u1	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u2	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u3	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u4	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Opposition	Left	MaríaDelMarGarcíaPuig	García Puig, María Del Mar	F	1977	
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u5	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u6	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u7	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u8	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u9	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-02-22-CD180222	ParlaMint-ES_2018-02-22-CD180222.u10	Plenary session 102 (2018-02-22)	2018-02-22	Lower house	Legislatura XII	Sesión plenaria núm. 102	-	2018-02-22	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
