Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u1	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u2	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u3	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u4	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJesúsMonteroCuadrado	Montero Cuadrado, María Jesús	F	1966	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u5	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u6	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJesúsMonteroCuadrado	Montero Cuadrado, María Jesús	F	1966	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u7	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u8	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJesúsMonteroCuadrado	Montero Cuadrado, María Jesús	F	1966	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u9	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u10	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u11	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u12	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u13	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u14	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	MarianBeitialarrangoitiaLizarralde	Beitialarrangoitia Lizarralde, Marian	F	1968	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u15	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u16	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u17	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u18	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	FerranBelAccensi	Bel Accensi, Ferran	M	1965	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u19	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u20	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	IdoiaSagastizabalUnzetabarrenetxea	Sagastizabal Unzetabarrenetxea, Idoia	F	1972	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u21	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u22	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	JoanMargallSastre	Margall Sastre, Joan	M	1975	
ParlaMint-ES-en_2018-11-22-CD181122	ParlaMint-ES_2018-11-22-CD181122.u23	Plenary session 161 (2018-11-22)	2018-11-22	Lower house	Legislatura XII	Sesión plenaria núm. 161	-	2018-11-22	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
