Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u1	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u2	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u3	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u19	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u20	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	GregorioCámaraVillar	Cámara Villar, Gregorio	M	1953	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u21	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u22	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	LeopoldoBarredaDeLosRíos	Barreda De Los Ríos, Leopoldo	M	1960	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u23	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u24	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u25	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u26	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u27	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u28	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u29	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	MartaSorlíFresquet	Sorlí Fresquet, Marta	F	1986	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u30	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u31	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u32	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u33	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u34	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u35	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u36	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u37	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	AnaMaríaSurraSpadea	Surra Spadea, Ana María	F	1952	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u38	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u39	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MartaMartínLlaguno	Martín Llaguno, Marta	F	1972	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u40	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u41	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	ECP	En Comú Podem	Opposition	Left	AliciaRamosJordán	Ramos Jordán, Alicia	F	1974	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u42	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u43	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u44	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u45	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaÁngelesEstellerRuedas	Esteller Ruedas, María Ángeles	F	1964	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u46	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u47	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u48	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u49	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	EnricBatalleriRuiz	Bataller i Ruiz, Enric	M	1965	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u50	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u51	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	CDC	Convergècia Democràtica de Catalunya	Opposition	Centre-right	LourdesCiuróiBuldó	Ciuró i Buldó, Lourdes	F	1971	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u52	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u53	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u54	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u55	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u56	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MicaelaNavarroGarzón	Navarro Garzón, Micaela	F	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u57	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MarcialGómezBalsera	Gómez Balsera, Marcial	M	1972	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u58	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u59	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u60	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u61	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JuanCarlosCampoMoreno	Campo Moreno, Juan Carlos	M	1961	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u62	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u63	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u64	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaTamaraRayaRodríguez	Raya Rodríguez, María Tamara	F	1972	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u65	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u66	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	FranciscoIgeaArisqueta	Igea Arisqueta, Francisco	M	1964	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u67	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u68	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	BienvenidoDeArribaSánchez	De Arriba Sánchez, Bienvenido	M	1973	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u69	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u70	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2018-10-23-CD181023	ParlaMint-ES_2018-10-23-CD181023.u71	Plenary session 151 (2018-10-23)	2018-10-23	Lower house	Legislatura XII	Sesión plenaria núm. 151	-	2018-10-23	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RosaMaríaRomeroSánchez	Romero Sánchez, Rosa María	F	1970	
