Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u1	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u2	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AntonioCantóGarcíaDelMoral	Cantó García Del Moral, Antonio	M	1965	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u3	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u4	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AntonioCantóGarcíaDelMoral	Cantó García Del Moral, Antonio	M	1965	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u5	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u6	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u7	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u8	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u9	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u10	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	OskarMatuteGarcíaDeJalón	Matute García De Jalón, Oskar	M	1972	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u11	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u12	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u13	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u14	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u15	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u16	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AntonioCantóGarcíaDelMoral	Cantó García Del Moral, Antonio	M	1965	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u17	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u18	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AntonioCantóGarcíaDelMoral	Cantó García Del Moral, Antonio	M	1965	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u19	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u20	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AntonioCantóGarcíaDelMoral	Cantó García Del Moral, Antonio	M	1965	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u21	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u22	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AntonioCantóGarcíaDelMoral	Cantó García Del Moral, Antonio	M	1965	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u23	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u24	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u25	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u26	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u27	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u28	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u29	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u30	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u31	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u32	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2018-09-25-CD180925	ParlaMint-ES_2018-09-25-CD180925.u33	Plenary session 144 (2018-09-25)	2018-09-25	Lower house	Legislatura XII	Sesión plenaria núm. 144	-	2018-09-25	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
