Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u1	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u2	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u3	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u4	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	RafaelSimancasSimancas	Simancas Simancas, Rafael	M	1966	
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u5	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u6	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	RafaelSimancasSimancas	Simancas Simancas, Rafael	M	1966	
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u7	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u8	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	EnricBatalleriRuiz	Bataller i Ruiz, Enric	M	1965	
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u9	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u10	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u11	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u12	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2018-10-30-CD181030	ParlaMint-ES_2018-10-30-CD181030.u13	Plenary session 154 (2018-10-30)	2018-10-30	Lower house	Legislatura XII	Sesión plenaria núm. 154	-	2018-10-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
