Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2020-11-27-ps-153	ParlaMint-FI_2020-11-27-ps-153.u1	Minutes of the Finnish Parliament's plenary session 153/2020, 2020-11-27	2020-11-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2020	Täysistunto 153	2020-11-27	-	COVID	English	Chairperson	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	AnttiRinne	Rinne, Antti	M	1962	
ParlaMint-FI-en_2020-11-27-ps-153	ParlaMint-FI_2020-11-27-ps-153.u2	Minutes of the Finnish Parliament's plenary session 153/2020, 2020-11-27	2020-11-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2020	Täysistunto 153	2020-11-27	-	COVID	English	Chairperson	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	AnttiRinne	Rinne, Antti	M	1962	
ParlaMint-FI-en_2020-11-27-ps-153	ParlaMint-FI_2020-11-27-ps-153.u3	Minutes of the Finnish Parliament's plenary session 153/2020, 2020-11-27	2020-11-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2020	Täysistunto 153	2020-11-27	-	COVID	English	Chairperson	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	AnttiRinne	Rinne, Antti	M	1962	
ParlaMint-FI-en_2020-11-27-ps-153	ParlaMint-FI_2020-11-27-ps-153.u4	Minutes of the Finnish Parliament's plenary session 153/2020, 2020-11-27	2020-11-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2020	Täysistunto 153	2020-11-27	-	COVID	English	Chairperson	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	AnttiRinne	Rinne, Antti	M	1962	
ParlaMint-FI-en_2020-11-27-ps-153	ParlaMint-FI_2020-11-27-ps-153.u5	Minutes of the Finnish Parliament's plenary session 153/2020, 2020-11-27	2020-11-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2020	Täysistunto 153	2020-11-27	-	COVID	English	Regular	MP	notMinister	KOK	National Coalition Party	Opposition	Centre-right	TimoHeinonen	Heinonen, Timo	M	1975	
