Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u1	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MattiVanhanen	Vanhanen, Matti	M	1955	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u2	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	MariRantanen	Rantanen, Mari	F	1976	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u3	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MattiVanhanen	Vanhanen, Matti	M	1955	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u4	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	MariRantanen	Rantanen, Mari	F	1976	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u5	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	KOK	National Coalition Party	Opposition	Centre-right	PauliKiuru	Kiuru, Pauli	M	1962	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u6	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	KOK	National Coalition Party	Opposition	Centre-right	KariTolvanen	Tolvanen, Kari	M	1961	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u7	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	AnttiKurvinen	Kurvinen, Antti	M	1986	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u8	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	LeenaMeri	Meri, Leena	F	1968	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u9	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	AnttiKurvinen	Kurvinen, Antti	M	1986	
ParlaMint-FI-en_2020-02-14-ps-7	ParlaMint-FI_2020-02-14-ps-7.u10	Minutes of the Finnish Parliament's plenary session 7/2020, 2020-02-14	2020-02-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 7	2020-02-14	-	COVID	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	MariRantanen	Rantanen, Mari	F	1976	
