Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-UA-en_2002-12-27-m0-meta.tsv,2002-12-27,8,30,1,1,0
ParlaMint-UA-en_2003-01-14-m0-meta.tsv,2003-01-14,14,37,4,0,0
ParlaMint-UA-en_2003-01-14-m1-meta.tsv,2003-01-14,11,18,2,0,0
ParlaMint-UA-en_2003-01-15-m0-meta.tsv,2003-01-15,16,35,8,0,0
ParlaMint-UA-en_2003-01-16-m0-meta.tsv,2003-01-16,13,44,5,0,0
ParlaMint-UA-en_2003-01-16-m1-meta.tsv,2003-01-16,10,35,5,0,0
ParlaMint-UA-en_2003-01-17-m0-meta.tsv,2003-01-17,10,30,1,0,0
ParlaMint-UA-en_2003-02-04-m0-meta.tsv,2003-02-04,10,31,8,0,0
ParlaMint-UA-en_2003-02-04-m1-meta.tsv,2003-02-04,8,10,2,0,0
ParlaMint-UA-en_2003-02-05-m0-meta.tsv,2003-02-05,18,35,6,0,0
ParlaMint-UA-en_2003-02-06-m0-meta.tsv,2003-02-06,23,46,6,0,0
ParlaMint-UA-en_2003-02-06-m1-meta.tsv,2003-02-06,14,29,2,0,0
ParlaMint-UA-en_2003-02-07-m0-meta.tsv,2003-02-07,18,25,5,0,0
ParlaMint-UA-en_2003-02-11-m0-meta.tsv,2003-02-11,9,30,1,0,0
ParlaMint-UA-en_2003-02-18-m0-meta.tsv,2003-02-18,12,30,2,0,0
ParlaMint-UA-en_2003-02-18-m1-meta.tsv,2003-02-18,9,22,3,0,0
ParlaMint-UA-en_2003-02-20-m0-meta.tsv,2003-02-20,17,51,8,0,0
ParlaMint-UA-en_2003-02-20-m1-meta.tsv,2003-02-20,10,38,2,0,0
ParlaMint-UA-en_2003-02-21-m0-meta.tsv,2003-02-21,13,26,3,0,0
ParlaMint-UA-en_2003-03-04-m0-meta.tsv,2003-03-04,20,30,4,0,0
ParlaMint-UA-en_2003-03-04-m1-meta.tsv,2003-03-04,12,38,7,0,0
ParlaMint-UA-en_2003-03-05-m0-meta.tsv,2003-03-05,10,33,4,0,0
ParlaMint-UA-en_2003-03-06-m0-meta.tsv,2003-03-06,14,44,7,0,0
ParlaMint-UA-en_2003-03-06-m1-meta.tsv,2003-03-06,9,24,3,0,0
ParlaMint-UA-en_2003-03-07-m0-meta.tsv,2003-03-07,11,35,5,0,0
ParlaMint-UA-en_2003-03-11-m0-meta.tsv,2003-03-11,13,32,1,0,0
ParlaMint-UA-en_2003-03-18-m0-meta.tsv,2003-03-18,9,25,3,0,0
ParlaMint-UA-en_2003-03-18-m1-meta.tsv,2003-03-18,8,29,1,1,0
ParlaMint-UA-en_2003-03-19-m0-meta.tsv,2003-03-19,14,31,4,0,0
ParlaMint-UA-en_2003-03-20-m0-meta.tsv,2003-03-20,12,37,4,0,0
ParlaMint-UA-en_2003-03-20-m1-meta.tsv,2003-03-20,9,33,3,0,0
ParlaMint-UA-en_2003-03-21-m0-meta.tsv,2003-03-21,16,33,3,0,0
ParlaMint-UA-en_2003-04-01-m0-meta.tsv,2003-04-01,12,32,1,1,0
ParlaMint-UA-en_2003-04-01-m1-meta.tsv,2003-04-01,6,14,1,0,0
ParlaMint-UA-en_2003-04-02-m0-meta.tsv,2003-04-02,11,33,3,0,0
ParlaMint-UA-en_2003-04-03-m0-meta.tsv,2003-04-03,18,47,6,0,0
ParlaMint-UA-en_2003-04-03-m1-meta.tsv,2003-04-03,10,36,5,0,0
ParlaMint-UA-en_2003-04-04-m0-meta.tsv,2003-04-04,14,31,3,1,0
ParlaMint-UA-en_2003-04-08-m0-meta.tsv,2003-04-08,7,29,4,0,0
ParlaMint-UA-en_2003-04-11-m0-meta.tsv,2003-04-11,8,22,3,0,0
ParlaMint-UA-en_2003-04-15-m0-meta.tsv,2003-04-15,11,28,3,1,0
ParlaMint-UA-en_2003-04-15-m1-meta.tsv,2003-04-15,10,25,1,0,0
ParlaMint-UA-en_2003-04-16-m0-meta.tsv,2003-04-16,12,28,0,0,0
ParlaMint-UA-en_2003-04-17-m0-meta.tsv,2003-04-17,8,26,3,0,0
ParlaMint-UA-en_2003-04-17-m1-meta.tsv,2003-04-17,4,20,3,0,0
ParlaMint-UA-en_2003-04-18-m0-meta.tsv,2003-04-18,13,30,3,1,0
ParlaMint-UA-en_2003-05-13-m0-meta.tsv,2003-05-13,10,25,3,0,0
ParlaMint-UA-en_2003-05-13-m1-meta.tsv,2003-05-13,8,23,6,0,0
ParlaMint-UA-en_2003-05-14-m0-meta.tsv,2003-05-14,8,29,5,0,0
ParlaMint-UA-en_2003-05-15-m0-meta.tsv,2003-05-15,13,39,6,0,0
ParlaMint-UA-en_2003-05-15-m1-meta.tsv,2003-05-15,6,36,5,1,0
ParlaMint-UA-en_2003-05-16-m0-meta.tsv,2003-05-16,11,36,4,0,0
ParlaMint-UA-en_2003-05-20-m0-meta.tsv,2003-05-20,12,32,1,0,0
ParlaMint-UA-en_2003-05-20-m1-meta.tsv,2003-05-20,5,21,3,0,0
ParlaMint-UA-en_2003-05-21-m0-meta.tsv,2003-05-21,15,33,1,0,0
ParlaMint-UA-en_2003-05-22-m0-meta.tsv,2003-05-22,15,38,8,0,0
ParlaMint-UA-en_2003-05-22-m1-meta.tsv,2003-05-22,6,29,5,1,0
ParlaMint-UA-en_2003-05-23-m0-meta.tsv,2003-05-23,10,33,4,0,0
ParlaMint-UA-en_2003-06-03-m0-meta.tsv,2003-06-03,7,34,5,0,0
ParlaMint-UA-en_2003-06-03-m1-meta.tsv,2003-06-03,6,16,1,0,0
ParlaMint-UA-en_2003-06-04-m0-meta.tsv,2003-06-04,15,28,2,0,0
ParlaMint-UA-en_2003-06-05-m0-meta.tsv,2003-06-05,22,35,5,0,0
ParlaMint-UA-en_2003-06-05-m1-meta.tsv,2003-06-05,8,24,5,0,0
ParlaMint-UA-en_2003-06-06-m0-meta.tsv,2003-06-06,19,24,6,0,0
ParlaMint-UA-en_2003-06-10-m0-meta.tsv,2003-06-10,7,26,4,0,0
ParlaMint-UA-en_2003-06-17-m0-meta.tsv,2003-06-17,11,32,6,1,0
ParlaMint-UA-en_2003-06-17-m1-meta.tsv,2003-06-17,5,22,3,1,0
ParlaMint-UA-en_2003-06-18-m0-meta.tsv,2003-06-18,14,40,3,0,0
ParlaMint-UA-en_2003-06-19-m0-meta.tsv,2003-06-19,11,32,2,0,0
ParlaMint-UA-en_2003-06-19-m1-meta.tsv,2003-06-19,18,47,6,0,0
ParlaMint-UA-en_2003-06-20-m0-meta.tsv,2003-06-20,11,24,3,0,0
ParlaMint-UA-en_2003-07-01-m0-meta.tsv,2003-07-01,12,37,2,0,0
ParlaMint-UA-en_2003-07-01-m1-meta.tsv,2003-07-01,6,25,0,1,0
ParlaMint-UA-en_2003-07-02-m0-meta.tsv,2003-07-02,18,38,5,1,0
ParlaMint-UA-en_2003-07-03-m0-meta.tsv,2003-07-03,7,18,2,0,0
ParlaMint-UA-en_2003-07-03-m1-meta.tsv,2003-07-03,2,8,1,0,0
ParlaMint-UA-en_2003-07-04-m0-meta.tsv,2003-07-04,14,26,3,1,0
ParlaMint-UA-en_2003-07-08-m0-meta.tsv,2003-07-08,11,29,5,0,0
ParlaMint-UA-en_2003-07-08-m1-meta.tsv,2003-07-08,9,23,3,0,0
ParlaMint-UA-en_2003-07-09-m0-meta.tsv,2003-07-09,19,44,7,0,0
ParlaMint-UA-en_2003-07-09-m1-meta.tsv,2003-07-09,9,28,5,0,0
ParlaMint-UA-en_2003-07-10-m0-meta.tsv,2003-07-10,15,39,7,0,0
ParlaMint-UA-en_2003-07-10-m1-meta.tsv,2003-07-10,13,32,3,0,0
ParlaMint-UA-en_2003-07-11-m0-meta.tsv,2003-07-11,11,43,5,0,0
ParlaMint-UA-en_2003-09-02-m0-meta.tsv,2003-09-02,0,3,0,0,0
ParlaMint-UA-en_2003-09-09-m0-meta.tsv,2003-09-09,13,34,6,0,0
ParlaMint-UA-en_2003-09-09-m1-meta.tsv,2003-09-09,11,21,4,0,0
ParlaMint-UA-en_2003-09-10-m0-meta.tsv,2003-09-10,12,36,3,0,0
ParlaMint-UA-en_2003-09-11-m0-meta.tsv,2003-09-11,16,33,4,0,0
ParlaMint-UA-en_2003-09-11-m1-meta.tsv,2003-09-11,5,24,4,0,0
ParlaMint-UA-en_2003-09-12-m0-meta.tsv,2003-09-12,13,28,6,0,0
ParlaMint-UA-en_2003-09-16-m0-meta.tsv,2003-09-16,10,36,5,0,0
ParlaMint-UA-en_2003-09-16-m1-meta.tsv,2003-09-16,5,14,1,0,0
ParlaMint-UA-en_2003-09-17-m0-meta.tsv,2003-09-17,14,33,2,0,0
ParlaMint-UA-en_2003-09-18-m0-meta.tsv,2003-09-18,16,39,5,0,0
ParlaMint-UA-en_2003-09-18-m1-meta.tsv,2003-09-18,12,26,6,0,0
ParlaMint-UA-en_2003-09-19-m0-meta.tsv,2003-09-19,12,28,4,0,0
ParlaMint-UA-en_2003-09-30-m0-meta.tsv,2003-09-30,11,33,3,0,0
ParlaMint-UA-en_2003-09-30-m1-meta.tsv,2003-09-30,3,22,3,0,0
ParlaMint-UA-en_2003-10-01-m0-meta.tsv,2003-10-01,13,33,4,0,0
ParlaMint-UA-en_2003-10-02-m0-meta.tsv,2003-10-02,7,27,7,1,0
ParlaMint-UA-en_2003-10-02-m1-meta.tsv,2003-10-02,5,27,5,0,0
ParlaMint-UA-en_2003-10-03-m0-meta.tsv,2003-10-03,12,33,2,0,0
ParlaMint-UA-en_2003-10-14-m0-meta.tsv,2003-10-14,6,33,7,0,0
ParlaMint-UA-en_2003-10-14-m1-meta.tsv,2003-10-14,7,28,1,1,0
ParlaMint-UA-en_2003-10-15-m0-meta.tsv,2003-10-15,17,37,7,0,0
ParlaMint-UA-en_2003-10-16-m0-meta.tsv,2003-10-16,6,18,2,0,0
ParlaMint-UA-en_2003-10-16-m1-meta.tsv,2003-10-16,9,23,2,1,0
ParlaMint-UA-en_2003-10-17-m0-meta.tsv,2003-10-17,8,30,5,0,0
ParlaMint-UA-en_2003-10-23-m0-meta.tsv,2003-10-23,12,30,3,0,0
ParlaMint-UA-en_2003-10-23-m1-meta.tsv,2003-10-23,1,8,1,0,0
ParlaMint-UA-en_2003-11-04-m0-meta.tsv,2003-11-04,3,12,1,0,0
ParlaMint-UA-en_2003-11-05-m0-meta.tsv,2003-11-05,2,14,2,0,0
ParlaMint-UA-en_2003-11-06-m0-meta.tsv,2003-11-06,4,9,2,0,0
ParlaMint-UA-en_2003-11-07-m0-meta.tsv,2003-11-07,16,30,6,0,0
ParlaMint-UA-en_2003-11-11-m0-meta.tsv,2003-11-11,9,34,2,0,0
ParlaMint-UA-en_2003-11-18-m0-meta.tsv,2003-11-18,15,37,3,0,0
ParlaMint-UA-en_2003-11-18-m1-meta.tsv,2003-11-18,5,31,1,0,0
ParlaMint-UA-en_2003-11-19-m0-meta.tsv,2003-11-19,11,32,3,0,0
ParlaMint-UA-en_2003-11-20-m0-meta.tsv,2003-11-20,13,48,3,0,0
ParlaMint-UA-en_2003-11-20-m1-meta.tsv,2003-11-20,5,26,3,0,0
ParlaMint-UA-en_2003-11-21-m0-meta.tsv,2003-11-21,11,30,3,0,0
ParlaMint-UA-en_2003-11-25-m0-meta.tsv,2003-11-25,20,43,6,0,0
ParlaMint-UA-en_2003-11-25-m1-meta.tsv,2003-11-25,6,23,3,0,0
ParlaMint-UA-en_2003-11-26-m0-meta.tsv,2003-11-26,16,31,6,2,0
ParlaMint-UA-en_2003-11-27-m0-meta.tsv,2003-11-27,10,43,7,0,0
ParlaMint-UA-en_2003-11-27-m1-meta.tsv,2003-11-27,3,19,3,0,0
ParlaMint-UA-en_2003-11-28-m0-meta.tsv,2003-11-28,15,38,2,0,0
ParlaMint-UA-en_2003-12-09-m0-meta.tsv,2003-12-09,6,29,2,0,0
ParlaMint-UA-en_2003-12-09-m1-meta.tsv,2003-12-09,8,37,3,0,0
ParlaMint-UA-en_2003-12-10-m0-meta.tsv,2003-12-10,18,31,1,0,0
ParlaMint-UA-en_2003-12-11-m0-meta.tsv,2003-12-11,21,33,7,0,0
ParlaMint-UA-en_2003-12-11-m1-meta.tsv,2003-12-11,11,30,5,0,0
ParlaMint-UA-en_2003-12-12-m0-meta.tsv,2003-12-12,10,36,3,0,0
ParlaMint-UA-en_2003-12-23-m0-meta.tsv,2003-12-23,0,2,0,0,0
ParlaMint-UA-en_2003-12-25-m0-meta.tsv,2003-12-25,0,1,0,0,0
ParlaMint-UA-en_2004-02-03-m0-meta.tsv,2004-02-03,11,26,1,0,0
ParlaMint-UA-en_2004-02-04-m0-meta.tsv,2004-02-04,7,28,7,0,0
ParlaMint-UA-en_2004-02-05-m0-meta.tsv,2004-02-05,13,28,8,0,0
ParlaMint-UA-en_2004-02-05-m1-meta.tsv,2004-02-05,2,40,4,1,0
ParlaMint-UA-en_2004-02-06-m0-meta.tsv,2004-02-06,11,34,5,0,0
ParlaMint-UA-en_2004-02-10-m0-meta.tsv,2004-02-10,6,28,1,0,0
ParlaMint-UA-en_2004-02-17-m0-meta.tsv,2004-02-17,11,51,8,0,0
ParlaMint-UA-en_2004-02-17-m1-meta.tsv,2004-02-17,9,25,2,0,0
ParlaMint-UA-en_2004-02-18-m0-meta.tsv,2004-02-18,11,37,4,1,0
ParlaMint-UA-en_2004-02-19-m0-meta.tsv,2004-02-19,10,56,9,0,0
ParlaMint-UA-en_2004-02-19-m1-meta.tsv,2004-02-19,8,32,3,0,0
ParlaMint-UA-en_2004-02-20-m0-meta.tsv,2004-02-20,8,39,3,1,0
ParlaMint-UA-en_2004-03-02-m0-meta.tsv,2004-03-02,13,34,5,0,0
ParlaMint-UA-en_2004-03-02-m1-meta.tsv,2004-03-02,6,25,1,0,0
ParlaMint-UA-en_2004-03-03-m0-meta.tsv,2004-03-03,7,34,4,0,0
ParlaMint-UA-en_2004-03-04-m0-meta.tsv,2004-03-04,11,40,5,0,0
ParlaMint-UA-en_2004-03-04-m1-meta.tsv,2004-03-04,5,30,3,0,0
ParlaMint-UA-en_2004-03-05-m0-meta.tsv,2004-03-05,15,61,5,0,0
ParlaMint-UA-en_2004-03-16-m0-meta.tsv,2004-03-16,13,35,7,0,0
ParlaMint-UA-en_2004-03-16-m1-meta.tsv,2004-03-16,9,26,2,0,0
ParlaMint-UA-en_2004-03-17-m0-meta.tsv,2004-03-17,14,39,2,1,0
ParlaMint-UA-en_2004-03-18-m0-meta.tsv,2004-03-18,9,48,9,0,0
ParlaMint-UA-en_2004-03-18-m1-meta.tsv,2004-03-18,4,26,4,1,0
ParlaMint-UA-en_2004-03-19-m0-meta.tsv,2004-03-19,9,38,0,0,0
ParlaMint-UA-en_2004-03-23-m0-meta.tsv,2004-03-23,10,39,4,0,0
ParlaMint-UA-en_2004-03-23-m1-meta.tsv,2004-03-23,5,25,5,1,0
ParlaMint-UA-en_2004-03-24-m0-meta.tsv,2004-03-24,12,37,4,0,0
ParlaMint-UA-en_2004-03-25-m0-meta.tsv,2004-03-25,9,30,2,0,0
ParlaMint-UA-en_2004-03-25-m1-meta.tsv,2004-03-25,5,22,3,0,0
ParlaMint-UA-en_2004-03-26-m0-meta.tsv,2004-03-26,16,37,3,0,0
ParlaMint-UA-en_2004-04-06-m0-meta.tsv,2004-04-06,4,24,3,0,0
ParlaMint-UA-en_2004-04-06-m1-meta.tsv,2004-04-06,2,11,3,0,0
ParlaMint-UA-en_2004-04-07-m0-meta.tsv,2004-04-07,15,42,3,0,0
ParlaMint-UA-en_2004-04-08-m0-meta.tsv,2004-04-08,16,35,4,0,0
ParlaMint-UA-en_2004-04-08-m1-meta.tsv,2004-04-08,9,23,2,0,0
ParlaMint-UA-en_2004-04-09-m0-meta.tsv,2004-04-09,13,29,2,0,0
ParlaMint-UA-en_2004-04-13-m0-meta.tsv,2004-04-13,13,25,2,0,0
ParlaMint-UA-en_2004-04-20-m0-meta.tsv,2004-04-20,9,37,4,0,0
ParlaMint-UA-en_2004-04-20-m1-meta.tsv,2004-04-20,11,29,3,0,0
ParlaMint-UA-en_2004-04-21-m0-meta.tsv,2004-04-21,8,49,7,0,0
ParlaMint-UA-en_2004-04-22-m0-meta.tsv,2004-04-22,10,31,4,0,0
ParlaMint-UA-en_2004-04-22-m1-meta.tsv,2004-04-22,4,14,4,0,0
ParlaMint-UA-en_2004-04-23-m0-meta.tsv,2004-04-23,5,12,1,0,0
ParlaMint-UA-en_2004-05-11-m0-meta.tsv,2004-05-11,16,37,2,0,0
ParlaMint-UA-en_2004-05-11-m1-meta.tsv,2004-05-11,9,29,1,0,0
ParlaMint-UA-en_2004-05-12-m0-meta.tsv,2004-05-12,15,45,2,1,0
ParlaMint-UA-en_2004-05-12-m1-meta.tsv,2004-05-12,4,31,0,0,0
ParlaMint-UA-en_2004-05-13-m0-meta.tsv,2004-05-13,5,8,0,0,0
ParlaMint-UA-en_2004-05-14-m0-meta.tsv,2004-05-14,17,32,1,0,0
ParlaMint-UA-en_2004-05-18-m0-meta.tsv,2004-05-18,10,43,4,0,0
ParlaMint-UA-en_2004-05-18-m1-meta.tsv,2004-05-18,2,11,1,0,0
ParlaMint-UA-en_2004-05-20-m0-meta.tsv,2004-05-20,14,40,6,0,0
ParlaMint-UA-en_2004-05-20-m1-meta.tsv,2004-05-20,6,11,0,0,0
ParlaMint-UA-en_2004-05-21-m0-meta.tsv,2004-05-21,10,35,0,0,0
ParlaMint-UA-en_2004-06-01-m0-meta.tsv,2004-06-01,8,27,1,1,0
ParlaMint-UA-en_2004-06-01-m1-meta.tsv,2004-06-01,7,23,2,0,0
ParlaMint-UA-en_2004-06-02-m0-meta.tsv,2004-06-02,8,26,3,0,0
ParlaMint-UA-en_2004-06-03-m0-meta.tsv,2004-06-03,12,25,4,0,0
ParlaMint-UA-en_2004-06-03-m1-meta.tsv,2004-06-03,8,25,1,0,0
ParlaMint-UA-en_2004-06-04-m0-meta.tsv,2004-06-04,13,31,4,0,0
ParlaMint-UA-en_2004-06-08-m0-meta.tsv,2004-06-08,10,28,1,0,0
ParlaMint-UA-en_2004-06-15-m0-meta.tsv,2004-06-15,8,35,0,0,0
ParlaMint-UA-en_2004-06-15-m1-meta.tsv,2004-06-15,7,21,4,0,0
ParlaMint-UA-en_2004-06-16-m0-meta.tsv,2004-06-16,8,31,4,0,0
ParlaMint-UA-en_2004-06-17-m0-meta.tsv,2004-06-17,13,51,6,0,0
ParlaMint-UA-en_2004-06-17-m1-meta.tsv,2004-06-17,7,23,2,0,0
ParlaMint-UA-en_2004-06-18-m0-meta.tsv,2004-06-18,15,42,2,0,0
ParlaMint-UA-en_2004-06-22-m0-meta.tsv,2004-06-22,8,28,2,0,0
ParlaMint-UA-en_2004-06-22-m1-meta.tsv,2004-06-22,4,21,2,1,0
ParlaMint-UA-en_2004-06-23-m0-meta.tsv,2004-06-23,6,24,1,0,0
ParlaMint-UA-en_2004-06-24-m0-meta.tsv,2004-06-24,15,44,6,0,0
