Session,Date,Left,Centre,Right
ParlaMint-UA-en_2002-07-11-m0-meta.tsv,2002-07-11,22,11,12
ParlaMint-UA-en_2002-07-11-m1-meta.tsv,2002-07-11,20,6,16
ParlaMint-UA-en_2002-07-12-m0-meta.tsv,2002-07-12,9,10,8
ParlaMint-UA-en_2002-09-03-m0-meta.tsv,2002-09-03,8,7,2
ParlaMint-UA-en_2002-09-10-m0-meta.tsv,2002-09-10,16,12,9
ParlaMint-UA-en_2002-09-10-m1-meta.tsv,2002-09-10,10,9,11
ParlaMint-UA-en_2002-09-11-m0-meta.tsv,2002-09-11,19,5,10
ParlaMint-UA-en_2002-09-12-m0-meta.tsv,2002-09-12,21,8,15
ParlaMint-UA-en_2002-09-12-m1-meta.tsv,2002-09-12,17,7,17
ParlaMint-UA-en_2002-09-13-m0-meta.tsv,2002-09-13,20,10,14
ParlaMint-UA-en_2002-09-24-m0-meta.tsv,2002-09-24,20,11,7
ParlaMint-UA-en_2002-09-24-m1-meta.tsv,2002-09-24,6,7,6
ParlaMint-UA-en_2002-09-25-m0-meta.tsv,2002-09-25,22,13,11
ParlaMint-UA-en_2002-09-26-m0-meta.tsv,2002-09-26,25,16,2
ParlaMint-UA-en_2002-09-26-m1-meta.tsv,2002-09-26,11,3,1
ParlaMint-UA-en_2002-09-27-m0-meta.tsv,2002-09-27,10,4,2
ParlaMint-UA-en_2002-10-08-m0-meta.tsv,2002-10-08,21,13,14
ParlaMint-UA-en_2002-10-15-m0-meta.tsv,2002-10-15,25,11,12
ParlaMint-UA-en_2002-10-15-m1-meta.tsv,2002-10-15,13,6,8
ParlaMint-UA-en_2002-10-16-m0-meta.tsv,2002-10-16,24,16,15
ParlaMint-UA-en_2002-10-17-m0-meta.tsv,2002-10-17,21,11,17
ParlaMint-UA-en_2002-10-17-m1-meta.tsv,2002-10-17,17,7,7
ParlaMint-UA-en_2002-10-18-m0-meta.tsv,2002-10-18,24,7,9
ParlaMint-UA-en_2002-10-22-m0-meta.tsv,2002-10-22,25,7,13
ParlaMint-UA-en_2002-10-22-m1-meta.tsv,2002-10-22,12,5,10
ParlaMint-UA-en_2002-10-23-m0-meta.tsv,2002-10-23,24,10,9
ParlaMint-UA-en_2002-10-24-m0-meta.tsv,2002-10-24,17,8,13
ParlaMint-UA-en_2002-10-24-m1-meta.tsv,2002-10-24,22,6,6
ParlaMint-UA-en_2002-10-25-m0-meta.tsv,2002-10-25,22,13,14
ParlaMint-UA-en_2002-11-12-m0-meta.tsv,2002-11-12,33,6,5
ParlaMint-UA-en_2002-11-19-m0-meta.tsv,2002-11-19,16,9,14
ParlaMint-UA-en_2002-11-19-m1-meta.tsv,2002-11-19,13,4,11
ParlaMint-UA-en_2002-11-20-m0-meta.tsv,2002-11-20,16,7,13
ParlaMint-UA-en_2002-11-21-m0-meta.tsv,2002-11-21,27,15,10
ParlaMint-UA-en_2002-11-21-m1-meta.tsv,2002-11-21,14,3,13
ParlaMint-UA-en_2002-11-22-m0-meta.tsv,2002-11-22,26,12,13
ParlaMint-UA-en_2002-11-26-m0-meta.tsv,2002-11-26,22,11,8
ParlaMint-UA-en_2002-11-26-m1-meta.tsv,2002-11-26,13,7,10
ParlaMint-UA-en_2002-11-27-m0-meta.tsv,2002-11-27,22,8,11
ParlaMint-UA-en_2002-11-28-m0-meta.tsv,2002-11-28,29,11,25
ParlaMint-UA-en_2002-11-28-m1-meta.tsv,2002-11-28,22,10,17
ParlaMint-UA-en_2002-11-29-m0-meta.tsv,2002-11-29,26,9,10
ParlaMint-UA-en_2002-12-10-m0-meta.tsv,2002-12-10,27,10,7
ParlaMint-UA-en_2002-12-10-m1-meta.tsv,2002-12-10,12,6,7
ParlaMint-UA-en_2002-12-11-m0-meta.tsv,2002-12-11,27,5,11
ParlaMint-UA-en_2002-12-12-m0-meta.tsv,2002-12-12,4,4,2
ParlaMint-UA-en_2002-12-12-m1-meta.tsv,2002-12-12,0,1,0
ParlaMint-UA-en_2002-12-13-m0-meta.tsv,2002-12-13,34,11,14
ParlaMint-UA-en_2002-12-17-m0-meta.tsv,2002-12-17,7,3,5
ParlaMint-UA-en_2002-12-17-m1-meta.tsv,2002-12-17,1,1,0
ParlaMint-UA-en_2002-12-18-m0-meta.tsv,2002-12-18,3,1,1
ParlaMint-UA-en_2002-12-19-m0-meta.tsv,2002-12-19,0,1,1
ParlaMint-UA-en_2002-12-19-m1-meta.tsv,2002-12-19,2,1,2
ParlaMint-UA-en_2002-12-24-m0-meta.tsv,2002-12-24,0,1,1
ParlaMint-UA-en_2002-12-24-m1-meta.tsv,2002-12-24,10,1,7
ParlaMint-UA-en_2002-12-25-m0-meta.tsv,2002-12-25,31,16,24
ParlaMint-UA-en_2002-12-26-m0-meta.tsv,2002-12-26,24,11,18
ParlaMint-UA-en_2002-12-26-m1-meta.tsv,2002-12-26,15,7,13
ParlaMint-UA-en_2002-12-27-m0-meta.tsv,2002-12-27,19,3,10
ParlaMint-UA-en_2003-01-14-m0-meta.tsv,2003-01-14,19,14,10
ParlaMint-UA-en_2003-01-14-m1-meta.tsv,2003-01-14,12,7,6
ParlaMint-UA-en_2003-01-15-m0-meta.tsv,2003-01-15,32,7,13
ParlaMint-UA-en_2003-01-16-m0-meta.tsv,2003-01-16,19,11,20
ParlaMint-UA-en_2003-01-16-m1-meta.tsv,2003-01-16,16,7,18
ParlaMint-UA-en_2003-01-17-m0-meta.tsv,2003-01-17,21,4,15
ParlaMint-UA-en_2003-02-04-m0-meta.tsv,2003-02-04,22,11,8
ParlaMint-UA-en_2003-02-04-m1-meta.tsv,2003-02-04,9,2,3
ParlaMint-UA-en_2003-02-05-m0-meta.tsv,2003-02-05,28,9,13
ParlaMint-UA-en_2003-02-06-m0-meta.tsv,2003-02-06,34,14,21
ParlaMint-UA-en_2003-02-06-m1-meta.tsv,2003-02-06,20,6,11
ParlaMint-UA-en_2003-02-07-m0-meta.tsv,2003-02-07,21,4,16
ParlaMint-UA-en_2003-02-11-m0-meta.tsv,2003-02-11,19,13,6
ParlaMint-UA-en_2003-02-18-m0-meta.tsv,2003-02-18,15,10,12
ParlaMint-UA-en_2003-02-18-m1-meta.tsv,2003-02-18,13,7,10
ParlaMint-UA-en_2003-02-20-m0-meta.tsv,2003-02-20,30,15,23
ParlaMint-UA-en_2003-02-20-m1-meta.tsv,2003-02-20,21,7,12
ParlaMint-UA-en_2003-02-21-m0-meta.tsv,2003-02-21,19,10,8
ParlaMint-UA-en_2003-03-04-m0-meta.tsv,2003-03-04,27,8,11
ParlaMint-UA-en_2003-03-04-m1-meta.tsv,2003-03-04,20,8,19
ParlaMint-UA-en_2003-03-05-m0-meta.tsv,2003-03-05,19,4,13
ParlaMint-UA-en_2003-03-06-m0-meta.tsv,2003-03-06,26,11,19
ParlaMint-UA-en_2003-03-06-m1-meta.tsv,2003-03-06,8,8,11
ParlaMint-UA-en_2003-03-07-m0-meta.tsv,2003-03-07,22,5,11
ParlaMint-UA-en_2003-03-11-m0-meta.tsv,2003-03-11,20,11,7
ParlaMint-UA-en_2003-03-18-m0-meta.tsv,2003-03-18,16,9,6
ParlaMint-UA-en_2003-03-18-m1-meta.tsv,2003-03-18,17,10,8
ParlaMint-UA-en_2003-03-19-m0-meta.tsv,2003-03-19,22,6,13
ParlaMint-UA-en_2003-03-20-m0-meta.tsv,2003-03-20,27,7,10
ParlaMint-UA-en_2003-03-20-m1-meta.tsv,2003-03-20,17,8,13
ParlaMint-UA-en_2003-03-21-m0-meta.tsv,2003-03-21,25,12,10
ParlaMint-UA-en_2003-04-01-m0-meta.tsv,2003-04-01,18,8,12
ParlaMint-UA-en_2003-04-01-m1-meta.tsv,2003-04-01,6,4,3
ParlaMint-UA-en_2003-04-02-m0-meta.tsv,2003-04-02,22,9,10
ParlaMint-UA-en_2003-04-03-m0-meta.tsv,2003-04-03,31,15,15
ParlaMint-UA-en_2003-04-03-m1-meta.tsv,2003-04-03,20,10,17
ParlaMint-UA-en_2003-04-04-m0-meta.tsv,2003-04-04,24,5,11
ParlaMint-UA-en_2003-04-08-m0-meta.tsv,2003-04-08,17,15,5
ParlaMint-UA-en_2003-04-11-m0-meta.tsv,2003-04-11,11,7,10
ParlaMint-UA-en_2003-04-15-m0-meta.tsv,2003-04-15,17,8,10
ParlaMint-UA-en_2003-04-15-m1-meta.tsv,2003-04-15,20,4,10
ParlaMint-UA-en_2003-04-16-m0-meta.tsv,2003-04-16,16,15,5
ParlaMint-UA-en_2003-04-17-m0-meta.tsv,2003-04-17,14,8,10
ParlaMint-UA-en_2003-04-17-m1-meta.tsv,2003-04-17,9,6,7
ParlaMint-UA-en_2003-04-18-m0-meta.tsv,2003-04-18,22,3,12
ParlaMint-UA-en_2003-05-13-m0-meta.tsv,2003-05-13,16,9,6
ParlaMint-UA-en_2003-05-13-m1-meta.tsv,2003-05-13,11,10,7
ParlaMint-UA-en_2003-05-14-m0-meta.tsv,2003-05-14,16,9,10
ParlaMint-UA-en_2003-05-15-m0-meta.tsv,2003-05-15,21,14,19
ParlaMint-UA-en_2003-05-15-m1-meta.tsv,2003-05-15,23,6,12
ParlaMint-UA-en_2003-05-16-m0-meta.tsv,2003-05-16,18,7,16
ParlaMint-UA-en_2003-05-20-m0-meta.tsv,2003-05-20,18,10,10
ParlaMint-UA-en_2003-05-20-m1-meta.tsv,2003-05-20,13,7,7
ParlaMint-UA-en_2003-05-21-m0-meta.tsv,2003-05-21,24,6,12
ParlaMint-UA-en_2003-05-22-m0-meta.tsv,2003-05-22,26,16,14
ParlaMint-UA-en_2003-05-22-m1-meta.tsv,2003-05-22,16,10,9
ParlaMint-UA-en_2003-05-23-m0-meta.tsv,2003-05-23,20,5,15
ParlaMint-UA-en_2003-06-03-m0-meta.tsv,2003-06-03,21,13,8
ParlaMint-UA-en_2003-06-03-m1-meta.tsv,2003-06-03,5,5,7
ParlaMint-UA-en_2003-06-04-m0-meta.tsv,2003-06-04,20,12,9
ParlaMint-UA-en_2003-06-05-m0-meta.tsv,2003-06-05,28,11,18
ParlaMint-UA-en_2003-06-05-m1-meta.tsv,2003-06-05,17,4,13
ParlaMint-UA-en_2003-06-06-m0-meta.tsv,2003-06-06,18,14,10
ParlaMint-UA-en_2003-06-10-m0-meta.tsv,2003-06-10,17,11,7
ParlaMint-UA-en_2003-06-17-m0-meta.tsv,2003-06-17,21,13,10
ParlaMint-UA-en_2003-06-17-m1-meta.tsv,2003-06-17,11,6,9
ParlaMint-UA-en_2003-06-18-m0-meta.tsv,2003-06-18,27,10,13
ParlaMint-UA-en_2003-06-19-m0-meta.tsv,2003-06-19,24,7,12
ParlaMint-UA-en_2003-06-19-m1-meta.tsv,2003-06-19,24,15,18
ParlaMint-UA-en_2003-06-20-m0-meta.tsv,2003-06-20,16,6,11
ParlaMint-UA-en_2003-07-01-m0-meta.tsv,2003-07-01,24,10,10
ParlaMint-UA-en_2003-07-01-m1-meta.tsv,2003-07-01,13,6,8
ParlaMint-UA-en_2003-07-02-m0-meta.tsv,2003-07-02,22,18,9
ParlaMint-UA-en_2003-07-03-m0-meta.tsv,2003-07-03,9,4,9
ParlaMint-UA-en_2003-07-03-m1-meta.tsv,2003-07-03,4,2,3
ParlaMint-UA-en_2003-07-04-m0-meta.tsv,2003-07-04,14,4,19
ParlaMint-UA-en_2003-07-08-m0-meta.tsv,2003-07-08,17,13,9
ParlaMint-UA-en_2003-07-08-m1-meta.tsv,2003-07-08,12,10,10
ParlaMint-UA-en_2003-07-09-m0-meta.tsv,2003-07-09,30,14,20
ParlaMint-UA-en_2003-07-09-m1-meta.tsv,2003-07-09,15,8,14
ParlaMint-UA-en_2003-07-10-m0-meta.tsv,2003-07-10,24,11,19
ParlaMint-UA-en_2003-07-10-m1-meta.tsv,2003-07-10,21,7,17
ParlaMint-UA-en_2003-07-11-m0-meta.tsv,2003-07-11,23,10,15
ParlaMint-UA-en_2003-09-02-m0-meta.tsv,2003-09-02,0,1,0
ParlaMint-UA-en_2003-09-09-m0-meta.tsv,2003-09-09,21,17,9
ParlaMint-UA-en_2003-09-09-m1-meta.tsv,2003-09-09,15,10,3
ParlaMint-UA-en_2003-09-10-m0-meta.tsv,2003-09-10,18,11,15
ParlaMint-UA-en_2003-09-11-m0-meta.tsv,2003-09-11,21,8,17
ParlaMint-UA-en_2003-09-11-m1-meta.tsv,2003-09-11,12,3,12
ParlaMint-UA-en_2003-09-12-m0-meta.tsv,2003-09-12,20,5,15
ParlaMint-UA-en_2003-09-16-m0-meta.tsv,2003-09-16,22,13,10
ParlaMint-UA-en_2003-09-16-m1-meta.tsv,2003-09-16,8,2,5
ParlaMint-UA-en_2003-09-17-m0-meta.tsv,2003-09-17,19,14,10
ParlaMint-UA-en_2003-09-18-m0-meta.tsv,2003-09-18,24,11,14
ParlaMint-UA-en_2003-09-18-m1-meta.tsv,2003-09-18,15,7,14
ParlaMint-UA-en_2003-09-19-m0-meta.tsv,2003-09-19,19,4,15
ParlaMint-UA-en_2003-09-30-m0-meta.tsv,2003-09-30,18,8,14
ParlaMint-UA-en_2003-09-30-m1-meta.tsv,2003-09-30,12,5,6
ParlaMint-UA-en_2003-10-01-m0-meta.tsv,2003-10-01,24,7,12
ParlaMint-UA-en_2003-10-02-m0-meta.tsv,2003-10-02,20,8,8
ParlaMint-UA-en_2003-10-02-m1-meta.tsv,2003-10-02,17,7,7
ParlaMint-UA-en_2003-10-03-m0-meta.tsv,2003-10-03,19,5,16
ParlaMint-UA-en_2003-10-14-m0-meta.tsv,2003-10-14,21,13,6
ParlaMint-UA-en_2003-10-14-m1-meta.tsv,2003-10-14,16,9,8
ParlaMint-UA-en_2003-10-15-m0-meta.tsv,2003-10-15,26,10,14
ParlaMint-UA-en_2003-10-16-m0-meta.tsv,2003-10-16,11,4,6
ParlaMint-UA-en_2003-10-16-m1-meta.tsv,2003-10-16,17,7,6
ParlaMint-UA-en_2003-10-17-m0-meta.tsv,2003-10-17,17,4,15
ParlaMint-UA-en_2003-10-23-m0-meta.tsv,2003-10-23,19,14,6
ParlaMint-UA-en_2003-10-23-m1-meta.tsv,2003-10-23,5,2,2
ParlaMint-UA-en_2003-11-04-m0-meta.tsv,2003-11-04,12,1,3
ParlaMint-UA-en_2003-11-05-m0-meta.tsv,2003-11-05,8,6,3
ParlaMint-UA-en_2003-11-06-m0-meta.tsv,2003-11-06,7,4,3
ParlaMint-UA-en_2003-11-07-m0-meta.tsv,2003-11-07,17,13,13
ParlaMint-UA-en_2003-11-11-m0-meta.tsv,2003-11-11,20,8,11
ParlaMint-UA-en_2003-11-18-m0-meta.tsv,2003-11-18,36,11,2
ParlaMint-UA-en_2003-11-18-m1-meta.tsv,2003-11-18,24,4,2
ParlaMint-UA-en_2003-11-19-m0-meta.tsv,2003-11-19,20,8,15
ParlaMint-UA-en_2003-11-20-m0-meta.tsv,2003-11-20,28,11,17
ParlaMint-UA-en_2003-11-20-m1-meta.tsv,2003-11-20,14,6,10
ParlaMint-UA-en_2003-11-21-m0-meta.tsv,2003-11-21,20,8,11
ParlaMint-UA-en_2003-11-25-m0-meta.tsv,2003-11-25,33,12,16
ParlaMint-UA-en_2003-11-25-m1-meta.tsv,2003-11-25,13,8,9
ParlaMint-UA-en_2003-11-26-m0-meta.tsv,2003-11-26,24,9,15
ParlaMint-UA-en_2003-11-27-m0-meta.tsv,2003-11-27,28,11,17
ParlaMint-UA-en_2003-11-27-m1-meta.tsv,2003-11-27,9,9,5
ParlaMint-UA-en_2003-11-28-m0-meta.tsv,2003-11-28,24,9,18
ParlaMint-UA-en_2003-12-09-m0-meta.tsv,2003-12-09,18,11,5
ParlaMint-UA-en_2003-12-09-m1-meta.tsv,2003-12-09,21,7,17
ParlaMint-UA-en_2003-12-10-m0-meta.tsv,2003-12-10,19,11,13
ParlaMint-UA-en_2003-12-11-m0-meta.tsv,2003-12-11,28,12,18
ParlaMint-UA-en_2003-12-11-m1-meta.tsv,2003-12-11,17,11,13
ParlaMint-UA-en_2003-12-12-m0-meta.tsv,2003-12-12,20,6,18
ParlaMint-UA-en_2003-12-23-m0-meta.tsv,2003-12-23,1,1,0
ParlaMint-UA-en_2003-12-25-m0-meta.tsv,2003-12-25,0,1,0
ParlaMint-UA-en_2004-02-03-m0-meta.tsv,2004-02-03,18,6,12
ParlaMint-UA-en_2004-02-04-m0-meta.tsv,2004-02-04,17,6,15
ParlaMint-UA-en_2004-02-05-m0-meta.tsv,2004-02-05,21,8,16
ParlaMint-UA-en_2004-02-05-m1-meta.tsv,2004-02-05,15,8,11
ParlaMint-UA-en_2004-02-06-m0-meta.tsv,2004-02-06,21,7,15
ParlaMint-UA-en_2004-02-10-m0-meta.tsv,2004-02-10,20,7,6
ParlaMint-UA-en_2004-02-17-m0-meta.tsv,2004-02-17,30,16,13
ParlaMint-UA-en_2004-02-17-m1-meta.tsv,2004-02-17,17,6,7
ParlaMint-UA-en_2004-02-18-m0-meta.tsv,2004-02-18,26,9,12
ParlaMint-UA-en_2004-02-19-m0-meta.tsv,2004-02-19,31,13,16
ParlaMint-UA-en_2004-02-19-m1-meta.tsv,2004-02-19,16,13,9
ParlaMint-UA-en_2004-02-20-m0-meta.tsv,2004-02-20,23,8,10
ParlaMint-UA-en_2004-03-02-m0-meta.tsv,2004-03-02,26,7,15
ParlaMint-UA-en_2004-03-02-m1-meta.tsv,2004-03-02,15,5,8
ParlaMint-UA-en_2004-03-03-m0-meta.tsv,2004-03-03,20,9,11
ParlaMint-UA-en_2004-03-04-m0-meta.tsv,2004-03-04,21,12,15
ParlaMint-UA-en_2004-03-04-m1-meta.tsv,2004-03-04,15,7,12
ParlaMint-UA-en_2004-03-05-m0-meta.tsv,2004-03-05,33,9,26
ParlaMint-UA-en_2004-03-16-m0-meta.tsv,2004-03-16,23,14,14
ParlaMint-UA-en_2004-03-16-m1-meta.tsv,2004-03-16,19,6,7
ParlaMint-UA-en_2004-03-17-m0-meta.tsv,2004-03-17,28,10,10
ParlaMint-UA-en_2004-03-18-m0-meta.tsv,2004-03-18,24,11,22
ParlaMint-UA-en_2004-03-18-m1-meta.tsv,2004-03-18,11,5,10
ParlaMint-UA-en_2004-03-19-m0-meta.tsv,2004-03-19,23,4,14
ParlaMint-UA-en_2004-03-23-m0-meta.tsv,2004-03-23,20,9,14
ParlaMint-UA-en_2004-03-23-m1-meta.tsv,2004-03-23,17,4,9
ParlaMint-UA-en_2004-03-24-m0-meta.tsv,2004-03-24,20,9,14
ParlaMint-UA-en_2004-03-25-m0-meta.tsv,2004-03-25,14,9,13
ParlaMint-UA-en_2004-03-25-m1-meta.tsv,2004-03-25,7,7,15
ParlaMint-UA-en_2004-03-26-m0-meta.tsv,2004-03-26,22,6,23
ParlaMint-UA-en_2004-04-06-m0-meta.tsv,2004-04-06,5,9,14
ParlaMint-UA-en_2004-04-06-m1-meta.tsv,2004-04-06,1,1,13
ParlaMint-UA-en_2004-04-07-m0-meta.tsv,2004-04-07,23,10,18
ParlaMint-UA-en_2004-04-08-m0-meta.tsv,2004-04-08,19,10,21
ParlaMint-UA-en_2004-04-08-m1-meta.tsv,2004-04-08,24,2,7
ParlaMint-UA-en_2004-04-09-m0-meta.tsv,2004-04-09,19,6,11
ParlaMint-UA-en_2004-04-13-m0-meta.tsv,2004-04-13,22,9,6
ParlaMint-UA-en_2004-04-20-m0-meta.tsv,2004-04-20,20,7,15
ParlaMint-UA-en_2004-04-20-m1-meta.tsv,2004-04-20,17,7,14
ParlaMint-UA-en_2004-04-21-m0-meta.tsv,2004-04-21,23,8,20
ParlaMint-UA-en_2004-04-22-m0-meta.tsv,2004-04-22,23,8,8
ParlaMint-UA-en_2004-04-22-m1-meta.tsv,2004-04-22,11,5,5
ParlaMint-UA-en_2004-04-23-m0-meta.tsv,2004-04-23,13,2,1
ParlaMint-UA-en_2004-05-11-m0-meta.tsv,2004-05-11,26,16,8
ParlaMint-UA-en_2004-05-11-m1-meta.tsv,2004-05-11,18,7,11
ParlaMint-UA-en_2004-05-12-m0-meta.tsv,2004-05-12,26,12,17
ParlaMint-UA-en_2004-05-12-m1-meta.tsv,2004-05-12,20,4,7
ParlaMint-UA-en_2004-05-13-m0-meta.tsv,2004-05-13,8,1,3
ParlaMint-UA-en_2004-05-14-m0-meta.tsv,2004-05-14,27,5,11
ParlaMint-UA-en_2004-05-18-m0-meta.tsv,2004-05-18,27,10,17
ParlaMint-UA-en_2004-05-18-m1-meta.tsv,2004-05-18,6,3,3
ParlaMint-UA-en_2004-05-20-m0-meta.tsv,2004-05-20,31,9,12
ParlaMint-UA-en_2004-05-20-m1-meta.tsv,2004-05-20,9,3,4
ParlaMint-UA-en_2004-05-21-m0-meta.tsv,2004-05-21,26,9,7
ParlaMint-UA-en_2004-06-01-m0-meta.tsv,2004-06-01,19,5,9
ParlaMint-UA-en_2004-06-01-m1-meta.tsv,2004-06-01,12,2,13
ParlaMint-UA-en_2004-06-02-m0-meta.tsv,2004-06-02,17,8,8
ParlaMint-UA-en_2004-06-03-m0-meta.tsv,2004-06-03,18,8,11
ParlaMint-UA-en_2004-06-03-m1-meta.tsv,2004-06-03,17,5,10
ParlaMint-UA-en_2004-06-04-m0-meta.tsv,2004-06-04,20,7,13
ParlaMint-UA-en_2004-06-08-m0-meta.tsv,2004-06-08,21,11,4
ParlaMint-UA-en_2004-06-15-m0-meta.tsv,2004-06-15,25,4,12
ParlaMint-UA-en_2004-06-15-m1-meta.tsv,2004-06-15,13,6,10
ParlaMint-UA-en_2004-06-16-m0-meta.tsv,2004-06-16,21,6,14
ParlaMint-UA-en_2004-06-17-m0-meta.tsv,2004-06-17,28,18,15
ParlaMint-UA-en_2004-06-17-m1-meta.tsv,2004-06-17,12,9,8
ParlaMint-UA-en_2004-06-18-m0-meta.tsv,2004-06-18,31,10,10
ParlaMint-UA-en_2004-06-22-m0-meta.tsv,2004-06-22,20,6,8
ParlaMint-UA-en_2004-06-22-m1-meta.tsv,2004-06-22,12,4,9
ParlaMint-UA-en_2004-06-23-m0-meta.tsv,2004-06-23,14,5,9
ParlaMint-UA-en_2004-06-24-m0-meta.tsv,2004-06-24,20,14,20
ParlaMint-UA-en_2004-06-24-m1-meta.tsv,2004-06-24,13,6,10
ParlaMint-UA-en_2004-06-25-m0-meta.tsv,2004-06-25,19,4,9
ParlaMint-UA-en_2004-06-29-m0-meta.tsv,2004-06-29,16,13,14
ParlaMint-UA-en_2004-06-29-m1-meta.tsv,2004-06-29,16,10,12
ParlaMint-UA-en_2004-06-30-m0-meta.tsv,2004-06-30,18,8,11
ParlaMint-UA-en_2004-06-30-m1-meta.tsv,2004-06-30,10,6,8
ParlaMint-UA-en_2004-07-01-m0-meta.tsv,2004-07-01,24,11,16
ParlaMint-UA-en_2004-07-01-m1-meta.tsv,2004-07-01,22,9,11
ParlaMint-UA-en_2004-07-02-m0-meta.tsv,2004-07-02,1,2,0
ParlaMint-UA-en_2004-09-07-m0-meta.tsv,2004-09-07,18,5,8
ParlaMint-UA-en_2004-09-08-m0-meta.tsv,2004-09-08,19,10,12
ParlaMint-UA-en_2004-09-09-m0-meta.tsv,2004-09-09,17,8,13
ParlaMint-UA-en_2004-09-09-m1-meta.tsv,2004-09-09,11,9,6
ParlaMint-UA-en_2004-09-10-m0-meta.tsv,2004-09-10,23,6,14
ParlaMint-UA-en_2004-09-14-m0-meta.tsv,2004-09-14,16,8,12
ParlaMint-UA-en_2004-09-21-m0-meta.tsv,2004-09-21,21,12,17
ParlaMint-UA-en_2004-09-21-m1-meta.tsv,2004-09-21,16,4,8
ParlaMint-UA-en_2004-09-22-m0-meta.tsv,2004-09-22,23,7,12
ParlaMint-UA-en_2004-09-23-m0-meta.tsv,2004-09-23,19,9,8
ParlaMint-UA-en_2004-09-23-m1-meta.tsv,2004-09-23,18,3,12
ParlaMint-UA-en_2004-09-24-m0-meta.tsv,2004-09-24,22,4,16
ParlaMint-UA-en_2004-10-05-m0-meta.tsv,2004-10-05,17,7,22
ParlaMint-UA-en_2004-10-05-m1-meta.tsv,2004-10-05,16,6,10
ParlaMint-UA-en_2004-10-06-m0-meta.tsv,2004-10-06,18,11,14
ParlaMint-UA-en_2004-10-07-m0-meta.tsv,2004-10-07,22,8,16
ParlaMint-UA-en_2004-10-07-m1-meta.tsv,2004-10-07,11,7,8
ParlaMint-UA-en_2004-10-08-m0-meta.tsv,2004-10-08,17,5,16
ParlaMint-UA-en_2004-10-12-m0-meta.tsv,2004-10-12,15,6,6
ParlaMint-UA-en_2004-10-19-m0-meta.tsv,2004-10-19,20,9,13
ParlaMint-UA-en_2004-10-19-m1-meta.tsv,2004-10-19,10,4,11
