Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e147	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.DTA	Andersen, Dag Terje	M	1957	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e376	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Regular	MP	Minister	A	Arbeiderpartiet	Coalition	Centre-left	person.JGS	Støre, Jonas Gahr	M	1960	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e388	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.DTA	Andersen, Dag Terje	M	1957	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e393	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.HSK	Skumsvoll, Henning	M	1947	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e400	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.DTA	Andersen, Dag Terje	M	1957	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e403	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.PO	Olsen, Per Arne	M	1961	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e408	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.DTA	Andersen, Dag Terje	M	1957	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e424	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.EBO	Norderhus, Else-May	F	1973	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e437	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.DTA	Andersen, Dag Terje	M	1957	
ParlaMint-NO-en_2011-04-11	ParlaMint-NO_2011-04-11.ana.ud1976e453	Hansard from meeting in the Norwegian Parliament, term 2009-2013, Session 2010-2011, Sitting day 2011-04-11	2011-04-11	Unicameralism	Term 2009-2013	Session 2010-2011	-	Sitting day 2011-04-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.DTA	Andersen, Dag Terje	M	1957	
