Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e43	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e46	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.IAS	Skulstad, Ivar	M	1953	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e63	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Regular	MP	notMinister	H	Høyre	-	Centre-right	person.EAS	Aspaker, Elisabeth Vik	F	1962	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e78	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e86	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e217	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e227	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2007-04-17-lower	ParlaMint-NO_2007-04-17-lower.ana.ud1241e390	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2007-04-17	2007-04-17	Lower house	Term 2005-2009	Session 2006-2007	-	Sitting day 2007-04-17	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
