Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u1	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	ArtoSatonen	Satonen, Arto	M	1966	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u2	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	ArtoSatonen	Satonen, Arto	M	1966	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u3	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	KariKulmala	Kulmala, Kari	M	1965	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u4	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u5	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	AnttiKurvinen	Kurvinen, Antti	M	1986	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u6	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	ArtoSatonen	Satonen, Arto	M	1966	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u7	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u8	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	PiaViitanen	Viitanen, Pia	F	1967	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u9	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u10	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	HannuHoskonen	Hoskonen, Hannu	M	1957	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u11	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	JariMyllykoski	Myllykoski, Jari	M	1959	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u12	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	PiaViitanen	Viitanen, Pia	F	1967	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u13	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u14	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	LauriIhalainen	Ihalainen, Lauri	M	1947	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u15	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PerttiSalolainen	Salolainen, Pertti	M	1940	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u16	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	JariMyllykoski	Myllykoski, Jari	M	1959	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u17	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u18	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	PiaViitanen	Viitanen, Pia	F	1967	
ParlaMint-FI-en_2017-03-17-ps-25	ParlaMint-FI_2017-03-17-ps-25.u19	Minutes of the Finnish Parliament's plenary session 25/2017, 2017-03-17	2017-03-17	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 25	2017-03-17	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
