Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u1	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u2	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u3	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	ArjaJuvonen	Juvonen, Arja	F	1967	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u4	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Opposition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u5	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	TuulaHaatainen	Haatainen, Tuula	F	1960	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u6	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	AnttiKurvinen	Kurvinen, Antti	M	1986	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u7	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MarttiTalja	Talja, Martti	M	1951	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u8	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u9	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	TuulaHaatainen	Haatainen, Tuula	F	1960	
ParlaMint-FI-en_2017-05-19-ps-57	ParlaMint-FI_2017-05-19-ps-57.u10	Minutes of the Finnish Parliament's plenary session 57/2017, 2017-05-19	2017-05-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 57	2017-05-19	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MarttiTalja	Talja, Martti	M	1951	
