Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u1	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u2	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u3	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	SannaLauslahti	Lauslahti, Sanna	F	1966	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u4	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	SaaraSofiaSirén	Sirén, Saara-Sofia	F	1986	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u5	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	JukkaGustafsson	Gustafsson, Jukka	M	1947	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u6	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	SannaLauslahti	Lauslahti, Sanna	F	1966	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u7	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	MarkkuEestilä	Eestilä, Markku	M	1956	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u8	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	TuomoPuumala	Puumala, Tuomo	M	1982	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u9	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-02-10-ps-5	ParlaMint-FI_2017-02-10-ps-5.u10	Minutes of the Finnish Parliament's plenary session 5/2017, 2017-02-10	2017-02-10	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 5	2017-02-10	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	ArjaJuvonen	Juvonen, Arja	F	1967	
