Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-03-31-ps-33	ParlaMint-FI_2017-03-31-ps-33.u1	Minutes of the Finnish Parliament's plenary session 33/2017, 2017-03-31	2017-03-31	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 33	2017-03-31	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-03-31-ps-33	ParlaMint-FI_2017-03-31-ps-33.u2	Minutes of the Finnish Parliament's plenary session 33/2017, 2017-03-31	2017-03-31	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 33	2017-03-31	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-03-31-ps-33	ParlaMint-FI_2017-03-31-ps-33.u3	Minutes of the Finnish Parliament's plenary session 33/2017, 2017-03-31	2017-03-31	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 33	2017-03-31	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
