Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u1	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Chairperson	MP	notMinister	SIN	Blue Reform	Coalition	Right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u2	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	SIN	Blue Reform	Coalition	Right	KariKulmala	Kulmala, Kari	M	1965	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u3	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	BenZyskowicz	Zyskowicz, Ben	M	1954	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u4	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	MikaKari	Kari, Mika	M	1967	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u5	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MikkoSavola	Savola, Mikko	M	1981	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u6	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	PiaViitanen	Viitanen, Pia	F	1967	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u7	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	MariLeenaTalvitie	Talvitie, Mari-Leena	F	1980	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u8	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	VIHR	Green League	Opposition	Centre-left	OlliPoikaParviainen	Parviainen, Olli-Poika	M	1980	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u9	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	JoonaRäsänen	Räsänen, Joona	M	1987	
ParlaMint-FI-en_2017-10-27-ps-112	ParlaMint-FI_2017-10-27-ps-112.u10	Minutes of the Finnish Parliament's plenary session 112/2017, 2017-10-27	2017-10-27	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 112	2017-10-27	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MarkkuRossi	Rossi, Markku	M	1956	
