Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u1	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Chairperson	MP	notMinister	SIN	Blue Reform	Coalition	Right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u2	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Chairperson	MP	notMinister	SIN	Blue Reform	Coalition	Right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u3	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	AnttiKaikkonen	Kaikkonen, Antti	M	1974	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u4	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	KalleJokinen	Jokinen, Kalle	M	1961	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u5	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	AnttiLindtman	Lindtman, Antti	M	1982	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u6	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	SIN	Blue Reform	Coalition	Right	TiinaElovaara	Elovaara, Tiina	F	1986	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u7	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	ArjaJuvonen	Juvonen, Arja	F	1967	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u8	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	VIHR	Green League	Opposition	Centre-left	KristaMikkonen	Mikkonen, Krista	F	1972	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u9	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	AinoKaisaPekonen	Pekonen, Aino-Kaisa	F	1979	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u10	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Opposition	Centre	AnnaMajaHenriksson	Henriksson, Anna-Maja	F	1964	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u11	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PeterÖstman	Östman, Peter	M	1961	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u12	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Chairperson	MP	notMinister	SIN	Blue Reform	Coalition	Right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-12-05-ps-131	ParlaMint-FI_2017-12-05-ps-131.u13	Minutes of the Finnish Parliament's plenary session 131/2017, 2017-12-05	2017-12-05	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 131	2017-12-05	-	Reference	English	Chairperson	MP	notMinister	SIN	Blue Reform	Coalition	Right	MariaLohela	Lohela, Maria	F	1978	
