Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u1	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Chairperson	MP	notMinister	SIN	Blue Reform	Coalition	Right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u2	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u3	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	AnteroLaukkanen	Laukkanen, Antero	M	1958	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u4	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	TimoHeinonen	Heinonen, Timo	M	1975	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u5	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	PiaViitanen	Viitanen, Pia	F	1967	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u6	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	OlaviAlaNissilä	Ala-Nissilä, Olavi	M	1949	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u7	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u8	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	MikaKari	Kari, Mika	M	1967	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u9	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	EeroHeinäluoma	Heinäluoma, Eero	M	1955	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u10	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	KariTolvanen	Tolvanen, Kari	M	1961	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u11	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	VIHR	Green League	Opposition	Centre-left	PekkaHaavisto	Haavisto, Pekka	M	1958	
ParlaMint-FI-en_2017-06-16-ps-71	ParlaMint-FI_2017-06-16-ps-71.u12	Minutes of the Finnish Parliament's plenary session 71/2017, 2017-06-16	2017-06-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2017	Täysistunto 71	2017-06-16	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	AnteroLaukkanen	Laukkanen, Antero	M	1958	
