Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27079	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27080	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27081	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27082	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27083	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27084	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27085	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27086	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27087	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-HR-en_2021-02-03-0	ParlaMint-HR_2021-02-03-0.u27088	Minutes of the National Assembly of the Republic of Croatia, Term 10, Session 5	2021-02-03	Unicameralism	10. mandat	-	Zasedanje 5	2021-02-05	-	COVID	English	Regular	-	-	-	-	-	-	-	-	-	-
