Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e27	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e299	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.FAØ	Øvstegård, Freddy André	M	1994	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e318	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e332	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.FAØ	Øvstegård, Freddy André	M	1994	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e337	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e348	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e353	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.KARH	Henriksen, Kari	F	1955	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e366	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e373	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e378	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.ÅSJ	Sem-Jacobsen, Åslaug	F	1971	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e387	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e392	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e397	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.SSF	Foss, Solveig Skaugvoll	F	1996	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e404	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e412	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e417	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.GJB	Bekkevold, Geir Jørgen	M	1963	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e424	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e431	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e436	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.ABIR	Raja, Abid	M	1975	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e447	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	H	Høyre	Coalition	Centre-right	person.IME	Søreide, Ine Eriksen	F	1976	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e456	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.ABIR	Raja, Abid	M	1975	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e465	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e476	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e481	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.KETK	Kjenseth, Ketil	M	1968	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e488	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.SYL	Listhaug, Sylvi	F	1977	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e496	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e501	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MASG	Gharahkhani, Masud	M	1982	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e510	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e519	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e524	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e531	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.SYL	Listhaug, Sylvi	F	1977	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e536	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e541	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ANNH	Huitfeldt, Anniken	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e546	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e553	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-11-29	ParlaMint-NO_2017-11-29.ana.ud285e558	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-11-29	2017-11-29	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-11-29	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.TOSTO	Storehaug, Tore	M	1992	
