Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e42	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e91	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e102	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e107	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e112	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e168	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2017-10-24	ParlaMint-NO_2017-10-24.ana.ud202e483	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-10-24	2017-10-24	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-10-24	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
