Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u1	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Chairperson	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	TuulaHaatainen	Haatainen, Tuula	F	1960	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u2	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Coalition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u3	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	TuulaHaatainen	Haatainen, Tuula	F	1960	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u4	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Coalition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u5	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Opposition	Centre-right	IlkkaKanerva	Kanerva, Ilkka	M	1948	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u6	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Chairperson	MP	notMinister	SDP	Social Democratic Party of Finland	Coalition	Centre-left	TuulaHaatainen	Haatainen, Tuula	F	1960	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u7	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Coalition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u8	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	LeenaMeri	Meri, Leena	F	1968	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u9	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Coalition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2019-06-14-ps-18	ParlaMint-FI_2019-06-14-ps-18.u10	Minutes of the Finnish Parliament's plenary session 18/2019, 2019-06-14	2019-06-14	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 18	2019-06-14	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	LeenaMeri	Meri, Leena	F	1968	
