Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u1	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	JuhoEerola	Eerola, Juho	M	1975	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u2	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	JuhoEerola	Eerola, Juho	M	1975	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u3	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	JuhoEerola	Eerola, Juho	M	1975	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u4	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	JuhoEerola	Eerola, Juho	M	1975	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u5	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MattiVanhanen	Vanhanen, Matti	M	1955	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u6	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	JuhoEerola	Eerola, Juho	M	1975	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u7	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MattiVanhanen	Vanhanen, Matti	M	1955	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u8	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MattiVanhanen	Vanhanen, Matti	M	1955	
ParlaMint-FI-en_2019-06-07-ps-13	ParlaMint-FI_2019-06-07-ps-13.u9	Minutes of the Finnish Parliament's plenary session 13/2019, 2019-06-07	2019-06-07	Unicameralism	Vaalikausi 2019	Valtiopäivät 2019	Täysistunto 13	2019-06-07	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MattiVanhanen	Vanhanen, Matti	M	1955	
