Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-005-008	ParlaMint-CZ_2017-11-22-ps2017-001-02-005-008.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/008	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-005-008	ParlaMint-CZ_2017-11-22-ps2017-001-02-005-008.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/008	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-005-008	ParlaMint-CZ_2017-11-22-ps2017-001-02-005-008.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/008	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-005-008	ParlaMint-CZ_2017-11-22-ps2017-001-02-005-008.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/008	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
