Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZdenekSoukup.1952	Soukup, Zdeněk	M	1952	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MiroslavOpalka.1952	Opálka, Miroslav	M	1952	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	JanaHnykova.1963	Hnyková, Jana	F	1963	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-003-075	ParlaMint-CZ_2017-04-25-ps2013-056-07-003-075.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/075	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
