Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JosefKott.1970	Kott, Josef	M	1970	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	OlgaHavlova.1953	Havlová, Olga	F	1953	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2017-03-15-ps2013-055-10-002-056	ParlaMint-CZ_2017-03-15-ps2013-055-10-002-056.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-15	2017-03-15	Lower house	ps2013	-	ps2013/055	ps2013/055/10	ps2013/055/056	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
