Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MatejFichtner.1984	Fichtner, Matěj	M	1984	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	RomKostrica.1949	Kostřica, Rom	M	1949	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MatejFichtner.1984	Fichtner, Matěj	M	1984	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2017-04-06-ps2013-056-03-008-219	ParlaMint-CZ_2017-04-06-ps2013-056-03-008-219.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-06	2017-04-06	Lower house	ps2013	-	ps2013/056	ps2013/056/03	ps2013/056/219	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
