Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriValenta.1965	Valenta, Jiří	M	1965	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinNovotny.1972	Novotný, Martin	M	1972	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	LudvikHovorka.1963	Hovorka, Ludvík	M	1963	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u14	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	StepanStupcuk.1976	Stupčuk, Štěpán	M	1976	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u15	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u16	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinNovotny.1972	Novotný, Martin	M	1972	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u17	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u18	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-008-011	ParlaMint-CZ_2017-01-17-ps2013-054-05-008-011.u19	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/011	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
