Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanUrban.1958	Urban, Milan	M	1958	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-005-198	ParlaMint-CZ_2017-01-12-ps2013-054-03-005-198.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/198	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
