Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	AlenaNohavova.1960	Nohavová, Alena	F	1960	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	JanaHnykova.1963	Hnyková, Jana	F	1963	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	AlenaNohavova.1960	Nohavová, Alena	F	1960	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	GabrielaPeckova.1957	Pecková, Gabriela	F	1957	
ParlaMint-CZ-en_2017-04-11-ps2013-056-05-002-043	ParlaMint-CZ_2017-04-11-ps2013-056-05-002-043.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-11	2017-04-11	Lower house	ps2013	-	ps2013/056	ps2013/056/05	ps2013/056/043	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
