Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RobinBohnisch.1976	Böhnisch, Robin	M	1976	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RobinBohnisch.1976	Böhnisch, Robin	M	1976	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinaBerdychova.1971	Berdychová, Martina	F	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2017-04-25-ps2013-056-07-002-177	ParlaMint-CZ_2017-04-25-ps2013-056-07-002-177.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-25	2017-04-25	Lower house	ps2013	-	ps2013/056	ps2013/056/07	ps2013/056/177	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
