Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZdenekSoukup.1952	Soukup, Zdeněk	M	1952	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZdenekSoukup.1952	Soukup, Zdeněk	M	1952	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2017-01-31-ps2013-054-09-004-289	ParlaMint-CZ_2017-01-31-ps2013-054-09-004-289.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-31	2017-01-31	Lower house	ps2013	-	ps2013/054	ps2013/054/09	ps2013/054/289	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
