Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AdamRykala.1986	Rykala, Adam	M	1986	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MichalKucera.1968	Kučera, Michal	M	1968	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-005-066	ParlaMint-CZ_2017-04-28-ps2013-056-10-005-066.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/066	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
