Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-005-063	ParlaMint-CZ_2017-07-11-ps2013-059-05-005-063.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/063	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
