Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	-	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	-	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-11-22-ps2017-001-02-007-010	ParlaMint-CZ_2017-11-22-ps2017-001-02-007-010.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-22	2017-11-22	Lower house	ps2017	-	ps2017/001	ps2017/001/02	ps2017/001/010	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
